""	"V1"
"Zm00001eb377910"	0.216169961213551
"Zm00001eb303410"	0.216262443877788
"Zm00001eb167160"	0.216416674758373
"Zm00001eb035500"	0.21642087704416
"Zm00001eb353680"	0.216452301236085
"Zm00001eb008700"	0.216529815482074
"Zm00001eb171660"	0.216681936785667
"Zm00001eb171220"	0.216696984992418
"Zm00001eb362700"	0.216749284148273
"Zm00001eb257440"	0.216754064487642
"Zm00001eb001640"	0.216764986945784
"Zm00001eb270940"	0.216810788545779
"Zm00001eb322740"	0.216977803262911
"Zm00001eb211690"	0.217110194145339
"Zm00001eb255650"	0.217206976235512
"Zm00001eb052290"	0.217236468983734
"Zm00001eb057130"	0.217325255301183
"Zm00001eb309630"	0.217342847526335
"Zm00001eb170600"	0.217383719054267
"Zm00001eb095200"	0.217404160779405
"Zm00001eb387110"	0.217457832308071
"Zm00001eb083390"	0.217458820107849
"Zm00001eb165590"	0.2174629474764
"Zm00001eb195270"	0.217636854530381
"Zm00001eb243830"	0.217660184348108
"Zm00001eb180920"	0.217699982955143
"Zm00001eb017800"	0.217801812998911
"Zm00001eb322060"	0.217829142767437
"Zm00001eb049120"	0.217892764672302
"Zm00001eb191940"	0.217935678020244
"Zm00001eb320070"	0.217937881650447
"Zm00001eb026200"	0.218001430311336
"Zm00001eb099970"	0.218039344933759
"Zm00001eb020180"	0.218049389002359
"Zm00001eb102490"	0.218060100570809
"Zm00001eb046630"	0.218071201093484
"Zm00001eb043440"	0.218141739085507
"Zm00001eb165440"	0.218160141555949
"Zm00001eb121350"	0.218243667674707
"Zm00001eb126650"	0.218395296675636
"Zm00001eb031580"	0.218396206843556
"Zm00001eb311020"	0.218429094156851
"Zm00001eb080470"	0.218445930836368
"Zm00001eb101470"	0.218612513915709
"Zm00001eb002030"	0.218677915386015
"Zm00001eb282040"	0.218698936857157
"Zm00001eb205750"	0.218710049322452
"Zm00001eb028740"	0.21876295818692
"Zm00001eb319730"	0.218770708115193
"Zm00001eb366490"	0.21900281930073
"Zm00001eb137620"	0.219057633961657
"Zm00001eb006590"	0.219065594397615
"Zm00001eb349330"	0.219102274060638
"Zm00001eb259150"	0.219173924304724
"Zm00001eb387370"	0.219201199051831
"Zm00001eb260850"	0.219205774165362
"Zm00001eb248500"	0.219264289205869
"Zm00001eb388960"	0.219270315235865
"Zm00001eb153090"	0.219324754772581
"Zm00001eb326890"	0.219557720286443
"Zm00001eb334330"	0.2195603033806
"Zm00001eb420200"	0.219560518219317
"Zm00001eb292360"	0.219680706618576
"Zm00001eb312250"	0.219699841288721
"Zm00001eb039310"	0.219839553086072
"Zm00001eb412620"	0.219876395494169
"Zm00001eb006340"	0.219882285160121
"Zm00001eb185570"	0.219971583888758
"Zm00001eb223100"	0.220001392854566
"Zm00001eb088910"	0.220046673236398
"Zm00001eb251400"	0.220081294353404
"Zm00001eb256660"	0.220124406154516
"Zm00001eb155680"	0.220202479313468
"Zm00001eb085780"	0.22024022066496
"Zm00001eb392800"	0.22028584495545
"Zm00001eb197810"	0.220286554083383
"Zm00001eb140500"	0.220304072459991
"Zm00001eb065810"	0.220541171679713
"Zm00001eb139650"	0.220644848093918
"Zm00001eb139110"	0.220659642462044
"Zm00001eb042490"	0.220687282692716
"Zm00001eb195460"	0.220788258193854
"Zm00001eb224260"	0.220842601517119
"Zm00001eb419720"	0.220852892221847
"Zm00001eb104870"	0.220868061723957
"Zm00001eb216880"	0.220911980387247
"Zm00001eb265410"	0.220936602752229
"Zm00001eb316570"	0.220975368104993
"Zm00001eb414630"	0.221028550452258
"Zm00001eb096580"	0.221097848311647
"Zm00001eb139270"	0.221113789500092
"Zm00001eb296600"	0.221278693888205
"Zm00001eb018040"	0.221297833064234
"Zm00001eb010740"	0.221360901677629
"Zm00001eb221820"	0.221410695212173
"Zm00001eb409230"	0.221516008668943
"Zm00001eb403450"	0.221528456392661
"Zm00001eb338300"	0.221540728479324
"Zm00001eb268660"	0.221671992529811
"Zm00001eb345350"	0.221765382410432
"Zm00001eb314000"	0.221884900617065
"Zm00001eb093450"	0.221903675767008
"Zm00001eb387360"	0.221979833619068
"Zm00001eb235940"	0.221985020503471
"Zm00001eb381570"	0.222033057553435
"Zm00001eb119030"	0.222063868147608
"Zm00001eb039840"	0.222081446690827
"Zm00001eb343250"	0.222087202669393
"Zm00001eb207980"	0.222215230538534
"Zm00001eb308770"	0.222243701804659
"Zm00001eb255850"	0.222245621422196
"Zm00001eb062860"	0.22226713180619
"Zm00001eb304990"	0.22235522491654
"Zm00001eb028210"	0.222359161521812
"Zm00001eb301330"	0.222375282546224
"Zm00001eb045990"	0.222385980113308
"Zm00001eb108600"	0.222418405222539
"Zm00001eb076560"	0.22242618774937
"Zm00001eb158170"	0.222434393085878
"Zm00001eb066980"	0.222509288764529
"Zm00001eb393290"	0.222543931303136
"Zm00001eb031900"	0.222547596275462
"Zm00001eb158830"	0.222554429589949
"Zm00001eb024960"	0.222621240141371
"Zm00001eb330850"	0.222712353256776
"Zm00001eb205430"	0.222826180136624
"Zm00001eb370770"	0.222867686121514
"Zm00001eb251080"	0.222869369223151
"Zm00001eb246720"	0.222878910916705
"Zm00001eb122300"	0.22297230798754
"Zm00001eb302300"	0.223106091794887
"Zm00001eb296000"	0.223125655437302
"Zm00001eb282510"	0.223221753097568
"Zm00001eb047120"	0.223348549716696
"Zm00001eb422410"	0.223468261162397
"Zm00001eb144580"	0.223493164387831
"Zm00001eb216820"	0.223524832773835
"Zm00001eb353960"	0.223534355725974
"Zm00001eb149640"	0.22356258847381
"Zm00001eb045530"	0.223654671270572
"Zm00001eb208060"	0.223660697782562
"Zm00001eb356460"	0.223698149983695
"Zm00001eb275120"	0.223736366582772
"Zm00001eb083520"	0.223841460586187
"Zm00001eb195650"	0.223879277793683
"Zm00001eb073880"	0.223895668281943
"Zm00001eb317860"	0.223917964687165
"Zm00001eb081640"	0.223924446591277
"Zm00001eb312440"	0.223982286999868
"Zm00001eb398620"	0.224003254073745
"Zm00001eb179700"	0.224056872452933
"Zm00001eb237210"	0.224104822797777
"Zm00001eb334410"	0.224109891249124
"Zm00001eb257600"	0.224214944009344
"Zm00001eb161660"	0.224239218287809
"Zm00001eb038900"	0.224295933366733
"Zm00001eb045690"	0.224315261388263
"Zm00001eb330340"	0.224390469647191
"Zm00001eb008400"	0.224479861789361
"Zm00001eb217140"	0.224506370124953
"Zm00001eb403040"	0.224593662741337
"Zm00001eb213630"	0.224617069524244
"Zm00001eb005830"	0.224623337185635
"Zm00001eb081790"	0.22463176093131
"Zm00001eb330040"	0.22465187583747
"Zm00001eb130080"	0.22466141063062
"Zm00001eb224990"	0.22466303206791
"Zm00001eb232510"	0.224676943229048
"Zm00001eb360290"	0.22468006307754
"Zm00001eb407510"	0.224715884435516
"Zm00001eb022210"	0.22474629702099
"Zm00001eb295580"	0.224797746517716
"Zm00001eb100920"	0.224810178338172
"Zm00001eb142600"	0.224824974157847
"Zm00001eb178050"	0.224846656801186
"Zm00001eb249860"	0.224857883248796
"Zm00001eb306510"	0.224938834382358
"Zm00001eb328350"	0.224959664860681
"Zm00001eb170400"	0.224961892061389
"Zm00001eb287090"	0.224974520253277
"Zm00001eb362600"	0.225069978213773
"Zm00001eb122560"	0.225073883861046
"Zm00001eb312260"	0.225091325666443
"Zm00001eb255910"	0.225124444247852
"Zm00001eb281590"	0.225138946972538
"Zm00001eb113610"	0.225189277805188
"Zm00001eb379560"	0.22524174004852
"Zm00001eb130210"	0.225345487978407
"Zm00001eb295550"	0.225413198481931
"Zm00001eb001570"	0.225436058422067
"Zm00001eb267460"	0.225521502474065
"Zm00001eb388210"	0.225528283295676
"Zm00001eb159100"	0.225536422052145
"Zm00001eb067000"	0.22554801766183
"Zm00001eb093410"	0.225565289759857
"Zm00001eb421320"	0.225599609400592
"Zm00001eb262840"	0.225602871876666
"Zm00001eb246620"	0.225616764382103
"Zm00001eb009910"	0.225634808662274
"Zm00001eb259000"	0.225646323028465
"Zm00001eb375200"	0.225649179539796
"Zm00001eb099570"	0.225665992826653
"Zm00001eb329070"	0.225677742446627
"Zm00001eb277450"	0.225708035078393
"Zm00001eb065940"	0.225817417303536
"Zm00001eb227670"	0.225836056073447
"Zm00001eb299170"	0.225871278877413
"Zm00001eb402550"	0.225918806153556
"Zm00001eb154650"	0.226127099516781
"Zm00001eb208230"	0.226182678588418
"Zm00001eb091560"	0.226193322028571
"Zm00001eb017150"	0.226250412965028
"Zm00001eb147090"	0.226251489646951
"Zm00001eb259070"	0.226261267016815
"Zm00001eb016300"	0.226298184831859
"Zm00001eb246670"	0.226520792891576
"Zm00001eb432070"	0.226533570820846
"Zm00001eb037330"	0.226627499078998
"Zm00001eb329710"	0.226634232659738
"Zm00001eb363050"	0.226674247515576
"Zm00001eb334950"	0.226722468752002
"Zm00001eb430250"	0.226761891322807
"Zm00001eb432580"	0.2267944578881
"Zm00001eb325120"	0.226805609709155
"Zm00001eb255940"	0.226813179373617
"Zm00001eb229020"	0.226841757314432
"Zm00001eb094180"	0.226852639411265
"Zm00001eb393120"	0.226854748385219
"Zm00001eb356710"	0.22692128246349
"Zm00001eb138110"	0.226944413242469
"Zm00001eb096510"	0.22696125009701
"Zm00001eb294400"	0.226973014772889
"Zm00001eb094040"	0.227131748214169
"Zm00001eb399840"	0.227146259253815
"Zm00001eb065100"	0.22718387621383
"Zm00001eb250190"	0.22719050923028
"Zm00001eb164640"	0.227191053563049
"Zm00001eb059790"	0.227339480286585
"Zm00001eb428570"	0.227378607091796
"Zm00001eb188100"	0.227432440999333
"Zm00001eb067800"	0.227441189872514
"Zm00001eb045540"	0.227484344927375
"Zm00001eb348580"	0.227541900239013
"Zm00001eb016460"	0.227551784407486
"Zm00001eb222620"	0.2275580224261
"Zm00001eb219230"	0.227561742050327
"Zm00001eb301060"	0.227655232363573
"Zm00001eb163050"	0.227659320912059
"Zm00001eb334100"	0.227673656000724
"Zm00001eb146080"	0.227720688480977
"Zm00001eb152900"	0.227721691398095
"Zm00001eb288110"	0.227771547372942
"Zm00001eb001710"	0.227778828465432
"Zm00001eb039960"	0.227847745163272
"Zm00001eb403280"	0.22784894698128
"Zm00001eb366080"	0.22786902650566
"Zm00001eb062630"	0.227942447693761
"Zm00001eb286330"	0.228045915235028
"Zm00001eb006410"	0.22805423263365
"Zm00001eb164310"	0.228057717092244
"Zm00001eb143240"	0.228074345152493
"Zm00001eb165820"	0.228108390527856
"Zm00001eb353740"	0.228109762748773
"Zm00001eb122690"	0.228143966326815
"Zm00001eb024300"	0.228204203252433
"Zm00001eb078830"	0.228211269236243
"Zm00001eb205710"	0.228292769243574
"Zm00001eb356110"	0.228359149966432
"Zm00001eb031100"	0.228455794252031
"Zm00001eb191400"	0.228475258952948
"Zm00001eb306470"	0.228618676688066
"Zm00001eb425600"	0.228655239034755
"Zm00001eb344870"	0.228655539852894
"Zm00001eb278280"	0.228714010696656
"Zm00001eb358900"	0.228715037230541
"Zm00001eb269160"	0.228718803029614
"Zm00001eb327750"	0.228722064523768
"Zm00001eb151920"	0.228740731778464
"Zm00001eb287900"	0.228767265654395
"Zm00001eb013680"	0.228776191783022
"Zm00001eb389890"	0.228825545977586
"Zm00001eb276940"	0.228907088889893
"Zm00001eb108280"	0.22891150403631
"Zm00001eb279490"	0.22895607664835
"Zm00001eb016590"	0.229129305083732
"Zm00001eb368340"	0.229147181348914
"Zm00001eb412980"	0.229152479003543
"Zm00001eb057700"	0.229166278108103
"Zm00001eb100050"	0.229296051789709
"Zm00001eb070500"	0.229311169938885
"Zm00001eb400160"	0.229394303119275
"Zm00001eb066870"	0.22941890311364
"Zm00001eb222330"	0.229482867464393
"Zm00001eb169680"	0.229847593780048
"Zm00001eb089650"	0.229856173441176
"Zm00001eb119660"	0.229860333199219
"Zm00001eb343900"	0.229907591674741
"Zm00001eb059630"	0.229934787648277
"Zm00001eb374150"	0.229942143574657
"Zm00001eb202940"	0.229945311335874
"Zm00001eb117060"	0.229970711310387
"Zm00001eb425830"	0.230092297915513
"Zm00001eb361600"	0.230171391664045
"Zm00001eb008500"	0.23023211527495
"Zm00001eb127370"	0.230238893792395
"Zm00001eb236120"	0.230269539401156
"Zm00001eb274960"	0.230332019827745
"Zm00001eb273720"	0.230333328640126
"Zm00001eb364280"	0.230335950069306
"Zm00001eb264620"	0.230560013620654
"Zm00001eb104300"	0.230573944558788
"Zm00001eb397660"	0.2306270054726
"Zm00001eb130530"	0.2306667020052
"Zm00001eb039270"	0.230675385602158
"Zm00001eb330070"	0.230770743465476
"Zm00001eb144100"	0.230791141066553
"Zm00001eb395200"	0.230850094288572
"Zm00001eb330440"	0.230892890952182
"Zm00001eb127770"	0.231019521194019
"Zm00001eb145750"	0.231040409176445
"Zm00001eb255120"	0.231105292699305
"Zm00001eb367960"	0.231124201953056
"Zm00001eb059540"	0.231127260806344
"Zm00001eb148750"	0.231164754414015
"Zm00001eb126880"	0.231293539615248
"Zm00001eb064540"	0.231297629160312
"Zm00001eb144650"	0.231425138840557
"Zm00001eb153020"	0.231434392403674
"Zm00001eb382080"	0.231435453930314
"Zm00001eb086780"	0.231456432258322
"Zm00001eb364700"	0.231477417946417
"Zm00001eb345370"	0.231496321209865
"Zm00001eb057580"	0.231584786812388
"Zm00001eb198420"	0.231626745834366
"Zm00001eb119760"	0.231646654597869
"Zm00001eb041270"	0.231701951379441
"Zm00001eb377310"	0.231735481034858
"Zm00001eb115290"	0.231789866523676
"Zm00001eb294470"	0.231790675741832
"Zm00001eb100100"	0.231820323256989
"Zm00001eb194640"	0.231856594608461
"Zm00001eb233010"	0.231872756945469
"Zm00001eb352420"	0.231873908534712
"Zm00001eb001060"	0.231876857466816
"Zm00001eb020720"	0.231884705137849
"Zm00001eb111590"	0.231950898608146
"Zm00001eb411760"	0.231965203688071
"Zm00001eb206150"	0.232054113542457
"Zm00001eb311830"	0.232135999049026
"Zm00001eb170740"	0.232187376727625
"Zm00001eb062760"	0.232212038888165
"Zm00001eb236450"	0.232253835916881
"Zm00001eb176520"	0.232278597099409
"Zm00001eb094620"	0.232359182568394
"Zm00001eb350700"	0.232366831637776
"Zm00001eb200750"	0.232369991130267
"Zm00001eb370230"	0.232419429929883
"Zm00001eb327690"	0.232443729272641
"Zm00001eb217290"	0.232454497761599
"Zm00001eb174590"	0.232469618070162
"Zm00001eb189150"	0.232492587128906
"Zm00001eb171010"	0.232512337690364
"Zm00001eb009340"	0.232524056990143
"Zm00001eb412800"	0.232551179443939
"Zm00001eb316660"	0.232790279763042
"Zm00001eb429560"	0.232805054541344
"Zm00001eb179390"	0.232879314431015
"Zm00001eb267640"	0.232958244714162
"Zm00001eb339090"	0.232962707616525
"Zm00001eb359760"	0.232979424600901
"Zm00001eb139680"	0.232986210818616
"Zm00001eb162720"	0.233005826514511
"Zm00001eb228760"	0.233145963442661
"Zm00001eb288240"	0.233197537901179
"Zm00001eb336880"	0.233218411968759
"Zm00001eb182070"	0.233221137748019
"Zm00001eb311170"	0.233229199630002
"Zm00001eb126820"	0.233413328417587
"Zm00001eb100260"	0.233453072964918
"Zm00001eb019630"	0.233482692160035
"Zm00001eb430160"	0.233495618686437
"Zm00001eb408540"	0.233524960506924
"Zm00001eb209080"	0.233535726255722
"Zm00001eb209740"	0.233570656375657
"Zm00001eb392050"	0.23358583090915
"Zm00001eb378050"	0.233631226264357
"Zm00001eb227730"	0.233656957381202
"Zm00001eb248940"	0.233662965068873
"Zm00001eb024570"	0.233674995046639
"Zm00001eb321090"	0.233693691590091
"Zm00001eb331780"	0.233715103432223
"Zm00001eb205660"	0.233784897976453
"Zm00001eb121010"	0.233791289256183
"Zm00001eb218760"	0.233792879410618
"Zm00001eb377110"	0.233806170120327
"Zm00001eb349490"	0.23382475241864
"Zm00001eb364520"	0.233937836874496
"Zm00001eb326330"	0.233940479414057
"Zm00001eb121290"	0.234029378832633
"Zm00001eb048890"	0.234054260498428
"Zm00001eb404560"	0.234070565044952
"Zm00001eb224450"	0.234111875223528
"Zm00001eb120310"	0.234166477929393
"Zm00001eb412590"	0.234197749549892
"Zm00001eb251100"	0.23422317641248
"Zm00001eb318910"	0.234244563379283
"Zm00001eb143230"	0.234273232366701
"Zm00001eb256160"	0.234302272204071
"Zm00001eb011620"	0.234321985188409
"Zm00001eb082480"	0.234332875017056
"Zm00001eb351420"	0.234367522001628
"Zm00001eb018970"	0.234386403314896
"Zm00001eb039740"	0.234395380716176
"Zm00001eb029790"	0.234398441859611
"Zm00001eb313440"	0.234405911705427
"Zm00001eb187970"	0.234416928796045
"Zm00001eb163500"	0.234576793365429
"Zm00001eb418170"	0.234598135119846
"Zm00001eb337650"	0.234623969252375
"Zm00001eb334770"	0.234666866139625
"Zm00001eb370490"	0.234704167062025
"Zm00001eb085620"	0.234759629676953
"Zm00001eb255460"	0.234869298797988
"Zm00001eb017620"	0.234886268812497
"Zm00001eb297860"	0.234977371544203
"Zm00001eb074530"	0.234996213423582
"Zm00001eb160820"	0.235005587087788
"Zm00001eb173520"	0.235054757109928
"Zm00001eb274710"	0.235064073895973
"Zm00001eb358060"	0.235142403423668
"Zm00001eb303800"	0.2351678340005
"Zm00001eb288020"	0.235210088723421
"Zm00001eb137550"	0.235335232091936
"Zm00001eb311100"	0.235436649273597
"Zm00001eb124680"	0.235683299436029
"Zm00001eb434550"	0.235761869880397
"Zm00001eb010960"	0.235774157133466
"Zm00001eb366040"	0.235799665149902
"Zm00001eb118900"	0.235946769953039
"Zm00001eb367740"	0.23598247323257
"Zm00001eb384540"	0.236004975723089
"Zm00001eb050070"	0.236032829784378
"Zm00001eb042280"	0.236041141021404
"Zm00001eb360530"	0.236209725376273
"Zm00001eb429620"	0.236224774722615
"Zm00001eb300930"	0.236251613771704
"Zm00001eb429480"	0.236272578394609
"Zm00001eb110140"	0.236299194277832
"Zm00001eb217320"	0.236311101680026
"Zm00001eb085640"	0.236541675725026
"Zm00001eb080110"	0.23661068389627
"Zm00001eb251610"	0.2366303121003
"Zm00001eb106070"	0.236657506391602
"Zm00001eb058530"	0.236663514134669
"Zm00001eb283460"	0.236693090149258
"Zm00001eb053350"	0.23686127155281
"Zm00001eb327730"	0.236882022466369
"Zm00001eb216220"	0.236938965651629
"Zm00001eb308070"	0.237089917192281
"Zm00001eb105820"	0.23710130071043
"Zm00001eb272720"	0.237143153491378
"Zm00001eb287740"	0.237180002381076
"Zm00001eb399120"	0.237240278036988
"Zm00001eb023010"	0.237282872265869
"Zm00001eb350630"	0.237288870795132
"Zm00001eb056800"	0.237308147920258
"Zm00001eb079750"	0.237336342014038
"Zm00001eb319860"	0.237359597544175
"Zm00001eb174080"	0.237370100973376
"Zm00001eb093510"	0.237394430454179
"Zm00001eb412040"	0.237426357501836
"Zm00001eb397500"	0.237430962747587
"Zm00001eb252410"	0.237463281289471
"Zm00001eb350000"	0.237477344131504
"Zm00001eb029470"	0.237583162423599
"Zm00001eb333230"	0.237686521752973
"Zm00001eb363470"	0.237693433828771
"Zm00001eb251130"	0.237730004993935
"Zm00001eb056340"	0.237801076180822
"Zm00001eb041800"	0.237869891180682
"Zm00001eb010590"	0.237877209267518
"Zm00001eb107750"	0.237910930526212
"Zm00001eb205820"	0.237990625123275
"Zm00001eb322160"	0.238116365661528
"Zm00001eb272890"	0.238181341195847
"Zm00001eb410570"	0.238259404996632
"Zm00001eb158680"	0.23826746193513
"Zm00001eb358970"	0.238322975558955
"Zm00001eb343510"	0.238325803870208
"Zm00001eb401370"	0.238335981202913
"Zm00001eb364640"	0.238342692927049
"Zm00001eb391490"	0.238416943222017
"Zm00001eb139750"	0.238466510762862
"Zm00001eb286950"	0.23853339255874
"Zm00001eb116560"	0.23856044206043
"Zm00001eb423180"	0.238566156649026
"Zm00001eb100830"	0.238569379413188
"Zm00001eb009120"	0.238617705771335
"Zm00001eb047280"	0.238638674222387
"Zm00001eb209240"	0.238644294581218
"Zm00001eb120410"	0.238651934969106
"Zm00001eb169460"	0.238684280060516
"Zm00001eb021170"	0.238711265716374
"Zm00001eb196970"	0.238714636857369
"Zm00001eb028670"	0.238727864510707
"Zm00001eb214820"	0.238732172394921
"Zm00001eb195600"	0.238759285838699
"Zm00001eb187810"	0.238840791865314
"Zm00001eb205240"	0.23893701138294
"Zm00001eb433350"	0.23897957836257
"Zm00001eb221870"	0.239013901789073
"Zm00001eb273240"	0.239091866593062
"Zm00001eb136130"	0.239131284228204
"Zm00001eb254290"	0.239163949954208
"Zm00001eb335940"	0.239169662850503
"Zm00001eb102580"	0.239185467421531
"Zm00001eb256840"	0.239185489309399
"Zm00001eb025070"	0.239207339436565
"Zm00001eb017430"	0.239255316532289
"Zm00001eb276220"	0.239284093107003
"Zm00001eb288230"	0.239310826358702
