""	"bwnet_30$colors"
"Zm00001eb351350"	"black"
"Zm00001eb073490"	"blue"
"Zm00001eb154730"	"lightyellow"
"Zm00001eb324230"	"yellowgreen"
"Zm00001eb026860"	"darkgreen"
"Zm00001eb384740"	"red"
"Zm00001eb246710"	"brown"
"Zm00001eb133110"	"turquoise"
"Zm00001eb316310"	"purple"
"Zm00001eb242080"	"green"
"Zm00001eb141020"	"green"
"Zm00001eb294740"	"green"
"Zm00001eb378340"	"blue"
"Zm00001eb249950"	"darkturquoise"
"Zm00001eb129520"	"salmon4"
"Zm00001eb430560"	"purple"
"Zm00001eb210850"	"turquoise"
"Zm00001eb114130"	"black"
"Zm00001eb101500"	"brown"
"Zm00001eb326030"	"lightcyan1"
"Zm00001eb018610"	"red"
"Zm00001eb051600"	"blue"
"Zm00001eb010440"	"black"
"Zm00001eb417990"	"turquoise"
"Zm00001eb199950"	"turquoise"
"Zm00001eb054010"	"black"
"Zm00001eb280020"	"black"
"Zm00001eb192850"	"blue"
"Zm00001eb274970"	"grey"
"Zm00001eb078220"	"yellow"
"Zm00001eb177690"	"darkgrey"
"Zm00001eb393900"	"grey"
"Zm00001eb293370"	"yellow"
"Zm00001eb370430"	"brown"
"Zm00001eb252250"	"red"
"Zm00001eb179330"	"brown"
"Zm00001eb364210"	"magenta"
"Zm00001eb308560"	"royalblue"
"Zm00001eb139520"	"magenta"
"Zm00001eb190770"	"purple"
"Zm00001eb246720"	"grey"
"Zm00001eb392740"	"yellow"
"Zm00001eb342290"	"red"
"Zm00001eb024900"	"black"
"Zm00001eb198960"	"purple"
"Zm00001eb252210"	"pink"
"Zm00001eb309900"	"blue"
"Zm00001eb026030"	"lightyellow"
"Zm00001eb208480"	"turquoise"
"Zm00001eb286460"	"midnightblue"
"Zm00001eb297550"	"grey"
"Zm00001eb337840"	"yellow"
"Zm00001eb408730"	"blue"
"Zm00001eb005630"	"brown"
"Zm00001eb355080"	"cyan"
"Zm00001eb194240"	"red"
"Zm00001eb143050"	"pink"
"Zm00001eb203090"	"magenta"
"Zm00001eb364910"	"blue"
"Zm00001eb017140"	"paleturquoise"
"Zm00001eb028760"	"darkgreen"
"Zm00001eb405040"	"green"
"Zm00001eb106840"	"yellow"
"Zm00001eb175960"	"bisque4"
"Zm00001eb259470"	"skyblue3"
"Zm00001eb432470"	"turquoise"
"Zm00001eb137200"	"yellow"
"Zm00001eb153500"	"brown"
"Zm00001eb361900"	"yellow"
"Zm00001eb315340"	"black"
"Zm00001eb022940"	"mediumpurple3"
"Zm00001eb139750"	"lightyellow"
"Zm00001eb431430"	"red"
"Zm00001eb099960"	"tan"
"Zm00001eb324590"	"brown"
"Zm00001eb211610"	"purple"
"Zm00001eb272330"	"yellow"
"Zm00001eb037520"	"grey"
"Zm00001eb110870"	"plum1"
"Zm00001eb046790"	"blue"
"Zm00001eb141500"	"black"
"Zm00001eb012770"	"brown"
"Zm00001eb086720"	"red"
"Zm00001eb330720"	"brown"
"Zm00001eb194120"	"black"
"Zm00001eb235320"	"green"
"Zm00001eb378840"	"black"
"Zm00001eb083610"	"turquoise"
"Zm00001eb225670"	"turquoise"
"Zm00001eb160810"	"pink"
"Zm00001eb056130"	"green"
"Zm00001eb212150"	"yellow"
"Zm00001eb110810"	"purple"
"Zm00001eb388650"	"mediumpurple3"
"Zm00001eb160310"	"yellow"
"Zm00001eb288850"	"sienna3"
"Zm00001eb368680"	"yellow"
"Zm00001eb015720"	"turquoise"
"Zm00001eb305930"	"red"
"Zm00001eb330890"	"blue"
"Zm00001eb151380"	"brown"
"Zm00001eb126070"	"thistle1"
"Zm00001eb384970"	"steelblue"
"Zm00001eb203280"	"brown"
"Zm00001eb124530"	"red"
"Zm00001eb160770"	"yellow"
"Zm00001eb312830"	"brown"
"Zm00001eb394960"	"blue"
"Zm00001eb050700"	"darkgreen"
"Zm00001eb094960"	"turquoise"
"Zm00001eb311800"	"blue"
"Zm00001eb179310"	"brown"
"Zm00001eb065340"	"orange"
"Zm00001eb056180"	"brown"
"Zm00001eb226530"	"magenta"
"Zm00001eb397280"	"yellow"
"Zm00001eb248650"	"lightcyan"
"Zm00001eb080890"	"green"
"Zm00001eb200620"	"royalblue"
"Zm00001eb001040"	"pink"
"Zm00001eb275640"	"green"
"Zm00001eb329760"	"blue"
"Zm00001eb195450"	"white"
"Zm00001eb063290"	"yellow"
"Zm00001eb239690"	"turquoise"
"Zm00001eb012790"	"brown"
"Zm00001eb036020"	"brown"
"Zm00001eb094870"	"turquoise"
"Zm00001eb354480"	"red"
"Zm00001eb110640"	"brown"
"Zm00001eb255560"	"green"
"Zm00001eb343760"	"grey"
"Zm00001eb103330"	"green"
"Zm00001eb030710"	"steelblue"
"Zm00001eb110080"	"green"
"Zm00001eb197640"	"turquoise"
"Zm00001eb171710"	"turquoise"
"Zm00001eb151110"	"brown"
"Zm00001eb332910"	"red"
"Zm00001eb402300"	"red"
"Zm00001eb123270"	"black"
"Zm00001eb175470"	"black"
"Zm00001eb207530"	"green"
"Zm00001eb346570"	"skyblue"
"Zm00001eb072360"	"orangered4"
"Zm00001eb398370"	"blue"
"Zm00001eb364810"	"red"
"Zm00001eb156320"	"yellow"
"Zm00001eb069500"	"turquoise"
"Zm00001eb128150"	"blue"
"Zm00001eb216990"	"brown"
"Zm00001eb220750"	"turquoise"
"Zm00001eb019850"	"plum1"
"Zm00001eb209080"	"grey"
"Zm00001eb350460"	"saddlebrown"
"Zm00001eb106740"	"blue"
"Zm00001eb289970"	"purple"
"Zm00001eb050310"	"turquoise"
"Zm00001eb128960"	"orange"
"Zm00001eb198990"	"red"
"Zm00001eb312980"	"magenta"
"Zm00001eb013230"	"turquoise"
"Zm00001eb137000"	"black"
"Zm00001eb396670"	"green"
"Zm00001eb114430"	"turquoise"
"Zm00001eb135920"	"turquoise"
"Zm00001eb241780"	"pink"
"Zm00001eb073760"	"yellow"
"Zm00001eb098990"	"turquoise"
"Zm00001eb370720"	"pink"
"Zm00001eb210140"	"brown4"
"Zm00001eb070100"	"purple"
"Zm00001eb074070"	"purple"
"Zm00001eb162180"	"lightgreen"
"Zm00001eb308130"	"grey"
"Zm00001eb378370"	"pink"
"Zm00001eb140080"	"yellow"
"Zm00001eb201740"	"skyblue"
"Zm00001eb389230"	"darkturquoise"
"Zm00001eb019830"	"pink"
"Zm00001eb148850"	"grey"
"Zm00001eb302300"	"darkgrey"
"Zm00001eb231060"	"green"
"Zm00001eb250580"	"lightcyan1"
"Zm00001eb007670"	"salmon4"
"Zm00001eb323450"	"green"
"Zm00001eb309980"	"white"
"Zm00001eb013120"	"black"
"Zm00001eb217290"	"lightgreen"
"Zm00001eb271660"	"blue"
"Zm00001eb380690"	"turquoise"
"Zm00001eb394400"	"blue"
"Zm00001eb309370"	"brown"
"Zm00001eb409880"	"green"
"Zm00001eb120320"	"green"
"Zm00001eb227130"	"turquoise"
"Zm00001eb309020"	"red"
"Zm00001eb146500"	"turquoise"
"Zm00001eb282720"	"darkred"
"Zm00001eb220640"	"blue"
"Zm00001eb323170"	"green"
"Zm00001eb219520"	"red"
"Zm00001eb077010"	"turquoise"
"Zm00001eb016800"	"magenta"
"Zm00001eb310980"	"yellow"
"Zm00001eb195480"	"yellow"
"Zm00001eb370590"	"green"
"Zm00001eb067450"	"grey60"
"Zm00001eb378830"	"cyan"
"Zm00001eb159200"	"yellowgreen"
"Zm00001eb063860"	"turquoise"
"Zm00001eb271770"	"turquoise"
"Zm00001eb365330"	"paleturquoise"
"Zm00001eb391380"	"magenta"
"Zm00001eb321770"	"black"
"Zm00001eb042240"	"brown"
"Zm00001eb008370"	"blue"
"Zm00001eb306930"	"greenyellow"
"Zm00001eb393040"	"darkgreen"
"Zm00001eb043800"	"pink"
"Zm00001eb282080"	"green"
"Zm00001eb094380"	"black"
"Zm00001eb312210"	"turquoise"
"Zm00001eb033000"	"brown"
"Zm00001eb062630"	"blue"
"Zm00001eb428430"	"yellow"
"Zm00001eb208580"	"red"
"Zm00001eb324100"	"purple"
"Zm00001eb201440"	"black"
"Zm00001eb229260"	"turquoise"
"Zm00001eb306060"	"magenta"
"Zm00001eb162910"	"tan"
"Zm00001eb282360"	"cyan"
"Zm00001eb365810"	"brown"
"Zm00001eb377830"	"steelblue"
"Zm00001eb419960"	"brown"
"Zm00001eb117520"	"blue"
"Zm00001eb153760"	"steelblue"
"Zm00001eb276190"	"darkturquoise"
"Zm00001eb328780"	"yellow"
"Zm00001eb405270"	"turquoise"
"Zm00001eb430940"	"blue"
"Zm00001eb106640"	"darkorange2"
"Zm00001eb127300"	"turquoise"
"Zm00001eb233000"	"red"
"Zm00001eb142740"	"blue"
"Zm00001eb368510"	"blue"
"Zm00001eb146280"	"turquoise"
"Zm00001eb157380"	"blue"
"Zm00001eb172300"	"red"
"Zm00001eb277000"	"grey"
"Zm00001eb296480"	"green"
"Zm00001eb421090"	"red"
"Zm00001eb113880"	"darkturquoise"
"Zm00001eb000770"	"black"
"Zm00001eb039630"	"blue"
"Zm00001eb126820"	"yellowgreen"
"Zm00001eb200990"	"skyblue"
"Zm00001eb075060"	"brown"
"Zm00001eb257960"	"magenta"
"Zm00001eb258590"	"black"
"Zm00001eb244590"	"steelblue"
"Zm00001eb237920"	"green"
"Zm00001eb260390"	"lightcyan1"
"Zm00001eb397950"	"brown"
"Zm00001eb062010"	"red"
"Zm00001eb125880"	"red"
"Zm00001eb415710"	"brown"
"Zm00001eb068580"	"turquoise"
"Zm00001eb071650"	"yellow"
"Zm00001eb207950"	"black"
"Zm00001eb354190"	"pink"
"Zm00001eb259660"	"salmon"
"Zm00001eb300320"	"green"
"Zm00001eb166440"	"turquoise"
"Zm00001eb042390"	"black"
"Zm00001eb344260"	"yellowgreen"
"Zm00001eb001910"	"green"
"Zm00001eb337140"	"cyan"
"Zm00001eb078140"	"brown"
"Zm00001eb399330"	"orange"
"Zm00001eb404000"	"turquoise"
"Zm00001eb195140"	"greenyellow"
"Zm00001eb358060"	"yellow"
"Zm00001eb246000"	"midnightblue"
"Zm00001eb038900"	"grey60"
"Zm00001eb278620"	"blue"
"Zm00001eb318480"	"tan"
"Zm00001eb159080"	"purple"
"Zm00001eb175840"	"pink"
"Zm00001eb118950"	"pink"
"Zm00001eb299370"	"midnightblue"
"Zm00001eb428840"	"yellow"
"Zm00001eb351750"	"yellow"
"Zm00001eb016290"	"darkorange2"
"Zm00001eb108720"	"turquoise"
"Zm00001eb133430"	"grey"
"Zm00001eb062480"	"pink"
"Zm00001eb302760"	"magenta"
"Zm00001eb425850"	"brown"
"Zm00001eb144350"	"turquoise"
"Zm00001eb110590"	"black"
"Zm00001eb143640"	"red"
"Zm00001eb277460"	"blue"
"Zm00001eb432440"	"yellow"
"Zm00001eb159890"	"violet"
"Zm00001eb077670"	"yellow"
"Zm00001eb021780"	"sienna3"
"Zm00001eb226150"	"grey"
"Zm00001eb023400"	"royalblue"
"Zm00001eb168270"	"blue"
"Zm00001eb159590"	"yellow"
"Zm00001eb421500"	"yellow"
"Zm00001eb028520"	"yellow"
"Zm00001eb233610"	"yellow"
"Zm00001eb256240"	"yellow"
"Zm00001eb059050"	"yellow"
"Zm00001eb082080"	"turquoise"
"Zm00001eb289310"	"violet"
"Zm00001eb050670"	"black"
"Zm00001eb344970"	"blue"
"Zm00001eb184090"	"black"
"Zm00001eb324900"	"blue"
"Zm00001eb156740"	"magenta"
"Zm00001eb234270"	"yellow"
"Zm00001eb195390"	"pink"
"Zm00001eb333950"	"brown"
"Zm00001eb419590"	"tan"
"Zm00001eb354100"	"turquoise"
"Zm00001eb375200"	"black"
"Zm00001eb131320"	"yellow"
"Zm00001eb249340"	"turquoise"
"Zm00001eb339860"	"midnightblue"
"Zm00001eb232640"	"brown"
"Zm00001eb236990"	"grey"
"Zm00001eb010200"	"greenyellow"
"Zm00001eb183750"	"red"
"Zm00001eb218980"	"brown"
"Zm00001eb130180"	"lightgreen"
"Zm00001eb039340"	"brown"
"Zm00001eb394830"	"plum1"
"Zm00001eb228340"	"darkgrey"
"Zm00001eb093490"	"brown"
"Zm00001eb103490"	"purple"
"Zm00001eb119150"	"red"
"Zm00001eb201210"	"brown"
"Zm00001eb258450"	"grey"
"Zm00001eb139880"	"brown"
"Zm00001eb363500"	"yellow"
"Zm00001eb260580"	"red"
"Zm00001eb286740"	"purple"
"Zm00001eb012390"	"black"
"Zm00001eb423870"	"magenta"
"Zm00001eb129100"	"greenyellow"
"Zm00001eb210740"	"black"
"Zm00001eb376480"	"turquoise"
"Zm00001eb403300"	"magenta"
"Zm00001eb127580"	"turquoise"
"Zm00001eb005920"	"green"
"Zm00001eb137780"	"pink"
"Zm00001eb039590"	"yellow"
"Zm00001eb138590"	"white"
"Zm00001eb184240"	"turquoise"
"Zm00001eb372410"	"black"
"Zm00001eb133640"	"brown"
"Zm00001eb141230"	"yellow"
"Zm00001eb269830"	"black"
"Zm00001eb272880"	"turquoise"
"Zm00001eb328450"	"midnightblue"
"Zm00001eb136040"	"magenta"
"Zm00001eb162060"	"darkturquoise"
"Zm00001eb316990"	"turquoise"
"Zm00001eb354880"	"grey"
"Zm00001eb164230"	"brown"
"Zm00001eb363870"	"royalblue"
"Zm00001eb079940"	"royalblue"
"Zm00001eb359850"	"salmon"
"Zm00001eb369590"	"turquoise"
"Zm00001eb183760"	"yellow"
"Zm00001eb111350"	"turquoise"
"Zm00001eb064770"	"green"
"Zm00001eb222730"	"brown"
"Zm00001eb183830"	"darkolivegreen"
"Zm00001eb057430"	"red"
"Zm00001eb374880"	"red"
"Zm00001eb206680"	"darkred"
"Zm00001eb224220"	"pink"
"Zm00001eb065800"	"yellow"
"Zm00001eb131690"	"salmon4"
"Zm00001eb162330"	"turquoise"
"Zm00001eb062170"	"tan"
"Zm00001eb222640"	"blue"
"Zm00001eb346160"	"green"
"Zm00001eb074440"	"lightcyan"
"Zm00001eb329680"	"yellow"
"Zm00001eb422480"	"magenta"
"Zm00001eb276580"	"red"
"Zm00001eb063360"	"red"
"Zm00001eb302280"	"blue"
"Zm00001eb143070"	"yellow"
"Zm00001eb029250"	"green"
"Zm00001eb155040"	"turquoise"
"Zm00001eb338310"	"brown"
"Zm00001eb048140"	"brown"
"Zm00001eb163800"	"turquoise"
"Zm00001eb061910"	"yellow"
"Zm00001eb015800"	"darkgrey"
"Zm00001eb211000"	"yellow"
"Zm00001eb033900"	"turquoise"
"Zm00001eb127760"	"lightyellow"
"Zm00001eb027340"	"brown"
"Zm00001eb062720"	"turquoise"
"Zm00001eb287520"	"saddlebrown"
"Zm00001eb002090"	"lightsteelblue1"
"Zm00001eb234120"	"greenyellow"
"Zm00001eb058860"	"green"
"Zm00001eb399940"	"grey"
"Zm00001eb001570"	"blue"
"Zm00001eb278360"	"green"
"Zm00001eb218300"	"brown"
"Zm00001eb008140"	"salmon"
"Zm00001eb394010"	"black"
"Zm00001eb280090"	"red"
"Zm00001eb176270"	"red"
"Zm00001eb420150"	"plum2"
"Zm00001eb005700"	"magenta"
"Zm00001eb277680"	"blue"
"Zm00001eb127840"	"midnightblue"
"Zm00001eb015760"	"brown"
"Zm00001eb258230"	"turquoise"
"Zm00001eb277480"	"green"
"Zm00001eb207790"	"salmon"
"Zm00001eb370790"	"green"
"Zm00001eb183880"	"red"
"Zm00001eb222660"	"brown"
"Zm00001eb351690"	"steelblue"
"Zm00001eb146180"	"orangered4"
"Zm00001eb179810"	"green"
"Zm00001eb300000"	"lightyellow"
"Zm00001eb194230"	"red"
"Zm00001eb270800"	"turquoise"
"Zm00001eb291480"	"blue"
"Zm00001eb228060"	"red"
"Zm00001eb122900"	"turquoise"
"Zm00001eb321750"	"green"
"Zm00001eb120370"	"blue"
"Zm00001eb276680"	"blue"
"Zm00001eb425980"	"lightgreen"
"Zm00001eb035230"	"green"
"Zm00001eb306310"	"green"
"Zm00001eb091710"	"magenta"
"Zm00001eb143540"	"blue"
"Zm00001eb217860"	"black"
"Zm00001eb036770"	"red"
"Zm00001eb396300"	"salmon"
"Zm00001eb197940"	"turquoise"
"Zm00001eb159720"	"skyblue"
"Zm00001eb280060"	"brown"
"Zm00001eb140270"	"turquoise"
"Zm00001eb167790"	"steelblue"
"Zm00001eb379350"	"black"
"Zm00001eb426980"	"green"
"Zm00001eb006140"	"pink"
"Zm00001eb257360"	"white"
"Zm00001eb418940"	"grey60"
"Zm00001eb144640"	"blue"
"Zm00001eb111390"	"turquoise"
"Zm00001eb240440"	"tan"
"Zm00001eb379530"	"black"
"Zm00001eb434560"	"yellow"
"Zm00001eb241770"	"lightcyan"
"Zm00001eb402180"	"black"
"Zm00001eb062770"	"purple"
"Zm00001eb131790"	"green"
"Zm00001eb419780"	"violet"
"Zm00001eb119260"	"green"
"Zm00001eb220940"	"purple"
"Zm00001eb361260"	"orangered4"
"Zm00001eb078830"	"tan"
"Zm00001eb119280"	"turquoise"
"Zm00001eb386300"	"black"
"Zm00001eb117030"	"turquoise"
"Zm00001eb351830"	"blue"
"Zm00001eb012020"	"green"
"Zm00001eb181370"	"darkred"
"Zm00001eb333890"	"brown"
"Zm00001eb097390"	"green"
"Zm00001eb422820"	"pink"
"Zm00001eb050610"	"yellow"
"Zm00001eb109690"	"tan"
"Zm00001eb059560"	"cyan"
"Zm00001eb236680"	"tan"
"Zm00001eb319970"	"darkred"
"Zm00001eb065950"	"brown"
"Zm00001eb213610"	"darkgreen"
"Zm00001eb351610"	"green"
"Zm00001eb430170"	"turquoise"
"Zm00001eb055470"	"brown"
"Zm00001eb249430"	"magenta"
"Zm00001eb322390"	"green"
"Zm00001eb360910"	"brown"
"Zm00001eb264480"	"green"
"Zm00001eb377920"	"greenyellow"
"Zm00001eb071860"	"red"
"Zm00001eb334770"	"yellow"
"Zm00001eb388040"	"grey"
"Zm00001eb330170"	"yellow"
"Zm00001eb120330"	"pink"
"Zm00001eb409980"	"yellow"
"Zm00001eb009090"	"darkgreen"
"Zm00001eb114240"	"grey"
"Zm00001eb162790"	"blue"
"Zm00001eb167360"	"salmon"
"Zm00001eb013110"	"yellow"
"Zm00001eb201140"	"green"
"Zm00001eb258380"	"greenyellow"
"Zm00001eb140450"	"lightyellow"
"Zm00001eb135060"	"green"
"Zm00001eb232100"	"red"
"Zm00001eb308780"	"green"
"Zm00001eb071800"	"purple"
"Zm00001eb175630"	"blue"
"Zm00001eb386590"	"green"
"Zm00001eb186000"	"red"
"Zm00001eb051110"	"green"
"Zm00001eb331170"	"midnightblue"
"Zm00001eb345880"	"brown"
"Zm00001eb392950"	"green"
"Zm00001eb336740"	"red"
"Zm00001eb144530"	"green"
"Zm00001eb063750"	"greenyellow"
"Zm00001eb366250"	"darkred"
"Zm00001eb013270"	"turquoise"
"Zm00001eb322720"	"yellow"
"Zm00001eb355990"	"brown"
"Zm00001eb043090"	"grey"
"Zm00001eb219510"	"green"
"Zm00001eb081270"	"blue"
"Zm00001eb203600"	"grey60"
"Zm00001eb204360"	"green"
"Zm00001eb242740"	"blue"
"Zm00001eb431930"	"tan"
"Zm00001eb257430"	"darkorange"
"Zm00001eb186800"	"darkturquoise"
"Zm00001eb301620"	"grey"
"Zm00001eb044130"	"brown"
"Zm00001eb136190"	"saddlebrown"
"Zm00001eb156640"	"blue"
"Zm00001eb282040"	"lightcyan"
"Zm00001eb386220"	"orangered4"
"Zm00001eb196380"	"turquoise"
"Zm00001eb318210"	"brown"
"Zm00001eb159970"	"yellow"
"Zm00001eb006560"	"red"
"Zm00001eb224040"	"blue"
"Zm00001eb351990"	"black"
"Zm00001eb111640"	"turquoise"
"Zm00001eb365040"	"turquoise"
"Zm00001eb024030"	"purple"
"Zm00001eb229170"	"ivory"
"Zm00001eb202690"	"magenta"
"Zm00001eb379090"	"brown"
"Zm00001eb421790"	"darkgrey"
"Zm00001eb195210"	"royalblue"
"Zm00001eb354720"	"turquoise"
"Zm00001eb064530"	"blue"
"Zm00001eb150450"	"green"
"Zm00001eb248440"	"darkgreen"
"Zm00001eb384260"	"green"
"Zm00001eb284640"	"darkturquoise"
"Zm00001eb128200"	"red"
"Zm00001eb142630"	"red"
"Zm00001eb214410"	"yellow"
"Zm00001eb315880"	"purple"
"Zm00001eb159820"	"turquoise"
"Zm00001eb396490"	"darkgreen"
"Zm00001eb034060"	"brown"
"Zm00001eb318070"	"red"
"Zm00001eb329510"	"darkgrey"
"Zm00001eb396450"	"darkgreen"
"Zm00001eb064690"	"turquoise"
"Zm00001eb040150"	"black"
"Zm00001eb205490"	"blue"
"Zm00001eb386080"	"blue"
"Zm00001eb246290"	"red"
"Zm00001eb079230"	"blue"
"Zm00001eb292350"	"darkturquoise"
"Zm00001eb423570"	"brown"
"Zm00001eb425800"	"darkgreen"
"Zm00001eb333220"	"magenta"
"Zm00001eb120830"	"royalblue"
"Zm00001eb196930"	"turquoise"
"Zm00001eb394660"	"brown"
"Zm00001eb319770"	"red"
"Zm00001eb340430"	"yellow"
"Zm00001eb331450"	"midnightblue"
"Zm00001eb148590"	"green"
"Zm00001eb292730"	"blue"
"Zm00001eb152060"	"green"
"Zm00001eb107560"	"purple"
"Zm00001eb084560"	"midnightblue"
"Zm00001eb343460"	"brown"
"Zm00001eb009360"	"darkslateblue"
"Zm00001eb242790"	"turquoise"
"Zm00001eb028500"	"brown"
"Zm00001eb176710"	"midnightblue"
"Zm00001eb216620"	"brown"
"Zm00001eb072650"	"violet"
"Zm00001eb357310"	"brown"
"Zm00001eb106040"	"brown"
"Zm00001eb358290"	"brown"
"Zm00001eb074610"	"green"
"Zm00001eb224180"	"salmon"
"Zm00001eb292900"	"blue"
"Zm00001eb006510"	"yellow"
"Zm00001eb149330"	"grey"
"Zm00001eb364960"	"green"
"Zm00001eb215210"	"brown"
"Zm00001eb320490"	"yellow"
"Zm00001eb073830"	"black"
"Zm00001eb209040"	"blue"
"Zm00001eb325000"	"yellow"
"Zm00001eb382170"	"brown"
"Zm00001eb130130"	"magenta"
"Zm00001eb134110"	"grey"
"Zm00001eb378540"	"brown"
"Zm00001eb349530"	"blue"
"Zm00001eb054470"	"salmon"
"Zm00001eb024600"	"darkmagenta"
"Zm00001eb409400"	"yellow"
"Zm00001eb358750"	"green"
"Zm00001eb271850"	"magenta"
"Zm00001eb318560"	"green"
"Zm00001eb373760"	"turquoise"
"Zm00001eb286890"	"red"
"Zm00001eb104410"	"skyblue"
"Zm00001eb110340"	"blue"
"Zm00001eb173440"	"midnightblue"
"Zm00001eb111660"	"white"
"Zm00001eb261540"	"black"
"Zm00001eb358220"	"blue"
"Zm00001eb032200"	"green"
"Zm00001eb138450"	"royalblue"
"Zm00001eb003650"	"magenta"
"Zm00001eb012950"	"green"
"Zm00001eb153900"	"yellow"
"Zm00001eb399350"	"black"
"Zm00001eb044760"	"pink"
"Zm00001eb164030"	"brown"
"Zm00001eb028780"	"brown"
"Zm00001eb147900"	"brown"
"Zm00001eb285760"	"purple"
"Zm00001eb288670"	"pink"
"Zm00001eb149510"	"yellow"
"Zm00001eb391210"	"black"
"Zm00001eb108360"	"blue"
"Zm00001eb164130"	"red"
"Zm00001eb430610"	"cyan"
"Zm00001eb224610"	"lightyellow"
"Zm00001eb229100"	"turquoise"
"Zm00001eb075320"	"black"
"Zm00001eb198650"	"turquoise"
"Zm00001eb005320"	"turquoise"
"Zm00001eb256350"	"yellowgreen"
"Zm00001eb209230"	"tan"
"Zm00001eb086160"	"grey"
"Zm00001eb408240"	"green"
"Zm00001eb178010"	"grey"
"Zm00001eb194670"	"yellow"
"Zm00001eb310290"	"green"
"Zm00001eb118150"	"blue"
"Zm00001eb221150"	"turquoise"
"Zm00001eb035970"	"yellow"
"Zm00001eb093400"	"brown"
"Zm00001eb202960"	"brown"
"Zm00001eb312910"	"purple"
"Zm00001eb399060"	"green"
"Zm00001eb163570"	"brown"
"Zm00001eb216180"	"turquoise"
"Zm00001eb224070"	"royalblue"
"Zm00001eb257840"	"blue"
"Zm00001eb216810"	"yellow"
"Zm00001eb390320"	"tan"
"Zm00001eb159710"	"salmon"
"Zm00001eb161980"	"turquoise"
"Zm00001eb360480"	"magenta"
"Zm00001eb015860"	"turquoise"
"Zm00001eb036950"	"darkgrey"
"Zm00001eb068050"	"blue"
"Zm00001eb079490"	"yellow"
"Zm00001eb286090"	"darkgreen"
"Zm00001eb340870"	"red"
"Zm00001eb193160"	"green"
"Zm00001eb258670"	"midnightblue"
"Zm00001eb137600"	"green"
"Zm00001eb242150"	"turquoise"
"Zm00001eb105730"	"tan"
"Zm00001eb116240"	"green"
"Zm00001eb375190"	"ivory"
"Zm00001eb431790"	"green"
"Zm00001eb020460"	"pink"
"Zm00001eb285730"	"turquoise"
"Zm00001eb057060"	"green"
"Zm00001eb094370"	"blue"
"Zm00001eb259290"	"lightyellow"
"Zm00001eb233410"	"greenyellow"
"Zm00001eb327840"	"yellow"
"Zm00001eb278340"	"grey"
"Zm00001eb217140"	"magenta"
"Zm00001eb125150"	"greenyellow"
"Zm00001eb104780"	"darkred"
"Zm00001eb159320"	"red"
"Zm00001eb407240"	"red"
"Zm00001eb357410"	"magenta"
"Zm00001eb403510"	"red"
"Zm00001eb223850"	"blue"
"Zm00001eb288280"	"turquoise"
"Zm00001eb400810"	"yellow"
"Zm00001eb226850"	"blue"
"Zm00001eb335590"	"pink"
"Zm00001eb013220"	"magenta"
"Zm00001eb131020"	"green"
"Zm00001eb121570"	"blue"
"Zm00001eb337530"	"blue"
"Zm00001eb405260"	"steelblue"
"Zm00001eb060670"	"yellow"
"Zm00001eb217400"	"yellow"
"Zm00001eb074530"	"black"
"Zm00001eb357760"	"turquoise"
"Zm00001eb039710"	"blue"
"Zm00001eb422580"	"yellow"
"Zm00001eb089390"	"black"
"Zm00001eb080120"	"steelblue"
"Zm00001eb111600"	"royalblue"
"Zm00001eb015790"	"purple"
"Zm00001eb008780"	"black"
"Zm00001eb260470"	"black"
"Zm00001eb320350"	"pink"
"Zm00001eb096080"	"darkturquoise"
"Zm00001eb296200"	"yellow"
"Zm00001eb398430"	"green"
"Zm00001eb046650"	"darkolivegreen"
"Zm00001eb008620"	"yellow"
"Zm00001eb024820"	"turquoise"
"Zm00001eb186910"	"darkmagenta"
"Zm00001eb271680"	"black"
"Zm00001eb261440"	"brown"
"Zm00001eb010690"	"red"
"Zm00001eb311900"	"grey"
"Zm00001eb369330"	"turquoise"
"Zm00001eb156300"	"yellow"
"Zm00001eb119510"	"grey"
"Zm00001eb153180"	"green"
"Zm00001eb241790"	"orange"
"Zm00001eb169920"	"black"
"Zm00001eb150370"	"blue"
"Zm00001eb379580"	"pink"
"Zm00001eb293260"	"salmon"
"Zm00001eb395240"	"blue"
"Zm00001eb312060"	"turquoise"
"Zm00001eb059160"	"green"
"Zm00001eb200300"	"tan"
"Zm00001eb231770"	"black"
"Zm00001eb103340"	"salmon"
"Zm00001eb252190"	"pink"
"Zm00001eb245690"	"darkgrey"
"Zm00001eb051950"	"blue"
"Zm00001eb292250"	"mediumpurple3"
"Zm00001eb285950"	"black"
"Zm00001eb414020"	"blue"
"Zm00001eb220840"	"black"
"Zm00001eb322400"	"yellow"
"Zm00001eb080280"	"magenta"
"Zm00001eb213380"	"lightcyan"
"Zm00001eb360560"	"turquoise"
"Zm00001eb430600"	"black"
"Zm00001eb079310"	"royalblue"
"Zm00001eb297100"	"purple"
"Zm00001eb162120"	"blue"
"Zm00001eb048440"	"red"
"Zm00001eb185350"	"brown"
"Zm00001eb216420"	"brown"
"Zm00001eb331890"	"green"
"Zm00001eb109500"	"blue"
"Zm00001eb151790"	"turquoise"
"Zm00001eb144310"	"green"
"Zm00001eb228960"	"brown"
"Zm00001eb125340"	"red"
"Zm00001eb220480"	"salmon"
"Zm00001eb193530"	"saddlebrown"
"Zm00001eb125700"	"yellow"
"Zm00001eb316870"	"purple"
