ENSEMBL_GeneID,C_6_Tol_1,C_6_Tol_2,T_6_Tol_1,T_6_Tol_2
Zm00001eb072410,0,4,1,2
Zm00001eb072420,374,354,496,513
Zm00001eb072430,75,84,64,75
Zm00001eb072440,30,42,8,20
Zm00001eb072460,400,401,558,597
Zm00001eb072470,1,0,2,1
Zm00001eb072480,171,153,124,125
Zm00001eb072510,581,601,628,575
Zm00001eb072520,256,227,278,236
Zm00001eb072530,2,0,0,0
Zm00001eb072540,26,32,37,27
Zm00001eb072550,0,0,0,0
Zm00001eb072560,191,157,235,233
Zm00001eb072570,154,159,134,138
Zm00001eb072580,56,58,33,35
Zm00001eb072590,1,0,10,4
Zm00001eb072600,24,26,5,9
Zm00001eb072610,0,0,0,0
Zm00001eb072620,0,0,0,0
Zm00001eb072630,0,2,2,4
Zm00001eb072640,109,114,61,77
Zm00001eb072650,252,241,305,320
Zm00001eb072660,179,143,78,119
Zm00001eb072670,78,80,102,87
Zm00001eb072680,225,227,161,155
Zm00001eb072690,1,6,3,1
Zm00001eb072700,222,209,324,315
Zm00001eb072710,23,27,48,57
Zm00001eb072720,133,123,159,171
Zm00001eb072730,27,21,17,8
Zm00001eb072740,189,207,234,236
Zm00001eb072750,84,96,82,62
Zm00001eb072760,0,0,0,0
Zm00001eb072770,0,0,0,0
Zm00001eb072780,164,182,212,199
Zm00001eb072790,243,238,375,299
Zm00001eb072800,72,73,96,135
Zm00001eb072810,528,486,551,550
Zm00001eb072820,7,4,3,7
Zm00001eb072830,0,0,6,3
Zm00001eb072840,145,124,110,154
Zm00001eb072850,908,958,858,904
Zm00001eb072860,66,75,76,81
Zm00001eb072870,10,14,457,477
Zm00001eb072880,3139,3177,3589,3635
Zm00001eb072890,235,222,301,287
Zm00001eb072900,27,17,73,79
Zm00001eb072910,26,40,46,40
Zm00001eb072920,15,10,7,7
Zm00001eb072940,140,147,99,79
Zm00001eb072950,3,2,5,3
Zm00001eb072960,0,2,2,2
Zm00001eb072970,0,0,0,1
Zm00001eb072980,14,17,16,28
Zm00001eb072990,101,108,103,101
Zm00001eb073000,1,1,12,2
Zm00001eb073010,68,87,89,76
Zm00001eb073030,27,15,159,173
Zm00001eb073040,66,70,135,131
Zm00001eb073050,0,0,1,2
Zm00001eb073060,0,0,0,0
Zm00001eb073070,0,0,0,0
Zm00001eb073080,1,0,0,0
Zm00001eb073090,124,139,139,147
Zm00001eb073100,22,21,7,13
Zm00001eb073110,2,2,2,4
Zm00001eb073120,95,109,124,124
Zm00001eb073130,334,302,432,436
Zm00001eb073140,0,0,0,0
Zm00001eb073150,0,1,0,0
Zm00001eb073170,2,5,5,0
Zm00001eb073180,136,109,163,142
Zm00001eb073190,0,0,0,1
Zm00001eb073200,658,636,705,709
Zm00001eb073210,0,0,0,0
Zm00001eb073220,0,0,0,0
Zm00001eb073240,1464,1401,2015,2014
Zm00001eb073250,91,94,271,308
Zm00001eb073260,1,2,3,1
Zm00001eb073270,0,0,0,0
Zm00001eb073280,28,22,28,36
Zm00001eb073290,9,5,2,2
Zm00001eb073300,365,354,295,328
Zm00001eb073310,91,84,31,23
Zm00001eb073330,51,60,23,45
Zm00001eb073340,4,8,13,13
Zm00001eb073350,545,500,534,544
Zm00001eb073360,577,581,863,892
Zm00001eb073370,383,395,367,358
Zm00001eb073390,1,1,0,0
Zm00001eb073400,1580,1607,797,744
Zm00001eb073410,31,25,30,27
Zm00001eb073420,7,8,0,1
Zm00001eb073430,160,145,209,204
Zm00001eb073440,80,85,39,43
Zm00001eb073460,0,0,0,0
Zm00001eb073470,19,37,22,27
Zm00001eb073480,180,180,106,150
Zm00001eb073490,554,568,608,607
Zm00001eb073500,2,0,2,2
Zm00001eb073510,275,350,587,527
Zm00001eb073520,611,581,1015,1004
Zm00001eb073530,2,3,1,4
Zm00001eb073540,681,712,701,764
Zm00001eb073550,0,2,2,1
Zm00001eb073560,3,1,2,7
Zm00001eb073580,73,53,70,79
Zm00001eb073590,7,10,4,7
Zm00001eb073600,0,0,0,0
Zm00001eb073610,4,6,6,6
Zm00001eb073620,121,105,136,132
Zm00001eb073630,26,22,33,34
Zm00001eb073640,0,0,0,0
Zm00001eb073650,20,19,35,49
Zm00001eb073660,601,616,1180,1257
Zm00001eb073670,281,302,519,568
Zm00001eb073680,389,436,445,456
Zm00001eb073690,0,0,0,0
Zm00001eb073700,0,0,0,0
Zm00001eb073710,0,0,3,1
Zm00001eb073720,438,445,455,454
Zm00001eb073730,450,411,400,425
Zm00001eb073740,244,240,387,392
Zm00001eb073750,157,121,200,168
Zm00001eb073760,649,654,571,605
Zm00001eb073770,3,2,3,4
Zm00001eb073780,1,2,0,0
Zm00001eb073790,28,28,18,16
Zm00001eb073810,1491,1463,1406,1435
Zm00001eb073820,2,0,1,1
Zm00001eb073830,417,452,561,534
Zm00001eb073840,0,0,0,0
Zm00001eb073850,0,0,0,0
Zm00001eb073860,0,0,0,0
Zm00001eb073870,344,353,320,272
Zm00001eb073880,586,577,651,703
Zm00001eb073900,504,438,659,725
Zm00001eb073910,140,143,196,169
Zm00001eb073920,251,244,409,422
Zm00001eb073930,322,335,415,422
Zm00001eb073940,1,2,4,5
Zm00001eb073960,0,0,0,0
Zm00001eb073970,4,3,2,1
Zm00001eb073980,425,372,290,301
Zm00001eb073990,168,118,91,105
Zm00001eb074000,0,0,0,1
Zm00001eb074010,97,98,167,162
Zm00001eb074020,91,98,156,152
Zm00001eb074030,158,162,92,96
Zm00001eb074040,53,53,63,47
Zm00001eb074050,8,13,5,2
Zm00001eb074060,214,199,369,301
Zm00001eb074070,446,476,447,463
Zm00001eb074080,16,13,34,40
Zm00001eb074090,7,2,0,0
Zm00001eb074100,144,142,135,132
Zm00001eb074110,0,0,0,0
Zm00001eb074120,200,194,164,159
Zm00001eb074130,3,0,0,0
Zm00001eb074140,57,58,15,22
Zm00001eb074150,33,28,28,14
Zm00001eb074160,0,0,0,1
Zm00001eb074170,373,381,297,313
Zm00001eb074180,100,109,131,116
Zm00001eb074190,135,98,120,122
Zm00001eb074200,58,52,54,48
Zm00001eb074210,1773,1830,2418,2410
Zm00001eb074220,0,0,0,0
Zm00001eb074230,0,0,0,0
Zm00001eb074240,367,381,373,382
Zm00001eb074270,1074,992,1180,1181
Zm00001eb074280,142,145,207,200
Zm00001eb074290,0,1,5,4
Zm00001eb074300,2,1,0,0
Zm00001eb074310,16,4,3,4
Zm00001eb074320,3,1,3,5
Zm00001eb074330,27,24,42,42
Zm00001eb074340,259,258,231,250
Zm00001eb074350,1860,1745,2184,2187
Zm00001eb074360,158,159,169,164
Zm00001eb074370,42,53,55,58
Zm00001eb074380,80,87,51,50
Zm00001eb074390,0,0,0,0
Zm00001eb074400,4,5,0,4
Zm00001eb074410,99,103,181,146
Zm00001eb074420,33,36,56,57
Zm00001eb074430,2166,2153,1740,1631
Zm00001eb074440,480,474,582,558
Zm00001eb074450,1,0,0,0
Zm00001eb074460,308,358,383,367
Zm00001eb074470,0,1,0,0
Zm00001eb074480,124,97,213,208
Zm00001eb074490,0,0,0,0
Zm00001eb074500,0,0,0,0
Zm00001eb074510,0,0,0,0
Zm00001eb074520,484,466,536,526
Zm00001eb074530,323,377,504,525
Zm00001eb074540,135,108,183,206
Zm00001eb074550,2,3,0,0
Zm00001eb074560,41,25,28,17
Zm00001eb074570,14,18,17,29
Zm00001eb074580,30,37,23,32
Zm00001eb074590,0,0,0,0
Zm00001eb074600,383,340,320,400
Zm00001eb074610,495,431,645,687
Zm00001eb074620,9,16,21,20
Zm00001eb074640,8,12,33,22
Zm00001eb074650,692,663,845,778
Zm00001eb074660,17,22,6,1
Zm00001eb074680,173,182,202,213
Zm00001eb074690,13,19,11,11
Zm00001eb074700,0,2,1,1
Zm00001eb074710,94,95,88,103
Zm00001eb074720,6,8,2,3
Zm00001eb074730,31,33,27,29
Zm00001eb074740,0,0,0,0
Zm00001eb074750,1,0,0,0
Zm00001eb074760,10,19,19,31
Zm00001eb074770,0,0,0,0
Zm00001eb074780,0,0,0,0
Zm00001eb074790,0,0,0,0
Zm00001eb074810,0,0,0,0
Zm00001eb074820,105,89,91,87
Zm00001eb074830,23,18,42,33
Zm00001eb074840,21,26,11,9
Zm00001eb074850,47,35,50,41
Zm00001eb074870,124,129,106,128
Zm00001eb074880,317,327,150,169
Zm00001eb074890,313,332,210,191
Zm00001eb074900,5,5,8,3
Zm00001eb074910,20,18,130,104
Zm00001eb074930,175,198,136,159
Zm00001eb074940,0,0,0,0
Zm00001eb074950,0,0,0,0
Zm00001eb074960,2,4,0,0
Zm00001eb074970,0,0,0,0
Zm00001eb074980,45,50,39,48
Zm00001eb074990,19,14,18,21
Zm00001eb075000,18,24,30,34
Zm00001eb075010,416,451,402,367
Zm00001eb075030,776,733,857,830
Zm00001eb075040,20,25,17,12
Zm00001eb075050,422,476,572,578
Zm00001eb075060,753,688,492,447
Zm00001eb075070,16,20,23,19
Zm00001eb075080,0,0,0,0
Zm00001eb075090,0,0,0,0
Zm00001eb075100,2,7,7,6
Zm00001eb075110,2,0,0,1
Zm00001eb075120,205,198,178,176
Zm00001eb075130,52,55,57,47
Zm00001eb075140,234,246,193,207
Zm00001eb075150,222,187,300,287
Zm00001eb075160,278,248,344,316
Zm00001eb075170,16,23,24,14
Zm00001eb075190,151,160,296,315
Zm00001eb075200,423,429,275,253
Zm00001eb075210,108,92,117,106
Zm00001eb075230,0,0,3,3
Zm00001eb075240,2,0,1,0
Zm00001eb075250,363,323,317,328
Zm00001eb075270,119,126,147,128
Zm00001eb075290,1,0,0,0
Zm00001eb075300,148,162,188,190
Zm00001eb075310,416,473,565,556
Zm00001eb075320,573,552,574,568
Zm00001eb075330,151,169,110,121
Zm00001eb075340,0,0,0,0
Zm00001eb075350,0,0,0,0
Zm00001eb075360,41,36,42,38
Zm00001eb075370,52,36,36,45
Zm00001eb075380,62,63,77,81
Zm00001eb075390,235,209,163,179
Zm00001eb075400,23,38,165,130
Zm00001eb075410,1,1,4,2
Zm00001eb075420,368,327,207,229
Zm00001eb075450,313,355,156,132
Zm00001eb075460,255,261,339,337
Zm00001eb075470,32,23,73,69
Zm00001eb075480,1,0,5,3
Zm00001eb075490,0,0,0,0
Zm00001eb075500,305,320,410,404
Zm00001eb075510,38,38,36,46
Zm00001eb075520,27,23,31,28
Zm00001eb075530,189,178,250,238
Zm00001eb075540,86,69,129,159
Zm00001eb075550,6,7,8,4
Zm00001eb075560,136,131,132,123
Zm00001eb075570,35,32,48,34
Zm00001eb075580,312,329,305,366
Zm00001eb075590,0,0,0,0
Zm00001eb075600,0,0,0,0
Zm00001eb075610,7,5,13,7
Zm00001eb075620,3,0,2,4
Zm00001eb075630,778,835,1257,1229
Zm00001eb075640,2,1,2,8
Zm00001eb075650,0,0,0,0
Zm00001eb075660,52,66,34,25
Zm00001eb075670,193,193,181,153
Zm00001eb075700,470,460,417,361
Zm00001eb075710,121,93,93,63
Zm00001eb075720,0,0,0,0
Zm00001eb075730,989,991,748,702
Zm00001eb075740,638,652,547,564
Zm00001eb075750,0,0,0,0
Zm00001eb075760,366,376,408,455
Zm00001eb075770,1,1,0,3
Zm00001eb075780,113,125,170,141
Zm00001eb075800,480,458,360,340
Zm00001eb075810,60,36,63,54
Zm00001eb075820,0,0,0,1
Zm00001eb075830,13,6,3,7
Zm00001eb075840,203,200,148,132
Zm00001eb075850,673,594,893,895
Zm00001eb075900,14,9,2,6
Zm00001eb075910,111,122,158,136
Zm00001eb075920,95,111,187,172
Zm00001eb075930,30,29,50,62
Zm00001eb075940,1525,1552,1037,1081
Zm00001eb075960,213,218,199,202
Zm00001eb075970,0,0,0,0
Zm00001eb075980,126,112,109,117
Zm00001eb075990,547,552,779,658
Zm00001eb076010,191,211,309,345
Zm00001eb076020,5,2,7,5
Zm00001eb076030,595,604,1236,1102
Zm00001eb076040,32,20,39,26
Zm00001eb076050,82,66,51,70
Zm00001eb076060,0,0,0,0
Zm00001eb076070,66,69,100,82
Zm00001eb076080,3,1,0,0
Zm00001eb076090,0,0,0,0
Zm00001eb076100,0,0,0,0
Zm00001eb076110,0,0,0,0
Zm00001eb076120,2444,2334,3537,3518
Zm00001eb076130,0,0,0,0
Zm00001eb076140,171,153,136,166
Zm00001eb076150,8,10,8,7
Zm00001eb076160,487,394,544,482
Zm00001eb076170,2986,3049,3776,3736
Zm00001eb076180,367,373,376,365
Zm00001eb076190,3550,3509,6466,6377
Zm00001eb076200,52,53,14,15
Zm00001eb076210,37,25,45,51
Zm00001eb076220,3,4,3,0
Zm00001eb076230,112,98,119,132
Zm00001eb076240,337,318,276,267
Zm00001eb076250,0,0,0,0
Zm00001eb076260,0,0,0,0
Zm00001eb076270,0,0,0,0
Zm00001eb076280,0,0,0,0
Zm00001eb076290,0,0,0,0
Zm00001eb076300,1,1,0,0
Zm00001eb076310,0,4,1,0
Zm00001eb076320,0,0,0,0
Zm00001eb076340,631,636,835,836
Zm00001eb076350,0,0,0,0
Zm00001eb076360,0,0,0,0
Zm00001eb076370,0,0,0,0
Zm00001eb076380,63,62,89,89
Zm00001eb076390,1006,935,1136,1096
Zm00001eb076400,7,27,17,6
Zm00001eb076410,0,0,0,0
Zm00001eb076420,9,7,5,5
Zm00001eb076440,24,15,32,22
Zm00001eb076450,0,0,2,0
Zm00001eb076460,285,271,222,191
Zm00001eb076470,5,10,19,19
Zm00001eb076480,0,0,0,0
Zm00001eb076490,1246,1317,1603,1680
Zm00001eb076500,41,60,60,56
Zm00001eb076510,44,38,35,33
Zm00001eb076520,183,160,201,221
Zm00001eb076530,319,339,253,251
Zm00001eb076540,1153,1116,664,672
Zm00001eb076550,1381,1413,1466,1332
Zm00001eb076560,529,491,843,902
Zm00001eb076570,542,545,477,420
Zm00001eb076580,0,0,0,0
Zm00001eb076590,652,698,573,571
Zm00001eb076600,3718,3631,2452,2332
Zm00001eb076610,1126,1109,1450,1399
Zm00001eb076630,107,83,132,116
Zm00001eb076640,321,398,540,505
Zm00001eb076650,506,519,502,474
Zm00001eb076660,0,1,1,4
Zm00001eb076670,237,203,171,170
Zm00001eb076680,0,0,0,1
Zm00001eb076690,13,23,48,31
Zm00001eb076700,275,248,275,224
Zm00001eb076710,28,34,44,40
Zm00001eb076720,0,0,0,1
Zm00001eb076730,219,196,226,222
Zm00001eb076740,261,278,394,423
Zm00001eb076750,10,12,22,26
Zm00001eb076760,89,79,121,104
Zm00001eb076770,225,226,333,376
Zm00001eb076780,861,837,1465,1394
Zm00001eb076790,0,0,0,1
Zm00001eb076800,0,1,2,1
Zm00001eb076810,262,273,218,254
Zm00001eb076820,371,399,567,531
Zm00001eb076830,23,16,66,50
Zm00001eb076840,140,134,150,147
Zm00001eb076850,169,180,283,265
Zm00001eb076870,40,36,41,34
Zm00001eb076880,0,0,2,2
Zm00001eb076890,0,2,2,0
Zm00001eb076900,46,45,74,82
Zm00001eb076910,0,0,0,0
Zm00001eb076920,0,0,0,0
Zm00001eb076930,270,271,354,350
Zm00001eb076940,26,21,17,18
Zm00001eb076950,96,129,115,113
Zm00001eb076960,0,1,0,0
Zm00001eb076970,0,0,0,0
Zm00001eb076980,0,0,0,2
Zm00001eb076990,22,15,10,8
Zm00001eb077000,3,5,1,0
Zm00001eb077010,317,400,475,445
Zm00001eb077030,12,19,30,40
Zm00001eb077040,0,0,0,0
Zm00001eb077050,0,0,0,1
Zm00001eb077060,8,8,18,21
Zm00001eb077070,0,0,0,0
Zm00001eb077080,37,19,132,154
Zm00001eb077090,3,0,0,0
Zm00001eb077100,161,152,135,123
Zm00001eb077110,17,10,21,24
Zm00001eb077120,90,104,86,82
Zm00001eb077130,2422,2424,1566,1521
Zm00001eb077140,339,388,496,512
Zm00001eb077150,0,0,0,0
Zm00001eb077160,165,152,372,373
Zm00001eb077170,0,0,0,0
Zm00001eb077180,304,335,448,431
Zm00001eb077200,1,0,6,3
Zm00001eb077210,236,255,400,395
Zm00001eb077220,996,1054,755,818
Zm00001eb077230,1078,1054,775,780
Zm00001eb077240,20,24,16,10
Zm00001eb077250,129,173,194,193
Zm00001eb077260,3,1,1,0
Zm00001eb077270,44,48,15,20
Zm00001eb077280,0,0,0,0
Zm00001eb077290,1,0,0,0
Zm00001eb077300,0,0,0,0
Zm00001eb077310,55,49,27,43
Zm00001eb077320,1,0,1,1
Zm00001eb077330,43,39,27,38
Zm00001eb077340,15,20,28,9
Zm00001eb077350,15,20,28,32
Zm00001eb077360,0,0,1,5
Zm00001eb077370,24,17,10,24
Zm00001eb077380,322,325,296,297
Zm00001eb077390,336,316,525,541
Zm00001eb077400,263,263,452,480
Zm00001eb077410,12,9,26,18
Zm00001eb077420,0,0,0,0
Zm00001eb077430,108,119,316,310
Zm00001eb077440,133,135,120,129
Zm00001eb077450,375,377,533,589
Zm00001eb077470,127,142,64,69
Zm00001eb077480,1,1,2,2
Zm00001eb077490,55,75,24,26
Zm00001eb077500,0,0,0,0
Zm00001eb077510,0,0,0,0
Zm00001eb077520,0,0,0,0
Zm00001eb077530,113,93,136,110
Zm00001eb077540,108,109,159,182
Zm00001eb077550,632,607,756,736
Zm00001eb077560,55,39,48,45
Zm00001eb077570,9,5,5,9
Zm00001eb077580,7,14,16,7
Zm00001eb077600,15,10,18,16
Zm00001eb077610,50,48,100,95
Zm00001eb077630,146,144,184,219
Zm00001eb077640,53,31,27,17
Zm00001eb077650,0,0,0,1
Zm00001eb077660,0,0,0,0
Zm00001eb077670,283,271,498,526
Zm00001eb077700,201,194,142,166
Zm00001eb077710,79,64,56,56
Zm00001eb077720,97,89,44,45
Zm00001eb077740,0,0,0,0
Zm00001eb077750,1,1,0,0
Zm00001eb077760,128,108,188,222
Zm00001eb077770,247,190,225,214
Zm00001eb077780,2,11,1,3
Zm00001eb077790,278,232,390,383
Zm00001eb077800,0,0,0,0
Zm00001eb077810,0,0,0,0
Zm00001eb077820,1,0,0,0
Zm00001eb077830,0,0,0,0
Zm00001eb077840,2778,2746,4367,4273
Zm00001eb077850,2,0,0,0
Zm00001eb077860,381,401,548,504
Zm00001eb077870,582,566,710,698
Zm00001eb077880,276,296,194,203
Zm00001eb077890,16,22,10,26
Zm00001eb077900,1457,1501,1553,1625
Zm00001eb077910,22,15,32,23
Zm00001eb077920,261,259,239,236
Zm00001eb077930,48,61,134,128
Zm00001eb077940,0,0,0,0
Zm00001eb077950,0,0,0,0
Zm00001eb077960,125,97,105,106
Zm00001eb077980,771,719,1015,1015
Zm00001eb077990,163,146,135,139
Zm00001eb078000,74,75,72,61
Zm00001eb078010,684,699,670,699
Zm00001eb078030,1,0,1,0
Zm00001eb078040,2574,2646,3578,3534
Zm00001eb078050,0,0,0,0
Zm00001eb078060,0,0,0,0
Zm00001eb078070,20,19,21,21
Zm00001eb078080,330,314,329,306
Zm00001eb078090,127,135,146,134
Zm00001eb078100,591,571,539,490
Zm00001eb078110,141,135,156,165
Zm00001eb078120,555,487,671,604
Zm00001eb078130,24,44,90,93
Zm00001eb078140,519,521,615,695
Zm00001eb078150,17,29,13,23
Zm00001eb078160,0,0,0,0
Zm00001eb078170,368,376,298,326
Zm00001eb078190,71,86,68,58
Zm00001eb078200,114,110,182,181
Zm00001eb078210,4478,4446,7216,7290
Zm00001eb078220,362,345,531,553
Zm00001eb078230,0,0,0,0
Zm00001eb078240,0,0,0,0
Zm00001eb078250,2,0,1,4
Zm00001eb078280,0,2,0,2
Zm00001eb078290,191,191,66,65
Zm00001eb078300,0,0,0,0
Zm00001eb078320,247,249,149,124
Zm00001eb078330,2,3,5,1
Zm00001eb078340,992,1006,344,379
Zm00001eb078350,2355,2512,3668,3794
Zm00001eb078360,379,358,410,413
Zm00001eb078370,44,40,39,37
Zm00001eb078380,0,0,0,0
Zm00001eb078390,37,27,29,36
Zm00001eb078400,28,34,32,36
Zm00001eb078410,3,6,2,1
Zm00001eb078420,0,0,0,0
Zm00001eb078430,0,0,0,0
Zm00001eb078440,100124,99651,103059,102765
Zm00001eb078450,0,0,0,1
Zm00001eb078460,1160,1164,2045,1974
Zm00001eb078470,23,21,17,20
Zm00001eb078480,77,68,51,26
Zm00001eb078490,292,341,504,529
Zm00001eb078500,0,0,0,0
Zm00001eb078510,0,0,0,0
Zm00001eb078520,808,802,1152,1077
Zm00001eb078530,0,0,3,1
Zm00001eb078540,0,1,0,0
Zm00001eb078550,0,0,0,0
Zm00001eb078560,178,185,397,390
Zm00001eb078570,216,220,111,124
Zm00001eb078580,97,103,56,84
Zm00001eb078590,510,526,770,769
Zm00001eb078600,204,164,228,216
Zm00001eb078620,70,62,65,59
Zm00001eb078630,2,3,0,1
Zm00001eb078640,1140,1140,1619,1531
Zm00001eb078650,59,62,50,38
Zm00001eb078660,9,14,13,8
Zm00001eb078670,30,36,44,31
Zm00001eb078680,18,16,7,3
Zm00001eb078690,1,1,2,0
Zm00001eb078700,721,681,1705,1793
Zm00001eb078710,184,169,314,292
Zm00001eb078720,54,65,54,70
Zm00001eb078730,1290,1379,1672,1648
Zm00001eb078740,80,103,25,29
Zm00001eb078750,0,0,0,0
Zm00001eb078760,51,34,37,39
Zm00001eb078770,1,1,0,1
Zm00001eb078780,91,87,99,109
Zm00001eb078790,64,71,127,134
Zm00001eb078800,285,304,370,367
Zm00001eb078810,398,379,392,396
Zm00001eb078820,13,13,12,18
Zm00001eb078830,537,578,527,572
Zm00001eb078840,1,2,0,0
Zm00001eb078850,487,500,520,483
Zm00001eb078860,146,177,236,233
Zm00001eb078870,97,92,166,164
Zm00001eb078880,135,115,92,89
Zm00001eb078890,170,186,225,211
Zm00001eb078900,459,455,627,598
Zm00001eb078910,0,0,1,0
Zm00001eb078920,0,0,1,1
Zm00001eb078930,0,0,0,0
Zm00001eb078940,686,659,1383,1425
Zm00001eb078950,641,646,793,735
Zm00001eb078960,176,188,178,155
Zm00001eb078970,94,132,102,133
Zm00001eb078980,31,33,31,25
Zm00001eb078990,82,86,119,96
Zm00001eb079000,154,149,265,241
Zm00001eb079010,7,6,0,3
Zm00001eb079030,0,0,0,0
Zm00001eb079040,0,0,3,2
Zm00001eb079050,0,0,0,0
Zm00001eb079060,3,0,0,2
Zm00001eb079080,243,220,156,157
Zm00001eb079090,14,23,9,7
Zm00001eb079100,2,0,0,0
Zm00001eb079110,406,396,514,508
Zm00001eb079130,83,108,93,88
Zm00001eb079150,84,96,117,111
Zm00001eb079160,0,0,0,0
Zm00001eb079170,1894,1913,3386,3382
Zm00001eb079180,409,473,710,745
Zm00001eb079190,53,46,45,42
Zm00001eb079200,183,164,145,135
Zm00001eb079210,120,108,104,75
Zm00001eb079220,2840,2782,4000,4051
Zm00001eb079230,442,460,720,685
Zm00001eb079260,343,346,482,496
Zm00001eb079270,791,724,1300,1258
Zm00001eb079280,375,338,353,354
Zm00001eb079290,242,207,266,276
Zm00001eb079300,121,127,124,125
Zm00001eb079310,493,487,518,516
Zm00001eb079320,34,35,31,22
Zm00001eb079330,2320,2248,2854,2985
Zm00001eb079340,77,74,69,64
Zm00001eb079360,263,256,535,583
Zm00001eb079370,2,2,7,3
Zm00001eb079380,1015,1031,1408,1373
Zm00001eb079390,34,39,92,86
Zm00001eb079410,117,100,227,200
Zm00001eb079420,45,36,19,35
Zm00001eb079430,182,182,158,170
Zm00001eb079440,0,0,0,0
Zm00001eb079450,0,1,9,2
Zm00001eb079460,0,0,1,0
Zm00001eb079470,75,63,44,38
Zm00001eb079480,3,2,7,9
Zm00001eb079490,304,294,617,579
Zm00001eb079500,9,16,14,28
Zm00001eb079510,363,314,351,309
Zm00001eb079520,2,3,1,1
Zm00001eb079530,39,52,14,8
Zm00001eb079540,707,758,1451,1491
Zm00001eb079550,8,6,9,9
Zm00001eb079560,1,0,0,0
Zm00001eb079570,0,0,0,0
Zm00001eb079580,0,0,0,0
Zm00001eb079590,123,119,135,152
Zm00001eb079610,169,186,193,219
Zm00001eb079620,0,0,0,0
Zm00001eb079630,0,4,7,5
Zm00001eb079640,14,16,28,21
Zm00001eb079650,0,0,0,0
Zm00001eb079660,0,0,0,0
Zm00001eb079670,0,0,0,0
Zm00001eb079680,0,0,1,0
Zm00001eb079690,0,0,0,0
Zm00001eb079700,0,0,1,0
Zm00001eb079710,1,1,0,1
Zm00001eb079720,26,20,47,56
Zm00001eb079730,1621,1545,518,481
Zm00001eb079740,346,366,66,74
Zm00001eb079750,138,121,163,187
Zm00001eb079760,1050,1048,818,817
Zm00001eb079770,0,0,0,0
Zm00001eb079780,861,793,1369,1416
Zm00001eb079790,177,139,306,300
Zm00001eb079800,61,59,57,76
Zm00001eb079820,2,8,5,2
Zm00001eb079830,0,0,0,0
Zm00001eb079840,0,0,0,0
Zm00001eb079850,0,0,0,2
Zm00001eb079860,11,8,11,20
Zm00001eb079870,40,34,28,28
Zm00001eb079890,8,7,8,7
Zm00001eb079900,31,31,23,18
Zm00001eb079910,157,151,215,217
Zm00001eb079920,0,0,0,0
Zm00001eb079930,127,152,94,104
Zm00001eb079940,429,423,497,503
Zm00001eb079950,8,10,22,16
Zm00001eb079960,0,0,0,0
Zm00001eb079970,683,788,1212,1237
Zm00001eb079980,115,118,93,96
Zm00001eb079990,2,0,0,0
Zm00001eb080010,0,0,0,0
Zm00001eb080020,0,1,0,0
Zm00001eb080030,0,0,0,0
Zm00001eb080050,2,0,0,0
Zm00001eb080060,0,0,0,0
Zm00001eb080070,130,132,147,137
Zm00001eb080080,149,181,555,579
Zm00001eb080090,344,355,554,507
Zm00001eb080100,4,7,8,15
Zm00001eb080110,72,55,62,80
Zm00001eb080120,390,428,618,614
Zm00001eb080130,6,11,5,8
Zm00001eb080140,0,1,0,0
Zm00001eb080150,1,1,0,0
Zm00001eb080160,16,24,8,13
Zm00001eb080170,0,0,0,0
Zm00001eb080180,4,4,0,3
Zm00001eb080210,4,0,13,14
Zm00001eb080220,0,1,1,5
Zm00001eb080230,12,9,23,14
Zm00001eb080240,0,0,0,2
Zm00001eb080250,0,0,1,0
Zm00001eb080260,235,216,329,373
Zm00001eb080270,8,6,8,7
Zm00001eb080280,432,397,382,403
Zm00001eb080290,0,0,0,0
Zm00001eb080300,0,0,0,0
Zm00001eb080310,304,291,430,445
Zm00001eb080320,120,150,127,95
Zm00001eb080340,0,0,0,0
Zm00001eb080350,66,56,49,54
Zm00001eb080360,20,15,17,25
Zm00001eb080370,407,392,474,505
Zm00001eb080380,4,4,2,1
Zm00001eb080390,0,0,0,0
Zm00001eb080400,2,0,0,0
Zm00001eb080410,73,74,68,82
Zm00001eb080420,219,250,89,101
Zm00001eb080440,211,276,165,180
Zm00001eb080450,0,0,0,0
Zm00001eb080460,0,0,0,0
Zm00001eb080470,5,10,6,6
Zm00001eb080480,682,635,810,819
Zm00001eb080490,460,452,487,527
Zm00001eb080500,63,67,35,49
Zm00001eb080510,1816,1924,1748,1722
Zm00001eb080520,8,9,1,6
Zm00001eb080530,0,0,0,0
Zm00001eb080540,77,103,186,206
Zm00001eb080550,145,122,195,175
Zm00001eb080560,81,51,71,56
Zm00001eb080570,7672,7754,20270,20310
Zm00001eb080580,3,3,0,1
Zm00001eb080590,1,0,0,0
Zm00001eb080600,53,57,142,155
Zm00001eb080610,87,79,59,65
Zm00001eb080620,0,0,0,0
Zm00001eb080640,44,49,63,86
Zm00001eb080650,0,0,0,0
Zm00001eb080660,2,0,0,0
Zm00001eb080670,101,90,96,151
Zm00001eb080680,40,50,13,7
Zm00001eb080690,40,42,91,90
Zm00001eb080700,291,319,214,211
Zm00001eb080710,140,166,255,228
Zm00001eb080720,0,0,0,0
Zm00001eb080730,72,44,55,61
Zm00001eb080740,0,0,0,0
Zm00001eb080750,0,0,0,0
Zm00001eb080760,6,2,5,7
Zm00001eb080770,74,80,142,126
Zm00001eb080780,393,441,805,743
Zm00001eb080790,0,0,0,0
