ENSEMBL_GeneID,C_6_Susc_1,C_6_Susc_2,T_6_Susc_1,T_6_Susc_2
Zm00001eb130640,1431,1435,1910,2059
Zm00001eb130650,327,342,217,209
Zm00001eb130660,0,0,0,0
Zm00001eb130670,0,0,0,0
Zm00001eb130680,0,0,0,0
Zm00001eb130690,406,388,314,354
Zm00001eb130700,101,107,115,137
Zm00001eb130710,0,0,0,0
Zm00001eb130720,0,0,0,0
Zm00001eb130730,0,0,0,0
Zm00001eb130740,6,13,7,9
Zm00001eb130750,410,403,557,552
Zm00001eb130760,316,269,420,416
Zm00001eb130770,0,0,0,0
Zm00001eb130780,0,0,0,0
Zm00001eb130790,3,3,14,16
Zm00001eb130810,530,476,788,813
Zm00001eb130820,1330,1295,1727,1794
Zm00001eb130830,5,10,16,13
Zm00001eb130840,0,0,0,0
Zm00001eb130850,30,31,38,30
Zm00001eb130860,75,82,44,45
Zm00001eb130870,0,2,1,2
Zm00001eb130880,0,0,0,0
Zm00001eb130890,0,0,0,0
Zm00001eb130910,0,0,0,0
Zm00001eb130920,0,0,0,1
Zm00001eb130930,0,0,0,0
Zm00001eb130940,785,876,824,848
Zm00001eb130980,0,0,0,0
Zm00001eb130990,0,0,1,0
Zm00001eb131000,599,558,615,657
Zm00001eb131010,0,0,0,0
Zm00001eb131020,374,319,577,557
Zm00001eb131030,541,487,644,645
Zm00001eb131040,1,0,0,0
Zm00001eb131050,191,190,274,278
Zm00001eb131060,61,72,83,108
Zm00001eb131070,2177,2184,3137,3093
Zm00001eb131080,213,250,321,329
Zm00001eb131090,59,40,192,193
Zm00001eb131100,20,17,84,62
Zm00001eb131110,0,0,3,7
Zm00001eb131130,875,853,550,528
Zm00001eb131140,706,691,714,656
Zm00001eb131150,4,1,4,5
Zm00001eb131160,297,251,399,433
Zm00001eb131170,461,449,378,405
Zm00001eb131180,20,12,8,8
Zm00001eb131190,129,112,93,107
Zm00001eb131200,185,184,104,117
Zm00001eb131210,3,4,2,1
Zm00001eb131220,6,1,4,4
Zm00001eb131230,596,625,899,907
Zm00001eb131240,0,0,0,1
Zm00001eb131260,0,0,0,0
Zm00001eb131270,1,1,3,7
Zm00001eb131280,1129,1100,1771,1910
Zm00001eb131290,26,26,37,31
Zm00001eb131300,0,0,0,0
Zm00001eb131310,469,403,437,494
Zm00001eb131320,605,619,630,656
Zm00001eb131330,21,22,37,21
Zm00001eb131340,2,1,0,0
Zm00001eb131350,0,0,1,3
Zm00001eb131360,3151,3132,4603,4720
Zm00001eb131370,1164,1183,1913,1915
Zm00001eb131380,3,5,10,2
Zm00001eb131390,0,0,0,0
Zm00001eb131400,0,1,0,0
Zm00001eb131410,0,0,0,2
Zm00001eb131420,389,392,316,356
Zm00001eb131430,219,270,128,147
Zm00001eb131440,207,194,65,63
Zm00001eb131460,1,5,5,8
Zm00001eb131470,285,333,260,255
Zm00001eb131480,0,4,1,0
Zm00001eb131490,0,0,0,0
Zm00001eb131500,0,0,0,0
Zm00001eb131510,340,342,293,301
Zm00001eb131520,166,168,158,157
Zm00001eb131530,60,53,48,54
Zm00001eb131540,256,219,334,365
Zm00001eb131550,263,244,270,278
Zm00001eb131560,0,0,0,0
Zm00001eb131570,0,0,0,0
Zm00001eb131590,956,838,1324,1343
Zm00001eb131600,289,269,196,176
Zm00001eb131610,0,0,0,0
Zm00001eb131620,854,868,866,929
Zm00001eb131630,53,66,51,54
Zm00001eb131640,0,0,1,4
Zm00001eb131660,0,1,0,0
Zm00001eb131670,0,0,0,0
Zm00001eb131680,0,0,0,0
Zm00001eb131690,677,611,664,640
Zm00001eb131700,0,2,0,0
Zm00001eb131710,4,5,0,2
Zm00001eb131720,0,0,0,0
Zm00001eb131730,0,0,0,0
Zm00001eb131740,0,0,0,0
Zm00001eb131750,21,24,12,10
Zm00001eb131760,232,262,275,308
Zm00001eb131770,901,959,1030,985
Zm00001eb131780,0,0,0,0
Zm00001eb131790,312,322,608,602
Zm00001eb131800,1,1,0,0
Zm00001eb131810,0,1,2,3
Zm00001eb131820,343,342,303,337
Zm00001eb131830,0,0,0,0
Zm00001eb131840,0,0,0,0
Zm00001eb131850,0,0,0,0
Zm00001eb131860,194,214,209,178
Zm00001eb131870,80,93,50,46
Zm00001eb131880,1080,1034,1078,1026
Zm00001eb131890,0,0,0,0
Zm00001eb131900,2475,2547,2528,2624
Zm00001eb131920,0,0,3,0
Zm00001eb131930,121,125,105,106
Zm00001eb131960,0,1,0,0
Zm00001eb131980,0,0,1,3
Zm00001eb131990,1577,1584,2155,2382
Zm00001eb132000,0,0,0,0
Zm00001eb132010,12,4,0,0
Zm00001eb132020,57,37,85,74
Zm00001eb132030,0,0,0,0
Zm00001eb132040,0,0,0,0
Zm00001eb132050,0,0,0,0
Zm00001eb132060,0,0,0,0
Zm00001eb132080,404,397,530,534
Zm00001eb132130,28,49,27,41
Zm00001eb132140,7,5,8,3
Zm00001eb132150,299,318,232,292
Zm00001eb132160,0,0,0,0
Zm00001eb132190,0,0,0,0
Zm00001eb132210,0,1,3,0
Zm00001eb132220,0,0,0,0
Zm00001eb132230,0,0,0,0
Zm00001eb132240,0,0,0,0
Zm00001eb132260,312,333,197,196
Zm00001eb132270,0,0,0,0
Zm00001eb132280,0,0,0,0
Zm00001eb132290,1,3,0,0
Zm00001eb132300,558,616,825,796
Zm00001eb132310,157,166,215,204
Zm00001eb132320,249,294,369,431
Zm00001eb132330,0,0,0,0
Zm00001eb132340,0,0,0,0
Zm00001eb132350,0,0,0,0
Zm00001eb132370,3,2,4,1
Zm00001eb132380,956,989,843,827
Zm00001eb132390,2,0,0,1
Zm00001eb132400,141,117,73,89
Zm00001eb132410,0,0,0,0
Zm00001eb132420,664,645,297,304
Zm00001eb132430,0,0,0,0
Zm00001eb132450,893,872,1087,1220
Zm00001eb132480,9,7,0,1
Zm00001eb132500,0,0,0,0
Zm00001eb132520,0,0,0,0
Zm00001eb132530,0,0,0,0
Zm00001eb132550,0,0,0,0
Zm00001eb132560,0,0,0,0
Zm00001eb132570,0,0,0,0
Zm00001eb132580,1,5,5,3
Zm00001eb132590,2,1,0,0
Zm00001eb132600,7,0,4,3
Zm00001eb132610,76,64,72,57
Zm00001eb132620,0,0,0,4
Zm00001eb132630,3,3,1,3
Zm00001eb132640,1,1,0,0
Zm00001eb132650,0,0,0,0
Zm00001eb132660,814,884,749,789
Zm00001eb132680,121,138,134,156
Zm00001eb132690,0,0,0,0
Zm00001eb132710,0,0,0,0
Zm00001eb132720,0,0,0,0
Zm00001eb132730,2,0,2,8
Zm00001eb132750,65,79,93,105
Zm00001eb132780,0,0,0,0
Zm00001eb132790,8,6,11,11
Zm00001eb132800,0,0,0,0
Zm00001eb132810,0,0,0,0
Zm00001eb132830,1,0,0,0
Zm00001eb132840,13,13,6,11
Zm00001eb132850,0,0,0,0
Zm00001eb132860,0,0,0,0
Zm00001eb132870,1,0,0,0
Zm00001eb132880,2623,2641,3239,3364
Zm00001eb132890,1193,1209,1618,1658
Zm00001eb132900,0,0,0,0
Zm00001eb132910,16,20,29,26
Zm00001eb132920,0,0,0,0
Zm00001eb132930,1,3,1,1
Zm00001eb132940,58,82,67,68
Zm00001eb132950,0,0,0,0
Zm00001eb132960,248,248,288,255
Zm00001eb132970,15,9,4,4
Zm00001eb132980,21,18,11,6
Zm00001eb132990,46,47,10,25
Zm00001eb133000,539,522,514,549
Zm00001eb133020,20,25,27,24
Zm00001eb133030,16,20,32,20
Zm00001eb133040,5,2,2,0
Zm00001eb133050,854,853,1249,1193
Zm00001eb133060,522,544,757,710
Zm00001eb133070,102,104,235,213
Zm00001eb133080,14,11,11,14
Zm00001eb133100,12,21,17,22
Zm00001eb133110,743,727,740,772
Zm00001eb133130,0,0,0,0
Zm00001eb133140,2522,2609,4095,4077
Zm00001eb133150,314,332,360,355
Zm00001eb133160,3,1,0,0
Zm00001eb133180,0,0,0,0
Zm00001eb133190,0,0,0,0
Zm00001eb133200,693,673,258,256
Zm00001eb133210,435,434,487,436
Zm00001eb133230,71,46,33,21
Zm00001eb133240,0,0,0,0
Zm00001eb133260,0,0,0,0
Zm00001eb133270,0,0,0,0
Zm00001eb133280,233,267,244,277
Zm00001eb133290,0,0,0,0
Zm00001eb133300,0,0,0,0
Zm00001eb133310,0,0,0,0
Zm00001eb133320,0,0,0,0
Zm00001eb133330,285,269,430,422
Zm00001eb133350,475,486,425,417
Zm00001eb133360,0,0,0,0
Zm00001eb133370,0,0,0,0
Zm00001eb133390,0,0,0,0
Zm00001eb133400,0,0,1,0
Zm00001eb133410,10,13,1,7
Zm00001eb133420,4518,4590,5588,5635
Zm00001eb133430,510,529,651,674
Zm00001eb133440,56,43,10,8
Zm00001eb133450,1762,1834,2657,2596
Zm00001eb133460,0,0,0,0
Zm00001eb133480,662,750,1166,1135
Zm00001eb133490,0,0,0,0
Zm00001eb133500,424,479,510,453
Zm00001eb133510,0,0,0,0
Zm00001eb133520,0,0,0,0
Zm00001eb133530,222,230,317,317
Zm00001eb133560,1,4,2,1
Zm00001eb133570,148,174,371,341
Zm00001eb133580,317,320,376,431
Zm00001eb133590,1110,1103,1242,1222
Zm00001eb133600,0,0,0,0
Zm00001eb133610,0,0,0,0
Zm00001eb133620,0,0,0,0
Zm00001eb133630,2,1,0,0
Zm00001eb133640,414,481,611,614
Zm00001eb133680,8,4,1,5
Zm00001eb133690,0,0,0,0
Zm00001eb133700,8,9,13,12
Zm00001eb133720,0,2,4,4
Zm00001eb133730,0,0,0,0
Zm00001eb133740,0,0,0,0
Zm00001eb133750,49,51,58,80
Zm00001eb133760,3,3,7,9
Zm00001eb133780,6,11,10,11
Zm00001eb133800,103,101,117,89
Zm00001eb133810,5963,5991,8595,8580
Zm00001eb133820,0,0,0,2
Zm00001eb133830,267,284,306,280
Zm00001eb133840,146,137,137,127
Zm00001eb133860,13,15,2,1
Zm00001eb133870,14,9,15,7
Zm00001eb133880,545,482,475,450
Zm00001eb133890,1017,1055,1180,1259
Zm00001eb133900,2629,2630,2692,2733
Zm00001eb133920,14,7,4,7
Zm00001eb133930,1607,1572,456,504
Zm00001eb133940,0,0,0,0
Zm00001eb133950,0,0,0,0
Zm00001eb133960,0,0,0,0
Zm00001eb133980,1,0,2,0
Zm00001eb133990,0,0,0,0
Zm00001eb134000,287,350,136,149
Zm00001eb134010,156,157,151,163
Zm00001eb134020,287,263,162,174
Zm00001eb134030,0,0,0,0
Zm00001eb134040,0,0,0,0
Zm00001eb134050,0,0,0,0
Zm00001eb134070,0,0,0,0
Zm00001eb134080,0,0,0,0
Zm00001eb134090,3954,4016,5947,5893
Zm00001eb134100,265,275,330,348
Zm00001eb134110,642,607,508,498
Zm00001eb134120,8,6,16,15
Zm00001eb134130,90,118,47,27
Zm00001eb134140,38,66,16,13
Zm00001eb134170,0,0,0,0
Zm00001eb134200,389,385,330,344
Zm00001eb134210,0,0,0,0
Zm00001eb134240,15,21,18,14
Zm00001eb134260,0,0,0,0
Zm00001eb134270,0,0,0,0
Zm00001eb134280,0,0,0,0
Zm00001eb134290,1062,1084,482,484
Zm00001eb134310,0,0,8,5
Zm00001eb134320,0,0,0,0
Zm00001eb134330,1999,2065,1953,1982
Zm00001eb134340,6278,6461,4887,4840
Zm00001eb134350,1,0,9,3
Zm00001eb134390,152,165,180,179
Zm00001eb134400,80,85,40,48
Zm00001eb134410,0,0,0,0
Zm00001eb134430,12,13,13,10
Zm00001eb134440,0,0,0,0
Zm00001eb134450,0,0,1,0
Zm00001eb134460,0,0,4,2
Zm00001eb134470,301,256,427,479
Zm00001eb134480,1133,1171,1057,1045
Zm00001eb134490,48,39,18,29
Zm00001eb134520,140,123,57,62
Zm00001eb134530,229,230,338,363
Zm00001eb134540,0,0,0,1
Zm00001eb134550,6,8,6,4
Zm00001eb134560,161,162,37,34
Zm00001eb134600,765,798,699,708
Zm00001eb134610,26,16,21,14
Zm00001eb134620,5,3,5,1
Zm00001eb134630,0,0,0,0
Zm00001eb134640,0,0,0,1
Zm00001eb134650,13,7,3,9
Zm00001eb134670,297,297,148,149
Zm00001eb134680,0,0,10,16
Zm00001eb134690,914,957,991,938
Zm00001eb134700,148,120,124,117
Zm00001eb134710,7,4,1,1
Zm00001eb134730,0,0,0,0
Zm00001eb134750,32,12,33,44
Zm00001eb134770,1,2,0,1
Zm00001eb134780,782,862,1015,993
Zm00001eb134790,49,44,62,62
Zm00001eb134800,54,42,51,45
Zm00001eb134810,0,0,0,0
Zm00001eb134820,28,27,16,5
Zm00001eb134830,0,0,0,0
Zm00001eb134840,0,0,0,0
Zm00001eb134850,87,66,50,64
Zm00001eb134860,4,1,5,7
Zm00001eb134870,14,29,75,80
Zm00001eb134890,237,294,403,343
Zm00001eb134900,42,42,73,72
Zm00001eb134910,135,152,192,194
Zm00001eb134920,0,0,1,0
Zm00001eb134930,0,0,0,0
Zm00001eb134940,0,0,0,0
Zm00001eb134950,0,0,0,0
Zm00001eb134960,0,0,0,0
Zm00001eb134970,680,728,284,235
Zm00001eb134980,28,21,20,20
Zm00001eb134990,199,248,238,220
Zm00001eb135000,121,102,137,115
Zm00001eb135010,0,0,1,0
Zm00001eb135020,33,24,63,57
Zm00001eb135030,0,1,0,1
Zm00001eb135040,56,34,50,74
Zm00001eb135050,1273,1256,1598,1516
Zm00001eb135060,277,287,796,783
Zm00001eb135070,0,0,0,0
Zm00001eb135080,0,0,0,0
Zm00001eb135090,87,92,210,170
Zm00001eb135100,0,0,0,0
Zm00001eb135110,329,354,560,588
Zm00001eb135120,363,362,330,297
Zm00001eb135130,313,303,53,44
Zm00001eb135160,0,0,0,0
Zm00001eb135170,7,5,1,6
Zm00001eb135180,0,0,0,0
Zm00001eb135190,238,235,219,225
Zm00001eb135200,18,24,20,8
Zm00001eb135220,655,697,904,919
Zm00001eb135230,0,1,1,3
Zm00001eb135240,29,57,32,34
Zm00001eb135250,16,11,33,30
Zm00001eb135270,3,2,0,2
Zm00001eb135280,0,0,0,0
Zm00001eb135290,221,242,255,272
Zm00001eb135300,0,0,2,1
Zm00001eb135310,0,0,0,0
Zm00001eb135320,117,115,165,150
Zm00001eb135330,88,86,50,48
Zm00001eb135340,70,60,57,65
Zm00001eb135350,5,4,2,1
Zm00001eb135370,387,432,325,342
Zm00001eb135380,698,694,785,762
Zm00001eb135400,169,144,114,123
Zm00001eb135410,5,2,4,3
Zm00001eb135420,0,0,0,0
Zm00001eb135430,52,48,0,4
Zm00001eb135440,1,1,0,0
Zm00001eb135450,45,53,98,71
Zm00001eb135460,142,131,86,86
Zm00001eb135470,32,42,40,43
Zm00001eb135490,0,0,0,0
Zm00001eb135500,481,460,652,614
Zm00001eb135510,2,0,2,3
Zm00001eb135520,1404,1525,2249,2328
Zm00001eb135530,61,57,128,115
Zm00001eb135540,408,455,397,410
Zm00001eb135550,2638,2679,3156,3405
Zm00001eb135560,14,9,6,6
Zm00001eb135570,1695,1709,1610,1739
Zm00001eb135590,847,870,1138,1105
Zm00001eb135600,0,0,1,2
Zm00001eb135610,2,7,2,0
Zm00001eb135620,7,0,3,4
Zm00001eb135650,278,292,499,534
Zm00001eb135660,0,0,0,0
Zm00001eb135670,33,46,47,49
Zm00001eb135680,0,0,0,0
Zm00001eb135690,0,0,0,0
Zm00001eb135700,123,127,107,123
Zm00001eb135710,195,194,167,156
Zm00001eb135720,754,813,1264,1262
Zm00001eb135740,125,126,113,116
Zm00001eb135750,602,623,755,730
Zm00001eb135760,49,41,39,26
Zm00001eb135770,23,34,10,11
Zm00001eb135780,58,70,51,47
Zm00001eb135790,210,229,129,129
Zm00001eb135800,835,796,900,902
Zm00001eb135810,599,627,886,850
Zm00001eb135820,0,0,0,0
Zm00001eb135830,1788,1891,1916,1865
Zm00001eb135840,0,0,1,1
Zm00001eb135850,73,75,55,45
Zm00001eb135860,15,17,43,33
Zm00001eb135870,0,5,7,10
Zm00001eb135880,75,79,78,67
Zm00001eb135900,322,321,340,411
Zm00001eb135910,65,77,37,39
Zm00001eb135920,559,636,607,605
Zm00001eb135930,216,176,234,220
Zm00001eb135940,193,180,103,106
Zm00001eb135950,0,0,0,2
Zm00001eb135960,255,288,613,628
Zm00001eb135970,1,1,0,2
Zm00001eb135980,0,0,0,0
Zm00001eb135990,55,62,83,71
Zm00001eb136000,6,3,7,10
Zm00001eb136010,74,52,65,56
Zm00001eb136020,0,0,0,0
Zm00001eb136030,0,0,0,0
Zm00001eb136040,579,563,523,568
Zm00001eb136060,943,937,1072,1154
Zm00001eb136070,1,1,0,0
Zm00001eb136080,154,137,361,337
Zm00001eb136100,0,0,6,1
Zm00001eb136110,86,76,112,95
Zm00001eb136120,8,7,13,12
Zm00001eb136130,704,725,849,769
Zm00001eb136140,0,0,0,0
Zm00001eb136150,0,2,0,0
Zm00001eb136160,534,531,553,548
Zm00001eb136170,177,176,151,161
Zm00001eb136180,2,1,0,0
Zm00001eb136190,466,509,676,679
Zm00001eb136200,815,819,836,738
Zm00001eb136210,17,30,35,24
Zm00001eb136220,49,80,74,65
Zm00001eb136230,75,77,112,112
Zm00001eb136250,506,436,136,149
Zm00001eb136260,0,0,0,0
Zm00001eb136270,0,1,0,0
Zm00001eb136280,110,118,132,136
Zm00001eb136290,0,1,0,0
Zm00001eb136300,116,73,107,75
Zm00001eb136320,0,0,0,0
Zm00001eb136330,39,29,30,29
Zm00001eb136340,0,0,0,0
Zm00001eb136350,123,110,82,90
Zm00001eb136360,98,76,44,54
Zm00001eb136370,11,10,18,23
Zm00001eb136380,0,0,0,0
Zm00001eb136390,109,117,41,27
Zm00001eb136420,0,0,0,0
Zm00001eb136430,18,24,25,24
Zm00001eb136440,7,6,4,7
Zm00001eb136450,263,236,206,185
Zm00001eb136460,0,0,0,0
Zm00001eb136470,0,0,0,3
Zm00001eb136480,0,0,0,0
Zm00001eb136490,19154,19240,17754,17594
Zm00001eb136500,485,418,349,314
Zm00001eb136510,0,0,0,0
Zm00001eb136520,0,0,0,0
Zm00001eb136530,200,227,184,190
Zm00001eb136540,853,939,1040,1090
Zm00001eb136550,0,0,0,0
Zm00001eb136560,2,1,0,3
Zm00001eb136570,0,0,0,0
Zm00001eb136580,0,0,0,0
Zm00001eb136600,0,0,0,0
Zm00001eb136610,81,100,43,37
Zm00001eb136620,860,864,1824,1840
Zm00001eb136630,1598,1563,2359,2482
Zm00001eb136640,0,0,4,1
Zm00001eb136650,5,0,2,0
Zm00001eb136660,0,0,0,0
Zm00001eb136670,0,0,0,0
Zm00001eb136680,0,1,0,0
Zm00001eb136690,0,0,0,0
Zm00001eb136700,0,0,1,1
Zm00001eb136710,287,321,306,268
Zm00001eb136720,108,111,169,135
Zm00001eb136730,0,0,0,0
Zm00001eb136740,0,0,0,0
Zm00001eb136750,7770,7634,5516,5712
Zm00001eb136760,2,5,9,6
Zm00001eb136770,840,825,1013,962
Zm00001eb136780,17,25,25,13
Zm00001eb136790,52,45,44,26
Zm00001eb136810,17,16,12,8
Zm00001eb136820,0,0,0,0
Zm00001eb136830,0,0,0,0
Zm00001eb136840,746,686,888,775
Zm00001eb136860,710,727,704,683
Zm00001eb136870,0,0,0,0
Zm00001eb136880,3994,4117,4084,3925
Zm00001eb136890,406,409,530,549
Zm00001eb136900,17,21,37,31
Zm00001eb136910,3,2,0,6
Zm00001eb136920,627,608,774,790
Zm00001eb136930,0,0,0,0
Zm00001eb136940,427,412,476,420
Zm00001eb136950,1,0,0,0
Zm00001eb136960,446,457,497,464
Zm00001eb136970,349,360,430,423
Zm00001eb136980,506,509,464,415
Zm00001eb137000,373,363,651,705
Zm00001eb137010,112,91,105,102
Zm00001eb137020,155,178,228,202
Zm00001eb137030,226,240,301,287
Zm00001eb137040,53,62,43,63
Zm00001eb137050,654,637,593,551
Zm00001eb137060,1769,1759,1657,1604
Zm00001eb137070,1,2,3,2
Zm00001eb137080,0,0,0,0
Zm00001eb137090,11,7,0,3
Zm00001eb137100,1445,1454,1491,1550
Zm00001eb137110,22,27,11,36
Zm00001eb137120,96,88,94,79
Zm00001eb137130,0,0,0,0
Zm00001eb137140,148,173,142,155
Zm00001eb137150,752,736,1110,1201
Zm00001eb137160,0,0,0,0
Zm00001eb137170,1691,1699,2433,2287
Zm00001eb137180,83,55,62,54
Zm00001eb137200,624,669,716,711
Zm00001eb137210,1,0,0,0
Zm00001eb137220,0,0,0,0
Zm00001eb137230,1,0,0,0
Zm00001eb137240,2882,2821,4377,4288
Zm00001eb137250,0,0,0,0
Zm00001eb137260,0,0,0,0
Zm00001eb137270,0,0,0,0
Zm00001eb137280,8423,8510,3771,3831
Zm00001eb137290,439,401,440,412
Zm00001eb137300,125,130,146,137
Zm00001eb137310,0,0,0,0
Zm00001eb137320,3,6,3,5
Zm00001eb137340,482,459,148,169
Zm00001eb137350,1,0,0,0
Zm00001eb137360,0,0,0,0
Zm00001eb137370,210,197,427,485
Zm00001eb137380,5945,5717,3895,3860
Zm00001eb137390,53211,53379,47617,47238
Zm00001eb137400,0,0,0,0
Zm00001eb137410,65617,65049,46719,46688
Zm00001eb137420,769,817,542,502
Zm00001eb137430,8165,8269,4738,4653
Zm00001eb137440,0,0,0,0
Zm00001eb137460,0,0,0,0
Zm00001eb137470,0,0,0,0
Zm00001eb137480,37279,38255,26068,26515
Zm00001eb137490,0,0,0,0
Zm00001eb137500,2575,2373,3708,3718
Zm00001eb137510,0,0,0,0
Zm00001eb137520,0,0,5,4
Zm00001eb137530,226,267,174,176
Zm00001eb137540,876,843,1233,1277
Zm00001eb137550,1087,1129,1563,1561
Zm00001eb137560,0,0,0,0
Zm00001eb137570,116,130,89,107
Zm00001eb137580,528,521,966,1052
Zm00001eb137590,89,103,73,87
Zm00001eb137600,320,285,526,537
Zm00001eb137610,285,290,298,329
Zm00001eb137620,73,99,113,113
Zm00001eb137630,0,0,0,0
Zm00001eb137660,0,0,0,0
Zm00001eb137670,0,0,0,0
Zm00001eb137680,450,488,478,542
Zm00001eb137700,53,54,43,41
Zm00001eb137710,276,242,336,342
Zm00001eb137720,193,232,314,295
Zm00001eb137730,37,34,48,35
Zm00001eb137740,673,625,1104,1134
Zm00001eb137750,93,150,97,69
Zm00001eb137760,671,706,767,714
Zm00001eb137770,0,0,0,0
Zm00001eb137780,438,431,667,620
Zm00001eb137800,221,162,206,237
Zm00001eb137810,55,63,41,48
Zm00001eb137820,1190,1123,984,966
Zm00001eb137840,3899,3999,4287,4308
Zm00001eb137850,25,27,26,32
Zm00001eb137860,13,26,37,26
Zm00001eb137870,190,221,146,150
Zm00001eb137880,67,89,84,58
Zm00001eb137890,365,335,352,379
Zm00001eb137900,949,950,1779,1777
Zm00001eb137910,0,0,0,0
Zm00001eb137920,238,226,93,101
Zm00001eb137930,8,10,4,0
Zm00001eb137950,2,0,1,2
Zm00001eb137960,91,99,82,96
Zm00001eb137980,0,0,0,0
Zm00001eb137990,27,24,2,13
Zm00001eb138000,1,1,1,0
Zm00001eb138020,15,5,6,3
Zm00001eb138030,33,34,41,36
Zm00001eb138040,220,240,166,154
Zm00001eb138050,283,273,87,88
Zm00001eb138060,10,14,8,12
Zm00001eb138070,157,175,61,86
Zm00001eb138080,1062,1082,944,940
Zm00001eb138090,0,0,0,0
Zm00001eb138100,813,807,764,730
Zm00001eb138110,168,172,257,241
Zm00001eb138120,31,21,16,11
Zm00001eb138130,1,2,3,0
Zm00001eb138150,91,130,263,281
Zm00001eb138170,2,1,6,2
Zm00001eb138180,1,0,0,0
Zm00001eb138190,140,141,165,163
Zm00001eb138200,352,300,563,573
Zm00001eb138210,394,495,457,457
Zm00001eb138230,4637,4674,7797,7687
Zm00001eb138240,16,9,2,5
Zm00001eb138250,227,214,409,368
Zm00001eb138260,74,91,96,93
Zm00001eb138270,673,650,804,789
Zm00001eb138280,0,0,0,0
Zm00001eb138290,702,668,968,927
Zm00001eb138300,52,71,118,160
Zm00001eb138310,193,166,85,117
Zm00001eb138330,979,978,1821,1746
Zm00001eb138340,12,9,4,9
Zm00001eb138350,14,11,8,1
Zm00001eb138360,261,243,276,230
Zm00001eb138370,66,72,89,80
Zm00001eb138380,0,0,0,0
Zm00001eb138390,31,31,31,34
Zm00001eb138400,0,0,0,0
Zm00001eb138410,3108,3193,4648,4541
Zm00001eb138420,95,94,123,116
Zm00001eb138430,3,3,7,7
Zm00001eb138450,676,582,600,605
Zm00001eb138460,399,396,385,427
Zm00001eb138480,0,0,0,0
Zm00001eb138490,0,0,0,0
Zm00001eb138500,148,158,213,188
Zm00001eb138510,278,284,19,26
Zm00001eb138530,0,2,7,5
Zm00001eb138540,0,0,0,0
Zm00001eb138550,174,159,132,131
Zm00001eb138570,149,135,118,114
Zm00001eb138580,296,297,172,194
Zm00001eb138590,491,567,584,629
Zm00001eb138600,381,352,106,101
Zm00001eb138610,312,277,579,606
Zm00001eb138620,3,7,0,1
Zm00001eb138630,212,179,236,275
Zm00001eb138640,31,33,22,16
Zm00001eb138650,379,395,75,77
Zm00001eb138660,0,0,0,0
Zm00001eb138670,61,71,94,83
Zm00001eb138680,91,83,88,105
Zm00001eb138690,187,162,97,78
Zm00001eb138700,9,17,10,6
Zm00001eb138710,620,562,672,757
Zm00001eb138720,3,12,6,11
Zm00001eb138730,850,850,1049,1014
Zm00001eb138740,0,0,0,0
Zm00001eb138750,299,320,309,325
Zm00001eb138760,0,0,0,1
Zm00001eb138770,2,1,4,6
Zm00001eb138780,2,2,2,3
Zm00001eb138790,8,5,4,11
Zm00001eb138800,191,213,269,249
Zm00001eb138810,0,0,1,0
Zm00001eb138820,2,10,0,0
Zm00001eb138830,7,2,5,8
Zm00001eb138840,6,7,3,3
Zm00001eb138850,197,188,176,212
Zm00001eb138860,0,0,0,0
Zm00001eb138870,0,0,0,1
Zm00001eb138890,194,209,391,348
Zm00001eb138900,100,114,250,242
Zm00001eb138910,806,739,1463,1518
Zm00001eb138920,606,590,231,226
Zm00001eb138930,484,413,464,458
Zm00001eb138940,129,111,121,114
Zm00001eb138950,5,7,8,2
Zm00001eb138960,0,0,0,0
Zm00001eb138970,315,364,329,364
Zm00001eb138980,71,95,75,81
Zm00001eb138990,0,0,0,0
Zm00001eb139000,0,0,0,0
Zm00001eb139010,797,775,791,823
Zm00001eb139040,0,0,0,0
Zm00001eb139050,106,132,72,81
Zm00001eb139060,1326,1250,1689,1773
Zm00001eb139070,77,59,84,84
Zm00001eb139090,50,39,63,52
Zm00001eb139110,164,171,105,107
Zm00001eb139120,1,1,0,0
Zm00001eb139130,4085,4196,3109,3111
Zm00001eb139140,2494,2413,2802,2775
Zm00001eb139160,10,5,2,2
Zm00001eb139170,0,0,0,0
Zm00001eb139180,239,276,283,239
Zm00001eb139200,154,120,126,129
Zm00001eb139210,35,21,17,28
Zm00001eb139220,77,83,27,39
Zm00001eb139230,0,0,0,0
Zm00001eb139240,0,0,0,0
Zm00001eb139250,256,265,484,457
Zm00001eb139260,3,4,1,2
Zm00001eb139270,434,509,871,892
Zm00001eb139280,6,5,3,7
Zm00001eb139290,16,22,9,10
Zm00001eb139300,0,0,0,0
Zm00001eb139320,12,8,1,1
Zm00001eb139330,1,1,0,0
Zm00001eb139340,0,0,0,0
Zm00001eb139350,72,88,97,88
Zm00001eb139370,8,2,2,1
Zm00001eb139380,5,5,2,4
Zm00001eb139390,0,0,0,0
Zm00001eb139400,695,706,664,698
Zm00001eb139410,368,378,1281,1222
Zm00001eb139420,70,66,102,83
Zm00001eb139430,112,122,170,216
Zm00001eb139440,0,0,0,0
Zm00001eb139450,130,141,152,163
Zm00001eb139460,484,454,405,436
Zm00001eb139470,3,2,8,8
Zm00001eb139480,54,65,118,113
Zm00001eb139490,0,0,0,0
Zm00001eb139500,269,286,20,15
Zm00001eb139510,0,0,0,0
Zm00001eb139520,452,486,613,604
Zm00001eb139550,0,0,0,0
