ENSEMBL_GeneID,C_24_Tol_1,C_24_Tol_2,T_24_Tol_1,T_24_Tol_2
Zm00001eb105550,1478,1513,1685,1621
Zm00001eb105560,730,667,898,906
Zm00001eb105570,1,1,0,0
Zm00001eb105580,214,186,168,157
Zm00001eb105590,0,0,0,0
Zm00001eb105600,0,0,0,0
Zm00001eb105610,656,646,490,533
Zm00001eb105620,0,1,0,0
Zm00001eb105630,0,0,0,0
Zm00001eb105640,10,9,17,13
Zm00001eb105660,121,114,57,57
Zm00001eb105670,98,75,54,61
Zm00001eb105680,693,707,459,477
Zm00001eb105690,608,612,396,371
Zm00001eb105700,0,0,0,0
Zm00001eb105710,554,509,409,373
Zm00001eb105730,588,545,423,387
Zm00001eb105740,78,64,23,31
Zm00001eb105750,314,306,279,313
Zm00001eb105760,0,0,0,0
Zm00001eb105770,218,229,163,158
Zm00001eb105780,30,31,22,13
Zm00001eb105790,91,94,81,72
Zm00001eb105800,80,98,65,84
Zm00001eb105810,485,433,344,302
Zm00001eb105820,41,44,17,25
Zm00001eb105830,967,1005,1111,1267
Zm00001eb105840,416,396,336,359
Zm00001eb105850,1439,1380,1175,1110
Zm00001eb105860,0,0,0,0
Zm00001eb105870,158,188,103,103
Zm00001eb105880,35,25,26,26
Zm00001eb105890,1209,1204,1286,1328
Zm00001eb105900,1330,1359,1387,1449
Zm00001eb105910,25,28,14,10
Zm00001eb105920,0,0,0,0
Zm00001eb105930,7,5,7,5
Zm00001eb105940,6,4,0,1
Zm00001eb105950,12,10,12,9
Zm00001eb105960,338,325,187,149
Zm00001eb105970,75,76,31,31
Zm00001eb105990,0,0,0,0
Zm00001eb106010,1129,1026,599,598
Zm00001eb106020,844,806,431,429
Zm00001eb106040,621,589,581,571
Zm00001eb106050,648,616,308,350
Zm00001eb106060,300,313,283,286
Zm00001eb106070,10,15,1,3
Zm00001eb106080,163,187,102,158
Zm00001eb106090,28,17,17,11
Zm00001eb106100,487,502,269,274
Zm00001eb106120,512,469,413,422
Zm00001eb106130,521,471,375,319
Zm00001eb106140,247,242,79,68
Zm00001eb106150,5279,5299,6103,5974
Zm00001eb106160,56,58,69,66
Zm00001eb106170,0,0,0,0
Zm00001eb106180,483,485,369,407
Zm00001eb106190,0,0,0,0
Zm00001eb106200,0,0,0,0
Zm00001eb106210,51,40,20,10
Zm00001eb106230,97,100,36,33
Zm00001eb106240,198,199,121,90
Zm00001eb106250,37,43,32,48
Zm00001eb106270,19,23,5,1
Zm00001eb106290,95,102,86,102
Zm00001eb106300,28,16,46,40
Zm00001eb106310,9,2,8,8
Zm00001eb106320,117,134,83,72
Zm00001eb106330,1,0,0,0
Zm00001eb106340,0,0,0,0
Zm00001eb106350,0,1,1,1
Zm00001eb106360,2308,2159,1805,1873
Zm00001eb106370,93,95,43,45
Zm00001eb106380,50,60,1,4
Zm00001eb106390,6,9,0,1
Zm00001eb106400,0,0,0,0
Zm00001eb106410,23,30,3,2
Zm00001eb106420,7,4,0,1
Zm00001eb106430,3074,3211,364,419
Zm00001eb106440,122,135,111,109
Zm00001eb106450,1714,1580,1039,1131
Zm00001eb106460,1761,1694,1855,1667
Zm00001eb106470,31,38,12,19
Zm00001eb106480,0,1,0,0
Zm00001eb106490,146,170,230,200
Zm00001eb106500,423,382,222,174
Zm00001eb106510,109,124,68,82
Zm00001eb106520,0,0,0,0
Zm00001eb106530,1895,1894,1486,1408
Zm00001eb106550,0,0,0,0
Zm00001eb106560,0,0,0,0
Zm00001eb106570,0,1,0,0
Zm00001eb106580,488,450,185,173
Zm00001eb106590,403,420,260,267
Zm00001eb106600,0,0,0,1
Zm00001eb106610,2,0,0,0
Zm00001eb106620,27,24,18,8
Zm00001eb106630,1456,1478,1362,1229
Zm00001eb106640,669,704,391,399
Zm00001eb106650,70,66,42,47
Zm00001eb106660,1233,1226,579,564
Zm00001eb106670,0,3,2,1
Zm00001eb106680,3479,3669,3504,3523
Zm00001eb106710,0,0,0,0
Zm00001eb106720,178,201,127,148
Zm00001eb106730,0,0,0,0
Zm00001eb106740,596,630,503,543
Zm00001eb106750,0,0,0,0
Zm00001eb106760,21,31,39,44
Zm00001eb106770,317,330,385,381
Zm00001eb106780,0,0,0,0
Zm00001eb106790,25,31,15,9
Zm00001eb106800,3,4,0,1
Zm00001eb106810,3,2,0,0
Zm00001eb106820,0,2,0,0
Zm00001eb106830,434,403,304,292
Zm00001eb106840,542,527,449,409
Zm00001eb106850,36,32,25,9
Zm00001eb106860,1,0,0,0
Zm00001eb106870,0,0,0,0
Zm00001eb106880,2,1,5,7
Zm00001eb106890,939,922,733,708
Zm00001eb106900,405,425,450,451
Zm00001eb106910,139,137,72,72
Zm00001eb106920,3,3,0,1
Zm00001eb106930,0,0,1,0
Zm00001eb106940,126,145,147,150
Zm00001eb106950,77,66,40,40
Zm00001eb106960,1658,1679,1128,1099
Zm00001eb106990,0,0,0,0
Zm00001eb107000,0,0,0,0
Zm00001eb107010,399,421,218,244
Zm00001eb107020,52,45,35,36
Zm00001eb107030,30,46,10,14
Zm00001eb107040,4576,4523,3076,2984
Zm00001eb107050,270,284,125,154
Zm00001eb107060,0,0,0,0
Zm00001eb107070,0,0,0,0
Zm00001eb107080,147,178,77,82
Zm00001eb107090,0,0,0,0
Zm00001eb107100,75,69,4,9
Zm00001eb107110,2183,2299,2231,2185
Zm00001eb107120,55,69,40,21
Zm00001eb107130,236,231,129,144
Zm00001eb107140,0,0,1,5
Zm00001eb107150,0,0,1,0
Zm00001eb107160,25,16,27,38
Zm00001eb107170,358,289,327,366
Zm00001eb107180,423,436,198,247
Zm00001eb107190,255,268,253,298
Zm00001eb107210,41,39,21,32
Zm00001eb107220,777,745,424,405
Zm00001eb107230,688,701,676,618
Zm00001eb107240,1,2,9,13
Zm00001eb107250,981,963,1066,1120
Zm00001eb107270,243,262,335,392
Zm00001eb107280,74,81,58,67
Zm00001eb107290,206,178,185,181
Zm00001eb107300,0,0,0,0
Zm00001eb107310,0,0,0,0
Zm00001eb107320,51,68,13,12
Zm00001eb107340,0,0,0,0
Zm00001eb107350,170,173,80,64
Zm00001eb107360,178,127,93,111
Zm00001eb107370,71,73,76,76
Zm00001eb107380,0,0,0,0
Zm00001eb107400,520,457,266,279
Zm00001eb107420,175,232,133,120
Zm00001eb107430,89,104,58,52
Zm00001eb107440,71,84,43,44
Zm00001eb107450,0,0,0,0
Zm00001eb107460,0,0,0,0
Zm00001eb107470,0,0,0,0
Zm00001eb107480,366,348,350,366
Zm00001eb107490,3524,3398,2624,2677
Zm00001eb107500,1,2,0,1
Zm00001eb107510,0,0,0,0
Zm00001eb107520,193,161,125,139
Zm00001eb107530,355,337,338,329
Zm00001eb107540,185,195,129,150
Zm00001eb107550,181,223,94,89
Zm00001eb107560,1443,1503,317,310
Zm00001eb107570,0,0,0,1
Zm00001eb107580,0,0,0,0
Zm00001eb107590,2066,2184,2250,2201
Zm00001eb107600,1,0,0,0
Zm00001eb107610,0,2,0,0
Zm00001eb107620,497,432,370,384
Zm00001eb107630,39,37,27,25
Zm00001eb107640,226,215,235,262
Zm00001eb107650,0,0,0,0
Zm00001eb107660,710,746,587,662
Zm00001eb107670,580,596,416,462
Zm00001eb107690,328,327,183,174
Zm00001eb107700,1058,1105,666,621
Zm00001eb107710,940,913,738,700
Zm00001eb107720,724,669,727,724
Zm00001eb107730,24,25,22,26
Zm00001eb107740,0,0,0,0
Zm00001eb107750,557,518,349,340
Zm00001eb107760,461,505,403,410
Zm00001eb107770,31,20,12,11
Zm00001eb107790,0,0,0,0
Zm00001eb107800,3,1,1,7
Zm00001eb107810,886,919,1042,996
Zm00001eb107820,2,2,0,0
Zm00001eb107830,1,2,0,0
Zm00001eb107840,0,0,0,0
Zm00001eb107850,2,7,4,2
Zm00001eb107860,0,0,0,0
Zm00001eb107870,1778,1806,886,765
Zm00001eb107890,349,370,539,556
Zm00001eb107900,110,106,294,298
Zm00001eb107910,109,117,71,90
Zm00001eb107920,453,540,495,484
Zm00001eb107930,794,808,665,651
Zm00001eb107940,113,102,51,52
Zm00001eb107950,0,0,0,0
Zm00001eb107960,0,0,0,1
Zm00001eb107970,808,765,571,553
Zm00001eb107980,612,605,631,637
Zm00001eb107990,1074,1021,648,558
Zm00001eb108000,0,0,0,0
Zm00001eb108010,0,0,0,0
Zm00001eb108020,1,1,1,1
Zm00001eb108030,1066,1090,1016,1082
Zm00001eb108040,21,18,14,12
Zm00001eb108050,0,0,0,0
Zm00001eb108060,604,575,509,451
Zm00001eb108070,19,28,9,13
Zm00001eb108090,41,49,21,18
Zm00001eb108100,158,183,116,146
Zm00001eb108110,0,0,0,0
Zm00001eb108120,5329,5436,7530,7504
Zm00001eb108140,0,0,0,0
Zm00001eb108150,0,0,0,1
Zm00001eb108160,0,0,0,0
Zm00001eb108170,164,231,121,97
Zm00001eb108180,2,0,0,0
Zm00001eb108190,2,0,0,0
Zm00001eb108200,0,0,0,0
Zm00001eb108210,2,1,3,0
Zm00001eb108220,784,798,553,574
Zm00001eb108230,130,133,41,53
Zm00001eb108240,15,16,16,32
Zm00001eb108250,62,45,23,28
Zm00001eb108260,1,0,0,0
Zm00001eb108270,35,25,11,11
Zm00001eb108280,300,288,113,117
Zm00001eb108290,408,432,371,331
Zm00001eb108300,146,162,143,151
Zm00001eb108310,717,714,512,532
Zm00001eb108320,165,169,146,140
Zm00001eb108330,117,116,97,93
Zm00001eb108340,0,0,1,0
Zm00001eb108350,35,29,8,9
Zm00001eb108360,333,321,272,262
Zm00001eb108370,196,211,93,100
Zm00001eb108390,357,374,216,241
Zm00001eb108400,204,189,196,198
Zm00001eb108410,15490,15438,16988,16786
Zm00001eb108420,72,71,69,65
Zm00001eb108430,1459,1451,1000,941
Zm00001eb108440,253,276,167,168
Zm00001eb108450,0,0,0,0
Zm00001eb108460,15,15,9,8
Zm00001eb108470,424,460,370,410
Zm00001eb108490,205,218,141,138
Zm00001eb108500,0,4,4,3
Zm00001eb108510,1501,1485,1432,1327
Zm00001eb108520,434,414,270,274
Zm00001eb108530,1,2,0,0
Zm00001eb108540,1,1,1,0
Zm00001eb108550,301,277,195,195
Zm00001eb108560,1,3,0,0
Zm00001eb108570,1163,1178,633,614
Zm00001eb108580,0,0,0,0
Zm00001eb108590,23,22,25,33
Zm00001eb108600,265,275,210,240
Zm00001eb108610,519,504,317,268
Zm00001eb108620,1479,1500,1485,1497
Zm00001eb108630,2,0,0,0
Zm00001eb108640,17,16,6,7
Zm00001eb108650,111,73,95,72
Zm00001eb108660,176,146,211,183
Zm00001eb108670,128,125,399,383
Zm00001eb108680,337,326,231,205
Zm00001eb108690,516,555,431,461
Zm00001eb108700,0,0,0,0
Zm00001eb108710,4,2,7,13
Zm00001eb108720,645,639,450,471
Zm00001eb108730,5,1,0,0
Zm00001eb108740,0,0,0,0
Zm00001eb108760,12,6,17,12
Zm00001eb108780,208,195,97,86
Zm00001eb108790,24,25,10,5
Zm00001eb108800,0,0,0,0
Zm00001eb108820,409,396,390,444
Zm00001eb108830,61,64,45,47
Zm00001eb108840,254,252,151,150
Zm00001eb108850,199,171,52,54
Zm00001eb108870,0,0,1,2
Zm00001eb108880,0,0,0,0
Zm00001eb108890,568,502,373,409
Zm00001eb108910,3,4,0,0
Zm00001eb108920,118,101,108,111
Zm00001eb108930,192,187,77,73
Zm00001eb108940,919,867,850,803
Zm00001eb108950,298,287,102,113
Zm00001eb108960,235,201,233,230
Zm00001eb108970,204,269,160,177
Zm00001eb108990,0,0,0,0
Zm00001eb109000,0,0,0,0
Zm00001eb109010,0,0,0,0
Zm00001eb109020,184,173,163,186
Zm00001eb109030,2286,2209,2006,1909
Zm00001eb109040,107,137,90,71
Zm00001eb109050,0,0,0,0
Zm00001eb109060,0,0,0,0
Zm00001eb109070,0,0,0,0
Zm00001eb109080,0,0,0,0
Zm00001eb109090,0,0,0,0
Zm00001eb109100,38,27,28,24
Zm00001eb109110,141,142,65,61
Zm00001eb109130,28,36,17,18
Zm00001eb109140,155,211,108,96
Zm00001eb109150,13,11,7,3
Zm00001eb109160,8,8,6,2
Zm00001eb109170,2,0,1,2
Zm00001eb109180,0,0,0,0
Zm00001eb109190,568,522,307,345
Zm00001eb109200,34,41,16,19
Zm00001eb109210,0,0,0,0
Zm00001eb109220,0,0,0,0
Zm00001eb109230,0,0,0,0
Zm00001eb109250,0,0,0,0
Zm00001eb109260,0,1,0,0
Zm00001eb109270,742,760,479,482
Zm00001eb109280,0,0,0,0
Zm00001eb109290,1803,1868,1735,1700
Zm00001eb109300,566,481,478,480
Zm00001eb109330,5082,5243,5560,5563
Zm00001eb109340,276,280,232,238
Zm00001eb109360,124,123,123,95
Zm00001eb109370,2139,2245,2612,2606
Zm00001eb109380,6,9,3,1
Zm00001eb109390,0,0,0,0
Zm00001eb109400,0,0,0,0
Zm00001eb109410,0,1,4,7
Zm00001eb109420,156,157,106,144
Zm00001eb109430,39,37,52,37
Zm00001eb109440,76,68,646,593
Zm00001eb109450,12,16,17,16
Zm00001eb109460,0,0,0,0
Zm00001eb109480,158,175,344,399
Zm00001eb109490,84,97,50,52
Zm00001eb109500,342,327,508,538
Zm00001eb109510,447,428,274,313
Zm00001eb109520,448,416,298,278
Zm00001eb109530,2,1,2,4
Zm00001eb109540,0,0,0,0
Zm00001eb109550,9,13,3,0
Zm00001eb109560,86,75,61,66
Zm00001eb109570,329,336,328,325
Zm00001eb109580,5,3,6,7
Zm00001eb109590,5,5,0,0
Zm00001eb109600,3,4,0,0
Zm00001eb109610,9206,9271,9025,9006
Zm00001eb109620,5765,5650,4671,4824
Zm00001eb109640,278,273,213,201
Zm00001eb109660,615,668,637,624
Zm00001eb109670,112,97,126,136
Zm00001eb109680,319,308,165,201
Zm00001eb109690,669,631,482,523
Zm00001eb109700,0,0,0,0
Zm00001eb109710,486,482,222,238
Zm00001eb109720,2,1,0,0
Zm00001eb109730,13,15,8,1
Zm00001eb109740,0,0,1,0
Zm00001eb109750,90,133,71,82
Zm00001eb109760,1,0,0,0
Zm00001eb109770,265,276,287,279
Zm00001eb109780,289,301,256,310
Zm00001eb109790,604,645,360,432
Zm00001eb109800,225,242,227,197
Zm00001eb109810,186,180,157,157
Zm00001eb109820,788,743,579,593
Zm00001eb109830,2323,2278,1641,1657
Zm00001eb109850,6,2,2,2
Zm00001eb109860,72,71,39,47
Zm00001eb109870,369,378,347,309
Zm00001eb109880,1047,1047,943,913
Zm00001eb109890,380,401,440,443
Zm00001eb109900,103,91,101,121
Zm00001eb109910,49,51,19,31
Zm00001eb109920,0,0,0,0
Zm00001eb109930,0,0,0,0
Zm00001eb109950,313,339,228,273
Zm00001eb109960,706,709,410,397
Zm00001eb109970,208,227,132,141
Zm00001eb109980,294,324,250,239
Zm00001eb109990,78,76,50,53
Zm00001eb110000,648,698,393,399
Zm00001eb110010,16,14,17,15
Zm00001eb110020,599,545,293,285
Zm00001eb110030,32,51,25,16
Zm00001eb110040,63,53,81,91
Zm00001eb110050,19,23,59,59
Zm00001eb110060,102,124,73,74
Zm00001eb110070,436,442,413,369
Zm00001eb110080,769,749,556,505
Zm00001eb110100,1122,1107,1510,1481
Zm00001eb110110,0,0,0,0
Zm00001eb110130,65,63,100,99
Zm00001eb110140,90,86,124,122
Zm00001eb110150,0,0,0,0
Zm00001eb110160,439,432,144,154
Zm00001eb110200,3,1,1,1
Zm00001eb110210,38,33,42,26
Zm00001eb110220,42,34,32,33
Zm00001eb110230,96,100,88,114
Zm00001eb110240,310,305,69,82
Zm00001eb110250,994,933,497,460
Zm00001eb110260,8,5,1,0
Zm00001eb110270,298,330,273,296
Zm00001eb110280,593,603,507,502
Zm00001eb110290,8,11,0,0
Zm00001eb110300,1972,2070,1718,1723
Zm00001eb110320,104,123,46,48
Zm00001eb110330,372,381,170,198
Zm00001eb110340,996,981,720,703
Zm00001eb110350,80,76,85,74
Zm00001eb110360,1,0,0,1
Zm00001eb110370,934,982,805,828
Zm00001eb110380,346,315,214,259
Zm00001eb110390,385,392,383,326
Zm00001eb110400,1707,1738,759,753
Zm00001eb110410,1,3,0,0
Zm00001eb110420,3,1,10,14
Zm00001eb110430,1341,1348,1010,959
Zm00001eb110440,0,0,0,0
Zm00001eb110450,130,178,84,81
Zm00001eb110460,82,98,62,72
Zm00001eb110470,0,0,0,0
Zm00001eb110480,0,0,0,0
Zm00001eb110490,0,0,0,0
Zm00001eb110500,15,12,19,10
Zm00001eb110510,952,964,661,714
Zm00001eb110520,626,601,758,732
Zm00001eb110530,525,538,555,514
Zm00001eb110540,568,500,319,347
Zm00001eb110550,7,14,12,5
Zm00001eb110560,1274,1203,1048,1011
Zm00001eb110570,0,0,0,0
Zm00001eb110580,879,841,717,687
Zm00001eb110590,557,568,503,490
Zm00001eb110600,279,256,169,153
Zm00001eb110610,239,248,141,156
Zm00001eb110620,2,0,0,0
Zm00001eb110630,389,419,198,198
Zm00001eb110640,815,711,360,308
Zm00001eb110650,3096,3145,2499,2501
Zm00001eb110660,1,2,0,0
Zm00001eb110670,0,2,3,2
Zm00001eb110680,317,283,773,766
Zm00001eb110690,0,0,0,0
Zm00001eb110710,453,447,259,252
Zm00001eb110720,337,299,171,188
Zm00001eb110730,74,85,68,62
Zm00001eb110740,10,1,4,12
Zm00001eb110750,3022,2905,2016,1967
Zm00001eb110760,101,105,37,40
Zm00001eb110770,252,244,268,267
Zm00001eb110780,142,134,90,100
Zm00001eb110790,0,0,0,0
Zm00001eb110800,0,0,0,0
Zm00001eb110810,1108,1096,718,719
Zm00001eb110820,784,738,584,578
Zm00001eb110830,109,126,73,94
Zm00001eb110840,304,348,166,188
Zm00001eb110850,0,0,0,0
Zm00001eb110860,0,1,0,0
Zm00001eb110870,654,663,479,460
Zm00001eb110880,0,0,0,0
Zm00001eb110890,17,9,7,6
Zm00001eb110900,0,0,0,0
Zm00001eb110910,347,303,304,270
Zm00001eb110920,422,410,299,342
Zm00001eb110930,199,207,182,155
Zm00001eb110940,16,13,5,3
Zm00001eb110950,3,5,1,0
Zm00001eb110960,6,6,12,2
Zm00001eb110970,0,0,0,0
Zm00001eb110980,55,58,33,32
Zm00001eb110990,19,13,8,15
Zm00001eb111000,355,370,245,287
Zm00001eb111010,5,5,0,2
Zm00001eb111020,2815,2832,1672,1566
Zm00001eb111030,1,0,2,3
Zm00001eb111040,5,3,7,1
Zm00001eb111050,301,269,170,181
Zm00001eb111070,389,347,350,316
Zm00001eb111080,16,12,5,2
Zm00001eb111090,0,0,0,0
Zm00001eb111100,972,981,642,697
Zm00001eb111110,0,0,2,0
Zm00001eb111120,13,12,10,10
Zm00001eb111130,0,0,0,0
Zm00001eb111140,0,0,0,0
Zm00001eb111150,7,2,15,9
Zm00001eb111160,95,97,31,46
Zm00001eb111170,0,0,0,0
Zm00001eb111180,1371,1341,617,656
Zm00001eb111190,1,5,4,2
Zm00001eb111200,16,20,5,4
Zm00001eb111210,0,0,0,0
Zm00001eb111230,1260,1192,750,735
Zm00001eb111240,0,0,0,0
Zm00001eb111250,16,19,10,13
Zm00001eb111260,0,0,0,0
Zm00001eb111270,3,6,5,7
Zm00001eb111280,248,259,159,158
Zm00001eb111290,929,974,1181,1225
Zm00001eb111300,260,237,233,223
Zm00001eb111310,39,40,110,128
Zm00001eb111320,0,0,0,0
Zm00001eb111330,85,72,40,45
Zm00001eb111340,48,48,61,42
Zm00001eb111350,553,577,357,367
Zm00001eb111360,867,884,823,764
Zm00001eb111370,29,26,11,15
Zm00001eb111380,56,80,45,81
Zm00001eb111390,275,313,154,139
Zm00001eb111400,1507,1541,1473,1438
Zm00001eb111410,3,2,1,0
Zm00001eb111420,4343,4327,2518,2587
Zm00001eb111430,1060,1094,309,326
Zm00001eb111440,7,14,6,10
Zm00001eb111460,0,0,0,0
Zm00001eb111470,0,0,1,0
Zm00001eb111480,0,0,2,0
Zm00001eb111490,117,130,65,65
Zm00001eb111500,0,0,0,0
Zm00001eb111510,0,0,0,0
Zm00001eb111520,125,109,44,41
Zm00001eb111540,0,1,2,0
Zm00001eb111550,2,7,1,0
Zm00001eb111560,67,76,58,51
Zm00001eb111570,563,487,257,278
Zm00001eb111590,45,51,44,46
Zm00001eb111600,802,680,537,515
Zm00001eb111610,269,326,134,144
Zm00001eb111620,39,44,43,53
Zm00001eb111630,663,694,336,330
Zm00001eb111640,658,723,687,552
Zm00001eb111650,234,227,240,235
Zm00001eb111660,522,576,555,499
Zm00001eb111670,784,859,247,232
Zm00001eb111680,102,100,69,49
Zm00001eb111690,173,171,104,87
Zm00001eb111700,0,0,0,0
Zm00001eb111710,25,18,56,51
Zm00001eb111720,3143,3164,3221,3184
Zm00001eb111730,785,777,649,606
Zm00001eb111740,1345,1391,1075,1130
Zm00001eb111750,7,4,6,3
Zm00001eb111760,616,535,278,297
Zm00001eb111770,8,2,0,0
Zm00001eb111780,4,2,4,3
Zm00001eb111790,149,131,77,93
Zm00001eb111800,1,0,2,3
Zm00001eb111810,657,636,642,685
Zm00001eb111820,186,175,131,134
Zm00001eb111830,123,91,33,35
Zm00001eb111850,0,0,0,0
Zm00001eb111860,418,472,332,295
Zm00001eb111890,237,301,102,101
Zm00001eb111900,497,520,365,359
Zm00001eb111910,5032,4944,4498,4736
Zm00001eb111920,38,40,21,21
Zm00001eb111930,0,0,2,0
Zm00001eb111940,13,10,15,12
Zm00001eb111950,16,8,2,2
Zm00001eb111960,813,835,611,639
Zm00001eb111970,98,95,77,80
Zm00001eb111980,109,105,35,49
Zm00001eb111990,498,517,355,311
Zm00001eb112000,718,774,456,431
Zm00001eb112020,180,185,243,207
Zm00001eb112030,182,172,121,136
Zm00001eb112040,1331,1237,651,670
Zm00001eb112050,0,0,0,0
Zm00001eb112060,0,0,0,0
Zm00001eb112070,0,0,0,0
Zm00001eb112080,4,1,0,1
Zm00001eb112090,148,154,111,103
Zm00001eb112100,0,0,0,0
Zm00001eb112110,0,0,0,0
Zm00001eb112120,0,0,0,0
Zm00001eb112130,3,2,0,0
Zm00001eb112140,0,0,0,0
Zm00001eb112150,398,395,82,104
Zm00001eb112170,98,120,59,51
Zm00001eb112180,242,266,133,138
Zm00001eb112190,6,4,3,7
Zm00001eb112200,49,57,8,8
Zm00001eb112210,310,294,196,182
Zm00001eb112220,434,375,262,252
Zm00001eb112230,43,40,22,19
Zm00001eb112240,0,0,0,0
Zm00001eb112250,3,0,0,0
Zm00001eb112260,649,663,171,153
Zm00001eb112270,0,0,0,0
Zm00001eb112280,13,22,12,12
Zm00001eb112290,0,0,0,0
Zm00001eb112300,0,0,0,0
Zm00001eb112310,1412,1360,1163,1180
Zm00001eb112330,0,0,0,0
Zm00001eb112340,4,0,1,0
Zm00001eb112350,0,0,0,0
Zm00001eb112360,1677,1679,2076,2025
Zm00001eb112370,0,0,0,0
Zm00001eb112380,954,919,886,830
Zm00001eb112390,0,0,0,0
Zm00001eb112400,635,671,529,516
Zm00001eb112420,125,149,76,108
Zm00001eb112430,156,167,114,117
Zm00001eb112440,0,0,0,0
Zm00001eb112450,0,0,0,1
Zm00001eb112460,2,2,6,2
Zm00001eb112470,593,623,413,374
Zm00001eb112480,986,990,1004,1004
Zm00001eb112490,0,0,0,0
Zm00001eb112510,20,23,3,4
Zm00001eb112520,0,0,0,0
Zm00001eb112530,0,2,0,0
Zm00001eb112540,136,153,87,67
Zm00001eb112550,868,887,792,753
Zm00001eb112560,320,364,161,162
Zm00001eb112570,0,1,0,1
Zm00001eb112580,209,186,144,140
Zm00001eb112590,604,634,661,680
Zm00001eb112600,734,680,586,483
Zm00001eb112610,19,15,16,9
Zm00001eb112620,0,0,0,0
Zm00001eb112630,966,949,558,548
Zm00001eb112640,0,0,1,1
Zm00001eb112650,5,7,1,0
Zm00001eb112660,479,484,196,170
Zm00001eb112670,21,25,7,2
Zm00001eb112680,809,768,693,678
Zm00001eb112690,340,341,45,42
Zm00001eb112700,209,228,120,145
Zm00001eb112710,0,0,0,1
Zm00001eb112720,696,711,670,678
Zm00001eb112740,1553,1659,1262,1240
Zm00001eb112750,682,689,253,277
Zm00001eb112760,276,258,218,234
Zm00001eb112770,0,0,1,0
Zm00001eb112790,3,5,7,5
Zm00001eb112800,0,0,0,0
Zm00001eb112810,0,0,0,0
Zm00001eb112820,0,0,0,0
Zm00001eb112830,187,196,126,133
Zm00001eb112840,0,3,3,4
Zm00001eb112850,262,286,138,126
Zm00001eb112860,0,0,0,0
Zm00001eb112870,1,1,3,0
Zm00001eb112880,0,0,0,0
Zm00001eb112890,1,2,0,1
Zm00001eb112900,260,279,279,254
Zm00001eb112910,4,6,14,5
Zm00001eb112920,0,1,0,0
Zm00001eb112930,160,117,57,35
Zm00001eb112940,0,0,0,0
Zm00001eb112950,1935,1858,1257,1241
Zm00001eb112960,37,32,29,24
Zm00001eb112970,0,1,0,0
Zm00001eb112980,0,1,0,2
Zm00001eb112990,1110,1093,549,571
Zm00001eb113010,278,331,206,195
Zm00001eb113020,0,0,0,0
Zm00001eb113030,273,309,178,215
Zm00001eb113040,0,0,0,0
Zm00001eb113050,242,217,191,128
Zm00001eb113060,0,1,0,1
Zm00001eb113070,462,495,378,411
Zm00001eb113080,3,10,0,1
Zm00001eb113090,235,214,92,101
Zm00001eb113100,0,0,0,0
Zm00001eb113110,0,0,2,1
Zm00001eb113120,37,43,24,17
Zm00001eb113130,20,21,18,17
Zm00001eb113140,628,677,442,481
Zm00001eb113150,3,7,1,2
Zm00001eb113160,0,0,0,0
Zm00001eb113170,215,254,244,262
Zm00001eb113180,0,1,0,1
Zm00001eb113190,3,2,0,0
Zm00001eb113200,78,80,27,27
Zm00001eb113210,30,23,6,6
Zm00001eb113220,119,113,105,85
Zm00001eb113240,5022,5087,3980,4081
Zm00001eb113250,0,6,2,0
Zm00001eb113260,0,0,0,0
Zm00001eb113280,112,98,50,45
Zm00001eb113290,816,770,876,838
Zm00001eb113300,0,0,0,0
Zm00001eb113310,493,509,447,408
Zm00001eb113320,11,9,7,0
Zm00001eb113330,104,98,71,60
Zm00001eb113350,371,345,399,374
Zm00001eb113360,304,289,287,273
Zm00001eb113370,6,13,3,5
Zm00001eb113380,94,106,53,72
Zm00001eb113390,0,0,0,0
Zm00001eb113400,2,3,1,1
Zm00001eb113410,204,237,271,241
Zm00001eb113430,161,141,64,52
Zm00001eb113460,0,0,0,0
Zm00001eb113470,1022,1031,828,779
Zm00001eb113480,3,3,1,3
Zm00001eb113490,466,432,1384,1320
Zm00001eb113500,0,0,0,0
Zm00001eb113510,0,0,0,0
Zm00001eb113520,0,0,0,0
Zm00001eb113530,198,191,222,229
Zm00001eb113540,0,0,0,0
Zm00001eb113550,2,10,5,5
Zm00001eb113570,0,0,0,0
Zm00001eb113580,91,96,116,94
Zm00001eb113590,4,0,0,0
Zm00001eb113600,2045,2092,2677,2590
Zm00001eb113610,1,1,1,3
Zm00001eb113620,0,0,1,0
Zm00001eb113630,86,107,27,37
Zm00001eb113640,0,0,0,0
Zm00001eb113650,68,106,21,33
Zm00001eb113660,105,107,30,19
Zm00001eb113670,0,0,0,0
Zm00001eb113680,57,74,58,32
Zm00001eb113690,298,310,158,155
Zm00001eb113700,595,645,426,435
Zm00001eb113710,84,83,67,61
Zm00001eb113720,0,0,2,1
Zm00001eb113730,1715,1675,1465,1370
Zm00001eb113740,105,122,51,83
Zm00001eb113750,0,0,0,0
Zm00001eb113760,0,0,0,0
Zm00001eb113770,0,0,0,0
Zm00001eb113780,4,6,140,160
Zm00001eb113790,1139,1104,824,819
Zm00001eb113800,0,0,0,0
Zm00001eb113810,1,0,0,0
Zm00001eb113820,24,23,11,14
Zm00001eb113830,0,0,0,0
Zm00001eb113840,0,0,1,0
Zm00001eb113850,0,0,0,0
Zm00001eb113870,326,354,200,197
Zm00001eb113880,607,667,560,518
