ENSEMBL_GeneID	cut_c_6_iii	cut_t_6_iii
Zm00001eb099780	4	2
Zm00001eb099790	0	0
Zm00001eb099800	0	0
Zm00001eb099810	0	2
Zm00001eb099820	3	0
Zm00001eb099830	0	1
Zm00001eb099850	7	4
Zm00001eb099870	0	0
Zm00001eb099880	0	0
Zm00001eb099890	0	0
Zm00001eb099900	0	0
Zm00001eb099910	27	62
Zm00001eb099920	57	28
Zm00001eb099930	54	57
Zm00001eb099940	0	0
Zm00001eb099960	9	12
Zm00001eb099970	8	9
Zm00001eb099980	63	35
Zm00001eb099990	0	0
Zm00001eb100000	0	1
Zm00001eb100010	0	0
Zm00001eb100020	6	2
Zm00001eb100030	0	0
Zm00001eb100050	0	0
Zm00001eb100060	8	7
Zm00001eb100070	0	0
Zm00001eb100090	2	2
Zm00001eb100100	13	28
Zm00001eb100110	5	0
Zm00001eb100130	0	1
Zm00001eb100140	1	2
Zm00001eb100150	0	0
Zm00001eb100160	4	3
Zm00001eb100170	6	4
Zm00001eb100180	49	40
Zm00001eb100190	0	2
Zm00001eb100200	11	3
Zm00001eb100210	26	17
Zm00001eb100220	2	0
Zm00001eb100230	1	2
Zm00001eb100250	2	0
Zm00001eb100260	2	1
Zm00001eb100280	0	0
Zm00001eb100290	0	0
Zm00001eb100300	4	2
Zm00001eb100310	14	18
Zm00001eb100320	0	0
Zm00001eb100330	0	0
Zm00001eb100340	16	12
Zm00001eb100350	3	3
Zm00001eb100360	0	0
Zm00001eb100370	0	0
Zm00001eb100380	1	1
Zm00001eb100400	0	0
Zm00001eb100410	1	3
Zm00001eb100420	0	0
Zm00001eb100430	5	6
Zm00001eb100440	0	2
Zm00001eb100450	8	4
Zm00001eb100460	0	0
Zm00001eb100470	0	0
Zm00001eb100480	0	0
Zm00001eb100490	4	1
Zm00001eb100520	0	0
Zm00001eb100530	2	3
Zm00001eb100540	0	0
Zm00001eb100550	5	5
Zm00001eb100560	0	0
Zm00001eb100570	0	0
Zm00001eb100580	0	0
Zm00001eb100590	0	0
Zm00001eb100600	5	3
Zm00001eb100610	4	1
Zm00001eb100620	1	6
Zm00001eb100630	2	2
Zm00001eb100650	1	0
Zm00001eb100660	1	2
Zm00001eb100670	0	0
Zm00001eb100680	0	0
Zm00001eb100690	0	0
Zm00001eb100700	0	0
Zm00001eb100710	0	0
Zm00001eb100720	2	1
Zm00001eb100730	1	0
Zm00001eb100740	0	0
Zm00001eb100750	3	2
Zm00001eb100770	3	3
Zm00001eb100780	0	0
Zm00001eb100790	0	0
Zm00001eb100800	0	0
Zm00001eb100810	0	0
Zm00001eb100820	13	3
Zm00001eb100830	0	2
Zm00001eb100840	7	11
Zm00001eb100860	0	4
Zm00001eb100880	1	3
Zm00001eb100890	5	15
Zm00001eb100900	0	1
Zm00001eb100910	0	0
Zm00001eb100920	20	21
Zm00001eb100930	0	2
Zm00001eb100940	2	1
Zm00001eb100950	11	14
Zm00001eb100960	2	2
Zm00001eb100970	0	0
Zm00001eb100980	5	6
Zm00001eb100990	0	0
Zm00001eb101000	0	0
Zm00001eb101010	2	2
Zm00001eb101030	0	0
Zm00001eb101040	0	0
Zm00001eb101050	3	3
Zm00001eb101060	0	0
Zm00001eb101070	0	0
Zm00001eb101080	1	4
Zm00001eb101090	34	20
Zm00001eb101100	4	9
Zm00001eb101110	0	0
Zm00001eb101120	2	3
Zm00001eb101130	0	0
Zm00001eb101150	0	0
Zm00001eb101160	0	0
Zm00001eb101170	3	1
Zm00001eb101180	0	4
Zm00001eb101190	0	2
Zm00001eb101200	5	3
Zm00001eb101210	0	0
Zm00001eb101220	15	7
Zm00001eb101230	10	11
Zm00001eb101250	0	0
Zm00001eb101270	2	5
Zm00001eb101280	8	10
Zm00001eb101290	0	0
Zm00001eb101300	0	0
Zm00001eb101310	0	0
Zm00001eb101320	17	22
Zm00001eb101330	0	2
Zm00001eb101340	5	5
Zm00001eb101350	0	4
Zm00001eb101360	0	3
Zm00001eb101370	0	0
Zm00001eb101380	13	9
Zm00001eb101390	0	0
Zm00001eb101400	0	0
Zm00001eb101410	26	13
Zm00001eb101420	3	3
Zm00001eb101440	0	3
Zm00001eb101450	0	0
Zm00001eb101460	0	0
Zm00001eb101470	8	4
Zm00001eb101480	41	43
Zm00001eb101500	17	10
Zm00001eb101510	0	0
Zm00001eb101520	0	2
Zm00001eb101530	2	2
Zm00001eb101540	0	0
Zm00001eb101550	0	1
Zm00001eb101560	2	1
Zm00001eb101580	0	0
Zm00001eb101600	0	0
Zm00001eb101610	0	0
Zm00001eb101620	0	0
Zm00001eb101630	0	0
Zm00001eb101640	12	26
Zm00001eb101660	1	0
Zm00001eb101670	15	55
Zm00001eb101680	17	14
Zm00001eb101690	0	0
Zm00001eb101700	11	13
Zm00001eb101710	5	0
Zm00001eb101720	0	0
Zm00001eb101730	0	0
Zm00001eb101740	0	0
Zm00001eb101750	118	170
Zm00001eb101760	3	0
Zm00001eb101770	229	527
Zm00001eb101780	7	1
Zm00001eb101800	0	0
Zm00001eb101810	0	1
Zm00001eb101820	8	9
Zm00001eb101840	29	34
Zm00001eb101850	0	0
Zm00001eb101860	1	4
Zm00001eb101870	0	0
Zm00001eb101880	16	25
Zm00001eb101890	0	1
Zm00001eb101900	1	1
Zm00001eb101910	0	0
Zm00001eb101920	0	0
Zm00001eb101930	3	1
Zm00001eb101940	8	7
Zm00001eb101950	0	1
Zm00001eb101960	0	3
Zm00001eb101970	0	0
Zm00001eb101980	21	34
Zm00001eb101990	44	76
Zm00001eb102000	0	0
Zm00001eb102030	18	28
Zm00001eb102050	16	20
Zm00001eb102060	0	0
Zm00001eb102070	0	0
Zm00001eb102080	0	0
Zm00001eb102090	27	28
Zm00001eb102100	0	0
Zm00001eb102110	0	0
Zm00001eb102120	13	15
Zm00001eb102130	0	0
Zm00001eb102140	4	7
Zm00001eb102150	19	26
Zm00001eb102160	1	0
Zm00001eb102170	0	1
Zm00001eb102180	1	4
Zm00001eb102190	0	0
Zm00001eb102200	29	30
Zm00001eb102210	12	13
Zm00001eb102220	0	0
Zm00001eb102230	2	7
Zm00001eb102240	1	0
Zm00001eb102250	12	17
Zm00001eb102260	5	2
Zm00001eb102270	0	0
Zm00001eb102280	0	0
Zm00001eb102290	3	3
Zm00001eb102300	10	6
Zm00001eb102310	1	4
Zm00001eb102320	1	0
Zm00001eb102330	0	0
Zm00001eb102340	0	0
Zm00001eb102350	5	9
Zm00001eb102360	5	7
Zm00001eb102370	0	0
Zm00001eb102380	32	29
Zm00001eb102400	40	63
Zm00001eb102410	0	0
Zm00001eb102420	3	3
Zm00001eb102430	4	1
Zm00001eb102440	2	1
Zm00001eb102450	3	1
Zm00001eb102460	23	13
Zm00001eb102470	17	10
Zm00001eb102480	47	23
Zm00001eb102490	0	0
Zm00001eb102500	19	45
Zm00001eb102510	3	5
Zm00001eb102520	5	5
Zm00001eb102530	2	4
Zm00001eb102540	0	1
Zm00001eb102550	10	25
Zm00001eb102560	21	8
Zm00001eb102570	0	0
Zm00001eb102580	3	3
Zm00001eb102590	76	97
Zm00001eb102600	3	3
Zm00001eb102610	4	4
Zm00001eb102620	0	0
Zm00001eb102630	0	0
Zm00001eb102640	1	1
Zm00001eb102650	0	0
Zm00001eb102660	0	0
Zm00001eb102670	0	0
Zm00001eb102680	0	0
Zm00001eb102690	0	0
Zm00001eb102710	8	12
Zm00001eb102720	9	9
Zm00001eb102730	0	0
Zm00001eb102740	17	19
Zm00001eb102760	15	26
Zm00001eb102770	2	2
Zm00001eb102780	7	3
Zm00001eb102790	9	7
Zm00001eb102800	3	3
Zm00001eb102810	0	0
Zm00001eb102820	0	0
Zm00001eb102830	22	16
Zm00001eb102840	1	1
Zm00001eb102850	10	12
Zm00001eb102860	0	0
Zm00001eb102870	0	0
Zm00001eb102880	0	0
Zm00001eb102890	0	0
Zm00001eb102900	0	0
Zm00001eb102910	0	0
Zm00001eb102920	17	16
Zm00001eb102930	2	0
Zm00001eb102940	0	0
Zm00001eb102950	0	0
Zm00001eb102960	0	0
Zm00001eb102970	7	20
Zm00001eb102980	1	0
Zm00001eb102990	0	0
Zm00001eb103000	0	0
Zm00001eb103010	49	20
Zm00001eb103020	2	0
Zm00001eb103030	30	38
Zm00001eb103040	0	0
Zm00001eb103050	0	0
Zm00001eb103060	2	1
Zm00001eb103070	20	22
Zm00001eb103080	16	35
Zm00001eb103090	2	1
Zm00001eb103100	0	0
Zm00001eb103110	0	0
Zm00001eb103120	0	0
Zm00001eb103130	0	0
Zm00001eb103140	0	0
Zm00001eb103150	0	0
Zm00001eb103160	2	3
Zm00001eb103170	4	4
Zm00001eb103180	3	0
Zm00001eb103190	3	4
Zm00001eb103200	0	2
Zm00001eb103210	0	1
Zm00001eb103220	3	7
Zm00001eb103240	4	2
Zm00001eb103250	1	3
Zm00001eb103260	57	45
Zm00001eb103270	0	0
Zm00001eb103280	0	0
Zm00001eb103290	0	0
Zm00001eb103300	12	15
Zm00001eb103310	0	1
Zm00001eb103320	5	11
Zm00001eb103330	5	8
Zm00001eb103340	6	4
Zm00001eb103350	0	0
Zm00001eb103360	0	0
Zm00001eb103370	3	6
Zm00001eb103380	13	6
Zm00001eb103390	6	0
Zm00001eb103400	13	4
Zm00001eb103410	3	1
Zm00001eb103420	0	0
Zm00001eb103430	0	0
Zm00001eb103450	0	0
Zm00001eb103460	0	1
Zm00001eb103470	4	0
Zm00001eb103480	0	2
Zm00001eb103490	4	30
Zm00001eb103500	86	201
Zm00001eb103510	33	9
Zm00001eb103520	5	0
Zm00001eb103530	0	0
Zm00001eb103540	1	2
Zm00001eb103550	0	0
Zm00001eb103560	13	18
Zm00001eb103570	8	16
Zm00001eb103580	20	30
Zm00001eb103590	0	0
Zm00001eb103600	0	0
Zm00001eb103610	10	8
Zm00001eb103630	7	9
Zm00001eb103650	0	0
Zm00001eb103660	0	0
Zm00001eb103670	0	0
Zm00001eb103680	1	1
Zm00001eb103700	3	5
Zm00001eb103710	0	0
Zm00001eb103720	18	17
Zm00001eb103730	20	10
Zm00001eb103740	0	0
Zm00001eb103750	5	12
Zm00001eb103760	31	64
Zm00001eb103780	0	0
Zm00001eb103800	22	24
Zm00001eb103810	2	0
Zm00001eb103820	0	0
Zm00001eb103830	0	0
Zm00001eb103840	0	0
Zm00001eb103860	0	0
Zm00001eb103870	0	0
Zm00001eb103880	3	0
Zm00001eb103890	2	3
Zm00001eb103900	21	21
Zm00001eb103910	0	0
Zm00001eb103920	0	0
Zm00001eb103930	0	0
Zm00001eb103940	0	0
Zm00001eb103950	0	0
Zm00001eb103960	0	1
Zm00001eb103980	6	9
Zm00001eb103990	3	2
Zm00001eb104000	0	0
Zm00001eb104010	0	0
Zm00001eb104020	0	0
Zm00001eb104040	12	4
Zm00001eb104050	3	1
Zm00001eb104060	4	2
Zm00001eb104070	21	20
Zm00001eb104080	0	0
Zm00001eb104090	2	4
Zm00001eb104100	0	1
Zm00001eb104110	3	1
Zm00001eb104120	6	3
Zm00001eb104130	1	0
Zm00001eb104140	0	0
Zm00001eb104150	0	0
Zm00001eb104160	4	0
Zm00001eb104170	0	0
Zm00001eb104180	0	0
Zm00001eb104190	4	1
Zm00001eb104210	6	9
Zm00001eb104220	48	86
Zm00001eb104230	0	0
Zm00001eb104240	0	0
Zm00001eb104250	1	0
Zm00001eb104260	2	1
Zm00001eb104270	3	2
Zm00001eb104280	2	6
Zm00001eb104290	31	45
Zm00001eb104300	0	1
Zm00001eb104320	0	0
Zm00001eb104330	0	0
Zm00001eb104340	0	0
Zm00001eb104350	1	0
Zm00001eb104360	0	1
Zm00001eb104370	0	1
Zm00001eb104380	1	2
Zm00001eb104400	54	78
Zm00001eb104410	7	21
Zm00001eb104420	5	3
Zm00001eb104430	9	13
Zm00001eb104440	0	0
Zm00001eb104450	0	0
Zm00001eb104460	1	3
Zm00001eb104470	0	0
Zm00001eb104480	15	19
Zm00001eb104490	0	0
Zm00001eb104510	6	9
Zm00001eb104520	0	0
Zm00001eb104530	7	9
Zm00001eb104540	33	48
Zm00001eb104550	0	2
Zm00001eb104560	0	2
Zm00001eb104570	0	1
Zm00001eb104590	16	20
Zm00001eb104610	15	21
Zm00001eb104630	4	0
Zm00001eb104640	1	4
Zm00001eb104650	0	0
Zm00001eb104660	6	3
Zm00001eb104670	2	1
Zm00001eb104680	19	19
Zm00001eb104690	15	11
Zm00001eb104700	0	0
Zm00001eb104710	12	2
Zm00001eb104720	0	1
Zm00001eb104730	14	21
Zm00001eb104740	1	0
Zm00001eb104750	11	25
Zm00001eb104760	2	5
Zm00001eb104770	0	0
Zm00001eb104780	13	8
Zm00001eb104790	5	3
Zm00001eb104800	0	0
Zm00001eb104810	11	11
Zm00001eb104820	0	0
Zm00001eb104830	1	1
Zm00001eb104840	1	1
Zm00001eb104850	6	18
Zm00001eb104860	3	10
Zm00001eb104870	0	1
Zm00001eb104880	12	8
Zm00001eb104900	3	3
Zm00001eb104920	0	1
Zm00001eb104930	17	15
Zm00001eb104940	0	0
Zm00001eb104950	10	9
Zm00001eb104960	17	25
Zm00001eb104970	1	3
Zm00001eb104980	2	2
Zm00001eb104990	11	4
Zm00001eb105000	42	20
Zm00001eb105010	2	0
Zm00001eb105020	9	15
Zm00001eb105030	43	24
Zm00001eb105040	1	1
Zm00001eb105050	0	0
Zm00001eb105060	6	6
Zm00001eb105070	1	0
Zm00001eb105090	0	1
Zm00001eb105100	1	0
Zm00001eb105110	0	0
Zm00001eb105120	38	93
Zm00001eb105130	2	3
Zm00001eb105150	4	1
Zm00001eb105160	0	0
Zm00001eb105170	0	0
Zm00001eb105180	0	0
Zm00001eb105190	0	0
Zm00001eb105200	0	0
Zm00001eb105210	0	0
Zm00001eb105220	0	0
Zm00001eb105230	6	11
Zm00001eb105240	0	0
Zm00001eb105250	0	0
Zm00001eb105260	0	0
Zm00001eb105270	0	0
Zm00001eb105280	0	0
Zm00001eb105290	6	3
Zm00001eb105300	6	4
Zm00001eb105310	9	10
Zm00001eb105320	0	0
Zm00001eb105340	9	16
Zm00001eb105350	0	0
Zm00001eb105360	1	0
Zm00001eb105390	1	2
Zm00001eb105400	3	3
Zm00001eb105410	15	21
Zm00001eb105420	13	11
Zm00001eb105440	0	0
Zm00001eb105450	0	0
Zm00001eb105460	0	0
Zm00001eb105480	7	6
Zm00001eb105490	9	8
Zm00001eb105500	0	1
Zm00001eb105510	16	47
Zm00001eb105520	0	0
Zm00001eb105530	0	0
Zm00001eb105540	27	25
Zm00001eb105550	10	11
Zm00001eb105560	18	11
Zm00001eb105570	0	0
Zm00001eb105580	33	9
Zm00001eb105590	1	0
Zm00001eb105600	0	0
Zm00001eb105610	18	13
Zm00001eb105620	0	0
Zm00001eb105630	0	0
Zm00001eb105640	0	2
Zm00001eb105660	2	3
Zm00001eb105670	0	1
Zm00001eb105680	7	4
Zm00001eb105690	0	10
Zm00001eb105700	0	0
Zm00001eb105710	5	9
Zm00001eb105730	4	13
Zm00001eb105740	0	0
Zm00001eb105750	4	4
Zm00001eb105760	0	0
Zm00001eb105770	0	4
Zm00001eb105780	0	0
Zm00001eb105790	1	0
Zm00001eb105800	2	8
Zm00001eb105810	4	7
Zm00001eb105820	1	2
Zm00001eb105830	21	27
Zm00001eb105840	4	10
Zm00001eb105850	19	18
Zm00001eb105860	0	0
Zm00001eb105870	4	2
Zm00001eb105880	0	1
Zm00001eb105890	26	19
Zm00001eb105900	40	32
Zm00001eb105910	1	2
Zm00001eb105920	0	0
Zm00001eb105930	0	0
Zm00001eb105940	0	1
Zm00001eb105950	0	2
Zm00001eb105960	6	8
Zm00001eb105970	4	7
Zm00001eb105990	0	0
Zm00001eb106010	15	13
Zm00001eb106020	0	5
Zm00001eb106040	3	18
Zm00001eb106050	5	19
Zm00001eb106060	3	10
Zm00001eb106070	0	0
Zm00001eb106080	6	5
Zm00001eb106090	0	0
Zm00001eb106100	4	6
Zm00001eb106120	9	10
Zm00001eb106130	16	21
Zm00001eb106140	12	9
Zm00001eb106150	61	128
Zm00001eb106160	0	1
Zm00001eb106170	0	0
Zm00001eb106180	9	18
Zm00001eb106190	0	0
Zm00001eb106200	0	0
Zm00001eb106210	1	0
Zm00001eb106230	2	1
Zm00001eb106240	3	1
Zm00001eb106250	0	1
Zm00001eb106270	0	0
Zm00001eb106290	1	0
Zm00001eb106300	3	0
Zm00001eb106310	0	0
Zm00001eb106320	0	3
Zm00001eb106330	0	0
Zm00001eb106340	0	0
Zm00001eb106350	0	0
Zm00001eb106360	21	55
Zm00001eb106370	6	6
Zm00001eb106380	0	0
Zm00001eb106390	1	0
Zm00001eb106400	0	0
Zm00001eb106410	0	0
Zm00001eb106420	0	0
Zm00001eb106430	14	3
Zm00001eb106440	3	3
Zm00001eb106450	20	26
Zm00001eb106460	10	19
Zm00001eb106470	1	2
Zm00001eb106480	0	0
Zm00001eb106490	3	5
Zm00001eb106500	12	2
Zm00001eb106510	3	2
Zm00001eb106520	0	0
Zm00001eb106530	26	30
Zm00001eb106550	0	0
Zm00001eb106560	0	0
Zm00001eb106570	0	0
Zm00001eb106580	14	8
Zm00001eb106590	3	4
Zm00001eb106600	0	0
Zm00001eb106610	0	0
Zm00001eb106620	0	0
Zm00001eb106630	38	51
Zm00001eb106640	11	17
Zm00001eb106650	2	0
Zm00001eb106660	8	9
Zm00001eb106670	0	5
Zm00001eb106680	62	67
Zm00001eb106710	0	0
Zm00001eb106720	9	5
Zm00001eb106730	0	0
Zm00001eb106740	6	18
Zm00001eb106750	0	0
Zm00001eb106760	3	1
Zm00001eb106770	4	6
Zm00001eb106780	0	0
Zm00001eb106790	0	0
Zm00001eb106800	0	0
Zm00001eb106810	0	0
Zm00001eb106820	0	0
Zm00001eb106830	2	13
Zm00001eb106840	7	20
Zm00001eb106850	1	1
Zm00001eb106860	0	0
Zm00001eb106870	0	2
Zm00001eb106880	0	0
Zm00001eb106890	15	22
Zm00001eb106900	4	3
Zm00001eb106910	3	3
Zm00001eb106920	0	0
Zm00001eb106930	0	0
Zm00001eb106940	5	5
Zm00001eb106950	0	2
Zm00001eb106960	39	32
Zm00001eb106990	0	0
Zm00001eb107000	0	0
Zm00001eb107010	9	8
Zm00001eb107020	0	1
Zm00001eb107030	1	0
Zm00001eb107040	65	86
Zm00001eb107050	4	4
Zm00001eb107060	0	0
Zm00001eb107070	0	0
Zm00001eb107080	0	2
Zm00001eb107090	0	0
Zm00001eb107100	3	0
Zm00001eb107110	22	44
Zm00001eb107120	2	2
Zm00001eb107130	6	1
Zm00001eb107140	0	0
Zm00001eb107150	0	0
Zm00001eb107160	5	0
Zm00001eb107170	5	7
Zm00001eb107180	8	5
Zm00001eb107190	4	3
Zm00001eb107210	1	0
Zm00001eb107220	9	9
Zm00001eb107230	60	23
Zm00001eb107240	1	0
Zm00001eb107250	28	32
Zm00001eb107270	0	1
Zm00001eb107280	2	3
Zm00001eb107290	0	1
Zm00001eb107300	0	0
Zm00001eb107310	0	0
Zm00001eb107320	0	0
Zm00001eb107340	0	0
Zm00001eb107350	10	9
Zm00001eb107360	1	1
Zm00001eb107370	5	0
Zm00001eb107380	0	0
Zm00001eb107400	6	6
Zm00001eb107420	5	4
Zm00001eb107430	1	0
Zm00001eb107440	0	0
Zm00001eb107450	0	0
Zm00001eb107460	0	0
Zm00001eb107470	0	0
Zm00001eb107480	7	10
Zm00001eb107490	20	73
Zm00001eb107500	0	0
Zm00001eb107510	0	0
Zm00001eb107520	8	9
Zm00001eb107530	6	13
Zm00001eb107540	6	10
Zm00001eb107550	3	0
Zm00001eb107560	10	1
Zm00001eb107570	0	0
Zm00001eb107580	0	0
Zm00001eb107590	33	55
Zm00001eb107600	0	0
Zm00001eb107610	0	0
Zm00001eb107620	9	6
Zm00001eb107630	3	4
Zm00001eb107640	8	10
Zm00001eb107650	0	0
Zm00001eb107660	20	27
Zm00001eb107670	12	10
Zm00001eb107690	4	2
Zm00001eb107700	11	26
Zm00001eb107710	8	15
Zm00001eb107720	9	9
Zm00001eb107730	0	0
Zm00001eb107740	0	0
Zm00001eb107750	13	3
Zm00001eb107760	5	0
Zm00001eb107770	0	0
Zm00001eb107790	0	0
Zm00001eb107800	1	0
Zm00001eb107810	18	8
Zm00001eb107820	0	0
Zm00001eb107830	0	0
Zm00001eb107840	0	0
Zm00001eb107850	0	0
Zm00001eb107860	0	0
Zm00001eb107870	34	19
Zm00001eb107890	7	6
Zm00001eb107900	7	3
Zm00001eb107910	4	4
Zm00001eb107920	7	12
Zm00001eb107930	16	16
Zm00001eb107940	1	1
Zm00001eb107950	0	1
Zm00001eb107960	2	1
Zm00001eb107970	24	21
Zm00001eb107980	14	11
Zm00001eb107990	22	14
Zm00001eb108000	0	0
Zm00001eb108010	0	0
Zm00001eb108020	0	0
Zm00001eb108030	23	22
Zm00001eb108040	0	0
Zm00001eb108050	0	0
Zm00001eb108060	8	8
Zm00001eb108070	0	0
Zm00001eb108090	1	0
Zm00001eb108100	1	6
Zm00001eb108110	0	0
Zm00001eb108120	83	122
Zm00001eb108140	0	0
Zm00001eb108150	0	0
Zm00001eb108160	0	0
Zm00001eb108170	7	6
Zm00001eb108180	0	0
Zm00001eb108190	0	0
Zm00001eb108200	0	0
Zm00001eb108210	0	0
Zm00001eb108220	14	19
Zm00001eb108230	2	1
Zm00001eb108240	0	0
Zm00001eb108250	0	2
Zm00001eb108260	0	0
Zm00001eb108270	0	0
Zm00001eb108280	5	5
Zm00001eb108290	4	3
Zm00001eb108300	0	1
Zm00001eb108310	24	14
Zm00001eb108320	2	5
Zm00001eb108330	1	4
Zm00001eb108340	0	0
Zm00001eb108350	2	0
Zm00001eb108360	21	9
Zm00001eb108370	0	9
Zm00001eb108390	7	12
Zm00001eb108400	13	6
Zm00001eb108410	196	320
Zm00001eb108420	2	2
Zm00001eb108430	27	27
Zm00001eb108440	7	3
Zm00001eb108450	0	0
Zm00001eb108460	0	1
Zm00001eb108470	8	9
Zm00001eb108490	7	1
Zm00001eb108500	0	0
Zm00001eb108510	43	31
Zm00001eb108520	3	1
Zm00001eb108530	0	0
Zm00001eb108540	0	0
Zm00001eb108550	4	13
Zm00001eb108560	0	0
Zm00001eb108570	23	22
Zm00001eb108580	0	0
Zm00001eb108590	0	0
Zm00001eb108600	2	1
Zm00001eb108610	11	12
Zm00001eb108620	17	32
Zm00001eb108630	0	0
Zm00001eb108640	0	3
Zm00001eb108650	0	3
Zm00001eb108660	6	4
Zm00001eb108670	0	0
Zm00001eb108680	6	4
Zm00001eb108690	6	10
Zm00001eb108700	0	0
Zm00001eb108710	1	0
Zm00001eb108720	15	11
Zm00001eb108730	2	1
Zm00001eb108740	0	0
Zm00001eb108760	0	1
Zm00001eb108780	4	3
Zm00001eb108790	0	0
Zm00001eb108800	0	0
Zm00001eb108820	9	6
Zm00001eb108830	0	3
Zm00001eb108840	2	5
Zm00001eb108850	9	7
Zm00001eb108870	0	0
Zm00001eb108880	0	0
Zm00001eb108890	9	22
Zm00001eb108910	0	0
Zm00001eb108920	10	4
Zm00001eb108930	7	1
Zm00001eb108940	14	24
Zm00001eb108950	4	5
Zm00001eb108960	6	8
Zm00001eb108970	2	2
Zm00001eb108990	0	0
Zm00001eb109000	0	0
Zm00001eb109010	0	0
Zm00001eb109020	2	1
Zm00001eb109030	30	78
Zm00001eb109040	2	3
Zm00001eb109050	0	0
Zm00001eb109060	0	0
Zm00001eb109070	0	0
Zm00001eb109080	0	0
Zm00001eb109090	0	0
Zm00001eb109100	0	0
Zm00001eb109110	1	0
Zm00001eb109130	1	1
Zm00001eb109140	7	7
Zm00001eb109150	0	0
Zm00001eb109160	0	0
Zm00001eb109170	0	0
Zm00001eb109180	0	0
Zm00001eb109190	21	11
Zm00001eb109200	1	0
Zm00001eb109210	0	0
Zm00001eb109220	0	0
Zm00001eb109230	0	0
Zm00001eb109250	0	0
Zm00001eb109260	0	0
Zm00001eb109270	19	16
Zm00001eb109280	0	0
Zm00001eb109290	35	37
Zm00001eb109300	8	13
Zm00001eb109330	57	121
Zm00001eb109340	3	5
Zm00001eb109360	4	5
Zm00001eb109370	20	22
Zm00001eb109380	1	0
Zm00001eb109390	0	0
Zm00001eb109400	0	0
Zm00001eb109410	0	0
Zm00001eb109420	1	0
Zm00001eb109430	1	4
Zm00001eb109440	4	0
Zm00001eb109450	0	0
Zm00001eb109460	0	0
Zm00001eb109480	4	2
Zm00001eb109490	2	4
Zm00001eb109500	13	15
Zm00001eb109510	5	10
Zm00001eb109520	12	9
Zm00001eb109530	0	1
Zm00001eb109540	0	0
Zm00001eb109550	0	0
Zm00001eb109560	0	1
Zm00001eb109570	8	10
Zm00001eb109580	0	0
Zm00001eb109590	0	0
Zm00001eb109600	0	0
Zm00001eb109610	97	183
Zm00001eb109620	123	97
Zm00001eb109640	6	11
Zm00001eb109660	13	21
Zm00001eb109670	4	10
Zm00001eb109680	5	3
Zm00001eb109690	10	9
Zm00001eb109700	0	0
Zm00001eb109710	9	6
Zm00001eb109720	0	0
Zm00001eb109730	0	0
Zm00001eb109740	0	0
Zm00001eb109750	3	2
Zm00001eb109760	0	0
Zm00001eb109770	9	7
Zm00001eb109780	13	9
Zm00001eb109790	8	12
Zm00001eb109800	4	4
Zm00001eb109810	3	0
Zm00001eb109820	10	11
Zm00001eb109830	28	53
Zm00001eb109850	0	0
Zm00001eb109860	0	0
Zm00001eb109870	1	5
Zm00001eb109880	16	14
Zm00001eb109890	6	10
Zm00001eb109900	4	1
Zm00001eb109910	1	0
Zm00001eb109920	0	0
Zm00001eb109930	0	0
Zm00001eb109950	4	11
Zm00001eb109960	15	19
Zm00001eb109970	0	1
Zm00001eb109980	0	0
Zm00001eb109990	0	0
Zm00001eb110000	25	10
Zm00001eb110010	0	0
Zm00001eb110020	20	16
Zm00001eb110030	3	1
Zm00001eb110040	3	2
Zm00001eb110050	0	1
Zm00001eb110060	10	1
Zm00001eb110070	15	13
Zm00001eb110080	12	13
Zm00001eb110100	31	17
Zm00001eb110110	0	0
Zm00001eb110130	4	1
Zm00001eb110140	5	0
Zm00001eb110150	0	0
Zm00001eb110160	13	14
Zm00001eb110200	0	0
Zm00001eb110210	0	0
Zm00001eb110220	0	0
Zm00001eb110230	2	2
Zm00001eb110240	1	0
Zm00001eb110250	13	11
Zm00001eb110260	2	0
Zm00001eb110270	4	6
Zm00001eb110280	7	9
Zm00001eb110290	0	0
Zm00001eb110300	45	47
Zm00001eb110320	3	1
Zm00001eb110330	7	4
Zm00001eb110340	7	4
Zm00001eb110350	3	3
Zm00001eb110360	0	0
Zm00001eb110370	16	21
Zm00001eb110380	4	9
Zm00001eb110390	5	6
Zm00001eb110400	42	26
Zm00001eb110410	0	1
Zm00001eb110420	0	1
Zm00001eb110430	21	26
Zm00001eb110440	0	0
Zm00001eb110450	7	4
Zm00001eb110460	0	0
Zm00001eb110470	0	0
Zm00001eb110480	0	0
Zm00001eb110490	0	0
Zm00001eb110500	1	0
Zm00001eb110510	24	30
Zm00001eb110520	13	23
Zm00001eb110530	13	10
Zm00001eb110540	11	12
Zm00001eb110550	0	3
Zm00001eb110560	19	19
Zm00001eb110570	0	0
Zm00001eb110580	12	10
Zm00001eb110590	9	12
Zm00001eb110600	3	4
Zm00001eb110610	9	3
Zm00001eb110620	0	0
Zm00001eb110630	2	1
Zm00001eb110640	16	11
Zm00001eb110650	48	83
Zm00001eb110660	0	0
Zm00001eb110670	0	0
Zm00001eb110680	2	3
Zm00001eb110690	0	0
Zm00001eb110710	5	3
Zm00001eb110720	2	1
Zm00001eb110730	0	1
Zm00001eb110740	1	0
Zm00001eb110750	41	60
Zm00001eb110760	6	1
Zm00001eb110770	11	4
Zm00001eb110780	7	3
Zm00001eb110790	0	0
Zm00001eb110800	0	0
Zm00001eb110810	15	9
