ENSEMBL_GeneID	name_C_24_III	name_C_6_II	name_C_6_III	name_T_24_II	name_T_24_III	name_T_6_II	name_T_6_III
Zm00001eb081690	77	130	130	32	128	199	199
Zm00001eb081700	349	214	214	369	307	441	441
Zm00001eb081710	2	2	2	3	2	0	0
Zm00001eb081720	123	137	137	89	69	69	69
Zm00001eb081740	0	0	0	0	0	0	0
Zm00001eb081750	222	236	236	251	131	354	354
Zm00001eb081760	11	1	1	1	6	2	2
Zm00001eb081770	218	153	153	29	23	14	14
Zm00001eb081780	6	16	16	5	6	19	19
Zm00001eb081790	118	186	186	137	138	158	158
Zm00001eb081800	0	1	1	0	2	0	0
Zm00001eb081810	126	253	253	306	99	709	709
Zm00001eb081840	0	0	0	0	0	0	0
Zm00001eb081850	83	29	29	11	38	34	34
Zm00001eb081860	0	0	0	0	0	0	0
Zm00001eb081870	1711	857	857	1316	1934	1293	1293
Zm00001eb081880	13	25	25	33	16	23	23
Zm00001eb081890	0	1	1	0	0	0	0
Zm00001eb081900	95	128	128	62	77	159	159
Zm00001eb081910	181	179	179	156	160	260	260
Zm00001eb081920	0	0	0	0	0	0	0
Zm00001eb081930	283	170	170	149	242	257	257
Zm00001eb081940	0	0	0	0	0	0	0
Zm00001eb081950	0	0	0	0	0	0	0
Zm00001eb081960	0	0	0	0	0	0	0
Zm00001eb081970	0	0	0	0	0	0	0
Zm00001eb081980	0	0	0	0	0	0	0
Zm00001eb081990	0	0	0	0	0	0	0
Zm00001eb082000	0	0	0	0	0	1	1
Zm00001eb082010	0	0	0	0	0	0	0
Zm00001eb082030	122	627	627	352	156	384	384
Zm00001eb082040	12	10	10	5	2	16	16
Zm00001eb082050	440	1394	1394	881	211	1631	1631
Zm00001eb082060	201	155	155	159	79	323	323
Zm00001eb082070	369	131	131	109	111	142	142
Zm00001eb082080	1282	915	915	845	931	1103	1103
Zm00001eb082090	0	0	0	0	0	0	0
Zm00001eb082100	40	68	68	21	28	45	45
Zm00001eb082110	0	7	7	14	2	2	2
Zm00001eb082120	0	0	0	0	3	0	0
Zm00001eb082130	296	203	203	155	299	377	377
Zm00001eb082140	0	5	5	1	0	0	0
Zm00001eb082150	1481	1539	1539	1500	1845	1894	1894
Zm00001eb082160	4131	3519	3519	4815	4928	5279	5279
Zm00001eb082170	295	222	222	246	428	824	824
Zm00001eb082180	101	50	50	52	80	79	79
Zm00001eb082190	0	0	0	0	0	0	0
Zm00001eb082200	62	20	20	26	35	16	16
Zm00001eb082210	176	79	79	79	90	87	87
Zm00001eb082220	1271	1186	1186	1131	950	1256	1256
Zm00001eb082230	907	906	906	750	688	705	705
Zm00001eb082240	11	0	0	0	5	0	0
Zm00001eb082250	9	1	1	0	8	0	0
Zm00001eb082270	518	340	340	282	694	279	279
Zm00001eb082280	949	774	774	530	393	656	656
Zm00001eb082290	947	856	856	729	741	1030	1030
Zm00001eb082300	208	242	242	196	116	206	206
Zm00001eb082310	16	24	24	6	17	7	7
Zm00001eb082320	214	237	237	256	84	225	225
Zm00001eb082350	12	1	1	1	6	0	0
Zm00001eb082360	52	0	0	3	19	0	0
Zm00001eb082370	289	314	314	123	105	285	285
Zm00001eb082380	502	680	680	824	451	724	724
Zm00001eb082390	307	227	227	158	358	257	257
Zm00001eb082410	0	0	0	0	0	0	0
Zm00001eb082420	0	0	0	0	0	0	0
Zm00001eb082430	33	27	27	48	59	50	50
Zm00001eb082440	0	0	0	0	0	0	0
Zm00001eb082450	0	0	0	0	0	0	0
Zm00001eb082460	0	0	0	0	0	0	0
Zm00001eb082470	478	487	487	243	313	406	406
Zm00001eb082480	32	38	38	8	4	16	16
Zm00001eb082490	0	0	0	0	0	0	0
Zm00001eb082500	2606	2668	2668	1104	1154	1556	1556
Zm00001eb082520	0	0	0	0	0	0	0
Zm00001eb082530	73	22	22	25	47	38	38
Zm00001eb082540	335	234	234	172	182	193	193
Zm00001eb082550	0	0	0	0	0	0	0
Zm00001eb082560	2375	1395	1395	1406	1536	1635	1635
Zm00001eb082570	636	682	682	490	366	802	802
Zm00001eb082590	44	63	63	99	38	65	65
Zm00001eb082600	32	30	30	25	17	18	18
Zm00001eb082610	55	42	42	30	43	30	30
Zm00001eb082620	499	360	360	590	373	469	469
Zm00001eb082630	197	479	479	193	119	379	379
Zm00001eb082640	32	61	61	59	23	96	96
Zm00001eb082660	766	900	900	966	753	890	890
Zm00001eb082670	6594	4111	4111	5499	5956	6762	6762
Zm00001eb082680	1110	1131	1131	1769	995	1613	1613
Zm00001eb082690	714	686	686	469	577	696	696
Zm00001eb082700	35	45	45	113	119	80	80
Zm00001eb082710	50	164	164	235	31	267	267
Zm00001eb082720	1503	1144	1144	1076	872	1565	1565
Zm00001eb082730	310	80	80	120	171	127	127
Zm00001eb082740	0	0	0	0	0	0	0
Zm00001eb082750	655	517	517	718	515	661	661
Zm00001eb082760	1044	991	991	683	673	938	938
Zm00001eb082770	3	2	2	1	0	3	3
Zm00001eb082780	4	6	6	0	1	0	0
Zm00001eb082790	181	124	124	154	137	172	172
Zm00001eb082800	0	0	0	0	0	0	0
Zm00001eb082810	0	0	0	0	0	0	0
Zm00001eb082820	233	301	301	125	337	268	268
Zm00001eb082830	267	284	284	283	167	337	337
Zm00001eb082840	441	186	186	365	305	453	453
Zm00001eb082850	4527	3024	3024	7326	4844	6877	6877
Zm00001eb082860	967	947	947	1649	1367	1346	1346
Zm00001eb082870	27	254	254	106	16	206	206
Zm00001eb082880	30	182	182	119	28	163	163
Zm00001eb082890	0	7	7	16	0	11	11
Zm00001eb082900	0	0	0	0	0	3	3
Zm00001eb082910	574	386	386	564	354	588	588
Zm00001eb082920	513	392	392	476	367	470	470
Zm00001eb082930	2348	1291	1291	2077	2145	2287	2287
Zm00001eb082940	1	5	5	2	0	1	1
Zm00001eb082950	0	0	0	2	3	1	1
Zm00001eb082960	5336	4168	4168	6070	4855	6814	6814
Zm00001eb082970	79	142	142	105	115	121	121
Zm00001eb082980	947	673	673	834	917	953	953
Zm00001eb082990	0	0	0	0	0	0	0
Zm00001eb083000	0	72	72	119	0	42	42
Zm00001eb083010	1	312	312	569	2	229	229
Zm00001eb083020	0	0	0	0	0	0	0
Zm00001eb083030	0	0	0	0	0	0	0
Zm00001eb083040	4	0	0	2	2	0	0
Zm00001eb083050	0	0	0	0	0	0	0
Zm00001eb083060	0	0	0	0	0	0	0
Zm00001eb083070	0	0	0	0	0	0	0
Zm00001eb083080	0	0	0	0	0	0	0
Zm00001eb083090	0	0	0	0	0	0	0
Zm00001eb083100	0	1	1	2	0	1	1
Zm00001eb083110	1	12	12	3	1	3	3
Zm00001eb083130	0	0	0	0	0	0	0
Zm00001eb083140	3549	4966	4966	3124	5220	6814	6814
Zm00001eb083160	353	121	121	60	76	54	54
Zm00001eb083170	306	235	235	194	118	181	181
Zm00001eb083180	1134	10153	10153	7840	1848	5401	5401
Zm00001eb083200	1292	1281	1281	1099	801	1435	1435
Zm00001eb083210	376	240	240	257	236	166	166
Zm00001eb083220	0	1	1	0	0	0	0
Zm00001eb083230	3	0	0	0	0	1	1
Zm00001eb083240	155	107	107	95	48	99	99
Zm00001eb083250	41	60	60	26	50	42	42
Zm00001eb083260	0	0	0	0	0	0	0
Zm00001eb083270	0	9	9	0	0	11	11
Zm00001eb083280	0	0	0	0	0	0	0
Zm00001eb083290	6	17	17	5	11	48	48
Zm00001eb083300	0	7	7	2	1	11	11
Zm00001eb083310	863	2035	2035	1695	303	1638	1638
Zm00001eb083320	0	0	0	0	0	0	0
Zm00001eb083330	0	0	0	0	0	0	0
Zm00001eb083350	4	0	0	0	0	4	4
Zm00001eb083360	3	0	0	0	1	0	0
Zm00001eb083370	210	209	209	407	246	265	265
Zm00001eb083380	3929	3413	3413	2746	1559	3187	3187
Zm00001eb083390	43	99	99	25	31	71	71
Zm00001eb083400	1646	1744	1744	1444	2093	1419	1419
Zm00001eb083410	0	0	0	0	0	0	0
Zm00001eb083420	6	1	1	0	5	0	0
Zm00001eb083430	0	1	1	0	0	0	0
Zm00001eb083440	0	8	8	0	0	12	12
Zm00001eb083450	363	333	333	171	508	902	902
Zm00001eb083460	0	0	0	0	0	0	0
Zm00001eb083470	0	0	0	0	0	0	0
Zm00001eb083480	126	1	1	2	103	0	0
Zm00001eb083490	170	60	60	36	204	62	62
Zm00001eb083500	0	0	0	0	0	1	1
Zm00001eb083510	3	4	4	0	0	0	0
Zm00001eb083520	710	295	295	344	632	530	530
Zm00001eb083530	0	0	0	0	0	0	0
Zm00001eb083540	0	0	0	0	0	0	0
Zm00001eb083550	0	0	0	0	0	0	0
Zm00001eb083560	0	0	0	0	0	0	0
Zm00001eb083570	53	35	35	61	32	36	36
Zm00001eb083580	0	0	0	0	0	0	0
Zm00001eb083590	12	54	54	51	10	57	57
Zm00001eb083600	317	262	262	401	336	256	256
Zm00001eb083610	2069	679	679	713	1347	657	657
Zm00001eb083620	2316	658	658	795	2159	801	801
Zm00001eb083630	70	5	5	14	23	7	7
Zm00001eb083640	152	70	70	68	119	64	64
Zm00001eb083650	32	39	39	74	94	38	38
Zm00001eb083660	0	0	0	0	0	0	0
Zm00001eb083670	24	51	51	15	16	26	26
Zm00001eb083680	0	0	0	0	1	0	0
Zm00001eb083690	0	0	0	0	0	0	0
Zm00001eb083700	3	0	0	0	0	0	0
Zm00001eb083710	4	0	0	2	1	3	3
Zm00001eb083720	649	397	397	456	393	501	501
Zm00001eb083730	0	0	0	1	0	0	0
Zm00001eb083740	0	16	16	3	0	10	10
Zm00001eb083750	2187	1481	1481	1261	2184	1718	1718
Zm00001eb083760	102	105	105	41	31	58	58
Zm00001eb083770	79	152	152	81	63	118	118
Zm00001eb083790	89	78	78	107	82	81	81
Zm00001eb083800	0	2	2	9	1	4	4
Zm00001eb083810	111	88	88	97	65	112	112
Zm00001eb083820	294	172	172	275	165	255	255
Zm00001eb083830	61	63	63	92	50	133	133
Zm00001eb083840	369	177	177	233	142	143	143
Zm00001eb083860	0	0	0	0	0	0	0
Zm00001eb083870	115	130	130	98	44	115	115
Zm00001eb083880	291	323	323	223	140	226	226
Zm00001eb083890	0	0	0	1	0	0	0
Zm00001eb083900	0	2	2	0	0	0	0
Zm00001eb083920	0	1	1	0	0	0	0
Zm00001eb083930	0	0	0	1	0	1	1
Zm00001eb083940	334	13	13	7	298	6	6
Zm00001eb083950	418	234	234	241	237	260	260
Zm00001eb083960	0	0	0	0	0	0	0
Zm00001eb083970	0	0	0	0	0	0	0
Zm00001eb083980	357	705	705	976	172	866	866
Zm00001eb084000	35	19	19	5	42	36	36
Zm00001eb084010	0	0	0	0	0	2	2
Zm00001eb084020	2238	470	470	1212	2084	1573	1573
Zm00001eb084030	59	1	1	1	4	0	0
Zm00001eb084040	14	17	17	16	13	6	6
Zm00001eb084060	10	0	0	0	0	9	9
Zm00001eb084070	0	0	0	0	0	0	0
Zm00001eb084080	547	410	410	569	378	633	633
Zm00001eb084090	21	70	70	32	32	41	41
Zm00001eb084100	0	0	0	0	0	0	0
Zm00001eb084110	915	782	782	907	765	797	797
Zm00001eb084120	895	717	717	919	685	1148	1148
Zm00001eb084130	10	27	27	29	8	20	20
Zm00001eb084160	4759	2617	2617	5441	3034	4105	4105
Zm00001eb084180	942	1325	1325	1817	694	1559	1559
Zm00001eb084190	2508	2402	2402	3129	2006	1927	1927
Zm00001eb084210	19	3	3	4	3	2	2
Zm00001eb084220	0	0	0	0	1	0	0
Zm00001eb084230	0	0	0	0	1	0	0
Zm00001eb084240	25	24	24	22	14	10	10
Zm00001eb084250	1	2	2	7	3	3	3
Zm00001eb084260	0	0	0	0	0	0	0
Zm00001eb084270	0	0	0	0	0	0	0
Zm00001eb084280	0	0	0	0	0	0	0
Zm00001eb084290	1779	1224	1224	1181	955	1721	1721
Zm00001eb084300	315	304	304	461	371	409	409
Zm00001eb084310	0	0	0	0	0	0	0
Zm00001eb084320	0	0	0	0	0	0	0
Zm00001eb084330	2	0	0	0	1	0	0
Zm00001eb084340	0	1	1	0	0	0	0
Zm00001eb084350	717	765	765	845	492	735	735
Zm00001eb084360	1727	1799	1799	3161	2261	2868	2868
Zm00001eb084370	128	58	58	49	73	130	130
Zm00001eb084380	122	0	0	0	202	0	0
Zm00001eb084390	0	0	0	0	0	0	0
Zm00001eb084400	0	0	0	0	0	0	0
Zm00001eb084410	558	455	455	638	410	566	566
Zm00001eb084420	493	818	818	451	465	577	577
Zm00001eb084430	1772	1698	1698	2258	2853	3024	3024
Zm00001eb084440	0	0	0	0	0	0	0
Zm00001eb084450	421	556	556	403	303	468	468
Zm00001eb084460	1	0	0	0	0	0	0
Zm00001eb084470	0	42	42	27	1	52	52
Zm00001eb084480	6	3	3	0	2	1	1
Zm00001eb084500	1	0	0	0	3	0	0
Zm00001eb084510	1302	1092	1092	1747	2375	2093	2093
Zm00001eb084520	790	555	555	568	445	674	674
Zm00001eb084530	309	311	311	264	234	433	433
Zm00001eb084540	1790	2017	2017	1911	1610	2491	2491
Zm00001eb084550	1842	1681	1681	1444	2446	5675	5675
Zm00001eb084560	515	629	629	1047	1306	1473	1473
Zm00001eb084570	568	696	696	816	602	912	912
Zm00001eb084580	28	6	6	9	2	5	5
Zm00001eb084590	4379	4260	4260	4291	3085	4862	4862
Zm00001eb084600	4	20	20	2	0	2	2
Zm00001eb084610	0	0	0	0	0	0	0
Zm00001eb084620	0	0	0	0	0	0	0
Zm00001eb084630	462	244	244	241	442	482	482
Zm00001eb084640	0	0	0	0	0	0	0
Zm00001eb084650	0	0	0	0	0	0	0
Zm00001eb084660	0	0	0	1	0	0	0
Zm00001eb084670	676	556	556	465	612	672	672
Zm00001eb084680	1	2	2	1	19	6	6
Zm00001eb084690	272	91	91	106	415	62	62
Zm00001eb084700	0	20	20	11	0	9	9
Zm00001eb084710	0	0	0	0	0	0	0
Zm00001eb084720	16	18	18	3	2	8	8
Zm00001eb084730	134	334	334	441	48	522	522
Zm00001eb084740	15	15	15	9	3	17	17
Zm00001eb084750	1255	1483	1483	1438	962	1720	1720
Zm00001eb084760	4929	2901	2901	3316	5507	4961	4961
Zm00001eb084770	1664	1839	1839	2194	1882	1949	1949
Zm00001eb084780	0	1	1	1	0	2	2
Zm00001eb084790	0	0	0	0	0	0	0
Zm00001eb084810	11	11	11	4	30	8	8
Zm00001eb084820	63	84	84	85	122	86	86
Zm00001eb084830	0	11	11	3	0	5	5
Zm00001eb084840	0	11	11	1	0	3	3
Zm00001eb084850	37	184	184	216	13	163	163
Zm00001eb084860	114	183	183	126	200	308	308
Zm00001eb084870	263	145	145	218	318	183	183
Zm00001eb084880	151	2	2	1	58	1	1
Zm00001eb084890	3364	2631	2631	3531	3721	3282	3282
Zm00001eb084900	17	0	0	0	5	1	1
Zm00001eb084910	3201	1350	1350	1073	2006	1238	1238
Zm00001eb084920	56	38	38	70	38	83	83
Zm00001eb084930	0	0	0	0	0	0	0
Zm00001eb084940	190	299	299	173	372	250	250
Zm00001eb084950	0	0	0	0	0	0	0
Zm00001eb084960	0	2	2	0	0	1	1
Zm00001eb084970	444	353	353	536	485	481	481
Zm00001eb084980	30	116	116	105	342	158	158
Zm00001eb084990	1053	595	595	374	746	539	539
Zm00001eb085010	466	317	317	448	372	492	492
Zm00001eb085020	1	1	1	0	1	0	0
Zm00001eb085030	6509	5403	5403	7810	8819	6366	6366
Zm00001eb085040	10	5	5	4	6	3	3
Zm00001eb085050	560	394	394	335	238	309	309
Zm00001eb085070	1	0	0	0	0	1	1
Zm00001eb085080	0	0	0	0	0	0	0
Zm00001eb085090	0	1	1	0	0	0	0
Zm00001eb085100	1391	1100	1100	2189	1587	2037	2037
Zm00001eb085110	1622	1499	1499	2172	1885	2115	2115
Zm00001eb085130	3207	2632	2632	3546	3794	4426	4426
Zm00001eb085140	10	8	8	4	0	7	7
Zm00001eb085150	338	125	125	33	105	109	109
Zm00001eb085160	0	0	0	0	0	0	0
Zm00001eb085170	345	561	561	410	486	366	366
Zm00001eb085180	1	1	1	0	0	0	0
Zm00001eb085190	120	129	129	100	19	200	200
Zm00001eb085200	1659	1105	1105	1263	1543	1333	1333
Zm00001eb085220	1	11	11	11	8	12	12
Zm00001eb085230	582	154	154	409	273	441	441
Zm00001eb085240	183	239	239	102	80	137	137
Zm00001eb085250	0	1	1	3	0	0	0
Zm00001eb085260	1006	282	282	179	640	228	228
Zm00001eb085270	298	174	174	114	194	133	133
Zm00001eb085280	49	18	18	37	53	30	30
Zm00001eb085290	27	12	12	13	36	8	8
Zm00001eb085310	35	88	88	50	21	75	75
Zm00001eb085320	2316	2221	2221	1328	2067	1777	1777
Zm00001eb085330	240	158	158	103	149	76	76
Zm00001eb085340	1994	2475	2475	1902	1846	1930	1930
Zm00001eb085350	1421	1294	1294	1603	1658	1449	1449
Zm00001eb085360	804	990	990	366	1567	790	790
Zm00001eb085380	1422	1215	1215	1037	1903	1046	1046
Zm00001eb085390	11	0	0	1	11	0	0
Zm00001eb085400	171	86	86	92	216	90	90
Zm00001eb085410	449	210	210	524	455	467	467
Zm00001eb085420	1487	1783	1783	1896	1178	1865	1865
Zm00001eb085430	102	47	47	45	39	111	111
Zm00001eb085440	0	0	0	0	0	0	0
Zm00001eb085450	0	0	0	0	0	0	0
Zm00001eb085460	16	20	20	14	6	11	11
Zm00001eb085470	1	1	1	2	1	0	0
Zm00001eb085480	0	2	2	2	2	0	0
Zm00001eb085490	0	11	11	2	0	4	4
Zm00001eb085500	5361	3605	3605	4706	4295	5370	5370
Zm00001eb085510	791	736	736	825	675	758	758
Zm00001eb085520	131	134	134	104	59	111	111
Zm00001eb085530	0	1	1	0	0	0	0
Zm00001eb085540	674	339	339	441	468	531	531
Zm00001eb085560	38	30	30	28	29	45	45
Zm00001eb085570	343	720	720	408	319	495	495
Zm00001eb085590	119	59	59	22	78	22	22
Zm00001eb085600	0	1	1	5	1	3	3
Zm00001eb085610	324	174	174	551	352	464	464
Zm00001eb085620	3	312	312	39	26	242	242
Zm00001eb085630	74	37	37	80	117	61	61
Zm00001eb085640	597	144	144	133	153	77	77
Zm00001eb085650	0	0	0	1	1	3	3
Zm00001eb085670	0	0	0	0	0	0	0
Zm00001eb085680	1424	1671	1671	873	987	939	939
Zm00001eb085690	68	16	16	3	13	9	9
Zm00001eb085700	6	5	5	0	10	0	0
Zm00001eb085710	1	2	2	1	0	1	1
Zm00001eb085720	19	3	3	0	9	0	0
Zm00001eb085730	3354	1918	1918	4114	3134	4956	4956
Zm00001eb085740	0	0	0	0	0	0	0
Zm00001eb085760	1247	813	813	1463	1210	1579	1579
Zm00001eb085770	684	254	254	305	571	406	406
Zm00001eb085780	69	55	55	38	120	110	110
Zm00001eb085790	0	0	0	0	0	0	0
Zm00001eb085800	2	0	0	2	3	0	0
Zm00001eb085810	0	0	0	0	0	0	0
Zm00001eb085820	1133	449	449	252	627	306	306
Zm00001eb085830	286	204	204	268	184	250	250
Zm00001eb085840	161	189	189	356	253	191	191
Zm00001eb085850	1690	1822	1822	573	1087	906	906
Zm00001eb085860	1022	818	818	855	760	1112	1112
Zm00001eb085870	240	284	284	401	374	445	445
Zm00001eb085880	0	0	0	0	0	1	1
Zm00001eb085890	0	0	0	0	0	0	0
Zm00001eb085900	0	0	0	0	0	0	0
Zm00001eb085910	0	0	0	0	0	0	0
Zm00001eb085920	0	0	0	0	0	0	0
Zm00001eb085930	1	3	3	0	0	0	0
Zm00001eb085940	707	553	553	817	725	877	877
Zm00001eb085950	296	214	214	362	281	423	423
Zm00001eb085990	0	0	0	1	1	0	0
Zm00001eb086000	148	338	338	485	183	599	599
Zm00001eb086010	0	0	0	0	3	0	0
Zm00001eb086020	0	0	0	0	0	0	0
Zm00001eb086030	202	368	368	810	635	388	388
Zm00001eb086040	446	300	300	440	290	463	463
Zm00001eb086050	7726	5013	5013	8508	6509	8940	8940
Zm00001eb086060	154	119	119	95	76	80	80
Zm00001eb086070	14	39	39	7	3	8	8
Zm00001eb086090	6	6	6	6	1	11	11
Zm00001eb086100	1397	1014	1014	2270	2233	1631	1631
Zm00001eb086120	1	1	1	3	0	2	2
Zm00001eb086130	1	2	2	0	1	4	4
Zm00001eb086140	1	0	0	0	0	0	0
Zm00001eb086150	0	1	1	0	1	0	0
Zm00001eb086160	953	829	829	837	807	1037	1037
Zm00001eb086170	22	41	41	95	113	82	82
Zm00001eb086180	24	59	59	32	12	74	74
Zm00001eb086190	0	31	31	11	1	21	21
Zm00001eb086200	447	391	391	204	400	420	420
Zm00001eb086210	0	0	0	0	0	0	0
Zm00001eb086220	8	4	4	8	0	13	13
Zm00001eb086240	0	0	0	0	0	0	0
Zm00001eb086260	4	0	0	0	5	0	0
Zm00001eb086270	1	1	1	9	3	3	3
Zm00001eb086280	0	0	0	0	0	0	0
Zm00001eb086290	0	0	0	0	0	0	0
Zm00001eb086300	0	0	0	0	0	0	0
Zm00001eb086310	487	189	189	66	235	223	223
Zm00001eb086320	455	446	446	841	344	769	769
Zm00001eb086340	954	710	710	958	869	988	988
Zm00001eb086350	0	0	0	0	0	0	0
Zm00001eb086360	83	121	121	132	68	87	87
Zm00001eb086370	97	46	46	43	100	48	48
Zm00001eb086380	93	5	5	25	51	4	4
Zm00001eb086390	0	0	0	0	0	0	0
Zm00001eb086400	87	131	131	72	65	81	81
Zm00001eb086410	5	0	0	0	0	1	1
Zm00001eb086420	0	3	3	0	0	0	0
Zm00001eb086430	0	0	0	0	0	0	0
Zm00001eb086440	0	0	0	0	0	0	0
Zm00001eb086450	0	156	156	84	1	113	113
Zm00001eb086460	1	23	23	32	1	37	37
Zm00001eb086470	20	140	140	180	2	170	170
Zm00001eb086480	5	0	0	0	6	0	0
Zm00001eb086490	0	0	0	4	2	3	3
Zm00001eb086500	1033	924	924	695	849	917	917
Zm00001eb086520	2120	1589	1589	2531	2376	2583	2583
Zm00001eb086530	730	571	571	464	448	728	728
Zm00001eb086540	2265	1913	1913	2089	1768	2461	2461
Zm00001eb086550	25	2	2	0	15	1	1
Zm00001eb086560	7974	8623	8623	6064	5691	7748	7748
Zm00001eb086570	113	170	170	154	269	333	333
Zm00001eb086580	132	102	102	159	196	207	207
Zm00001eb086590	0	0	0	0	0	0	0
Zm00001eb086610	0	0	0	0	0	0	0
Zm00001eb086620	0	0	0	0	0	0	0
Zm00001eb086630	0	0	0	0	0	0	0
Zm00001eb086640	455	356	356	220	246	314	314
Zm00001eb086650	308	149	149	228	153	269	269
Zm00001eb086660	0	0	0	0	0	0	0
Zm00001eb086670	19	2	2	2	3	1	1
Zm00001eb086680	1488	1262	1262	1930	1325	2342	2342
Zm00001eb086700	1911	1170	1170	3084	4924	2697	2697
Zm00001eb086710	2755	3193	3193	3063	2411	2911	2911
Zm00001eb086720	1062	912	912	1180	955	1297	1297
Zm00001eb086730	531	353	353	295	369	356	356
Zm00001eb086740	0	0	0	0	0	0	0
Zm00001eb086750	0	0	0	0	0	0	0
Zm00001eb086760	0	0	0	0	0	0	0
Zm00001eb086770	0	0	0	0	0	0	0
Zm00001eb086780	886	481	481	351	350	549	549
Zm00001eb086790	2016	1620	1620	1727	1441	1987	1987
Zm00001eb086800	872	818	818	731	736	959	959
Zm00001eb086810	0	0	0	0	0	0	0
Zm00001eb086820	107	114	114	98	49	92	92
Zm00001eb086830	63	51	51	13	69	25	25
Zm00001eb086840	238	328	328	151	153	226	226
Zm00001eb086850	1	46	46	11	0	7	7
Zm00001eb086860	1834	1715	1715	2198	1504	2755	2755
Zm00001eb086870	43	89	89	251	7	178	178
Zm00001eb086880	1400	1288	1288	1691	1464	2037	2037
Zm00001eb086910	1520	1664	1664	2000	1723	2063	2063
Zm00001eb086920	0	0	0	1	0	1	1
Zm00001eb086930	0	0	0	0	0	0	0
Zm00001eb086940	0	0	0	0	0	0	0
Zm00001eb086960	128	24	24	21	186	42	42
Zm00001eb086980	96	89	89	50	86	54	54
Zm00001eb086990	2191	2245	2245	2447	1870	2781	2781
Zm00001eb087010	1	0	0	0	0	0	0
Zm00001eb087020	223	218	218	220	120	212	212
Zm00001eb087030	0	0	0	0	0	0	0
Zm00001eb087040	0	0	0	2	2	0	0
Zm00001eb087050	4944	3586	3586	7025	5604	6065	6065
Zm00001eb087060	230	291	291	141	178	194	194
Zm00001eb087070	0	0	0	0	0	0	0
Zm00001eb087080	38	19	19	20	3	22	22
Zm00001eb087090	1253	922	922	788	1360	1322	1322
Zm00001eb087100	185	37	37	80	36	27	27
Zm00001eb087110	0	0	0	0	0	0	0
Zm00001eb087120	699	679	679	569	459	566	566
Zm00001eb087130	183	189	189	155	154	189	189
Zm00001eb087140	7	0	0	0	2	4	4
Zm00001eb087160	2628	2122	2122	5448	1572	3512	3512
Zm00001eb087170	6	3	3	8	1	9	9
Zm00001eb087180	4	7	7	24	0	16	16
Zm00001eb087200	0	0	0	0	0	0	0
Zm00001eb087210	40	30	30	39	30	33	33
Zm00001eb087220	0	0	0	0	0	0	0
Zm00001eb087230	717	1134	1134	533	541	1128	1128
Zm00001eb087240	0	0	0	0	0	0	0
Zm00001eb087250	0	2	2	0	0	0	0
Zm00001eb087260	9	12	12	16	10	5	5
Zm00001eb087270	311	48	48	34	129	46	46
Zm00001eb087280	0	0	0	0	0	0	0
Zm00001eb087310	0	1	1	0	0	0	0
Zm00001eb087320	0	0	0	0	0	0	0
Zm00001eb087340	10	0	0	0	1	0	0
Zm00001eb087350	493	0	0	0	38	0	0
Zm00001eb087360	0	0	0	0	0	1	1
Zm00001eb087370	0	0	0	0	0	0	0
Zm00001eb087380	3575	1293	1293	4493	3382	1737	1737
Zm00001eb087390	0	0	0	0	0	0	0
Zm00001eb087400	0	0	0	0	0	0	0
Zm00001eb087410	8	0	0	0	2	0	0
Zm00001eb087420	1	0	0	0	5	0	0
Zm00001eb087430	0	0	0	0	1	0	0
Zm00001eb087450	0	24	24	16	1	16	16
Zm00001eb087460	834	212	212	359	709	361	361
Zm00001eb087470	1048	410	410	573	835	601	601
Zm00001eb087480	0	0	0	1	0	0	0
Zm00001eb087500	833	707	707	685	682	1006	1006
Zm00001eb087520	0	0	0	0	0	0	0
Zm00001eb087530	38	55	55	29	11	31	31
Zm00001eb087540	0	0	0	0	0	0	0
Zm00001eb087570	44	36	36	13	2	24	24
Zm00001eb087580	0	0	0	1	0	0	0
Zm00001eb087590	0	0	0	0	0	0	0
Zm00001eb087600	0	0	0	1	0	0	0
Zm00001eb087610	0	1	1	1	0	0	0
Zm00001eb087620	5	1	1	2	3	0	0
Zm00001eb087630	12	26	26	19	18	41	41
Zm00001eb087640	0	0	0	0	0	0	0
Zm00001eb087650	0	0	0	0	0	0	0
Zm00001eb087670	1541	1395	1395	2452	2619	2251	2251
Zm00001eb087690	0	1	1	0	0	0	0
Zm00001eb087700	0	0	0	0	0	0	0
Zm00001eb087720	1	1	1	2	5	5	5
Zm00001eb087730	1	2	2	0	1	3	3
Zm00001eb087740	0	0	0	0	0	0	0
Zm00001eb087750	522	335	335	439	236	641	641
Zm00001eb087770	0	0	0	0	0	0	0
Zm00001eb087780	1	0	0	0	1	3	3
Zm00001eb087790	0	0	0	0	0	0	0
Zm00001eb087800	0	0	0	0	0	0	0
Zm00001eb087810	0	0	0	0	0	0	0
Zm00001eb087820	1	0	0	1	1	0	0
Zm00001eb087830	0	0	0	0	0	0	0
Zm00001eb087840	1	0	0	0	5	0	0
Zm00001eb087850	0	0	0	0	0	0	0
Zm00001eb087860	0	1	1	0	0	66	66
Zm00001eb087870	0	0	0	0	0	0	0
Zm00001eb087880	3	3	3	0	0	37	37
Zm00001eb087890	0	0	0	0	0	1	1
Zm00001eb087910	0	0	0	0	1	0	0
Zm00001eb087920	207	387	387	247	128	346	346
Zm00001eb087930	152	114	114	93	75	98	98
Zm00001eb087940	10	0	0	0	16	0	0
