Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Zm00001eb072420	-	chr2	+	14258145	14259776	0.291054	2.740036	3.110171
Zm00001eb072440	-	chr2	-	14328403	14329946	0.176813	2.917220	3.311290
MSTRG.4076	-	chr2	-	14333966	14347794	0.866183	8.154406	9.255937
MSTRG.4077	-	chr2	+	14335974	14336803	0.000000	0.000000	0.000000
MSTRG.4074	-	chr2	-	14375850	14379924	2.942635	30.011042	34.065060
MSTRG.4084	-	chr2	-	14406439	14415775	1.537392	18.056555	20.495708
MSTRG.4105	-	chr2	-	14421372	14427495	1.170318	11.362938	12.897891
MSTRG.4100	-	chr2	-	14537075	14554434	0.573146	10.172278	11.546393
MSTRG.4088	-	chr2	+	14657596	14665561	0.788168	16.091295	18.264977
Zm00001eb072580	-	chr2	+	14676667	14679369	0.081761	0.850242	0.965096
Zm00001eb072600	-	chr2	-	14692428	14694979	0.190244	1.790992	2.032927
Zm00001eb072640	-	chr2	-	14908764	14910385	0.117756	1.108577	1.258328
MSTRG.4080	-	chr2	+	14925451	14925753	4.407591	41.493870	47.099033
MSTRG.4098	-	chr2	+	14932627	14933577	1.095689	10.315018	11.708413
MSTRG.4095	-	chr2	+	14936695	14937000	2.071895	19.505198	22.140041
MSTRG.4104	-	chr2	+	14972525	14973602	1.163577	10.954126	12.433856
Zm00001eb072700	-	chr2	+	15037483	15039496	0.730769	6.879593	7.808918
Zm00001eb072730	-	chr2	+	15139150	15144295	0.120184	1.181725	1.341357
MSTRG.4091	-	chr2	+	15144771	15154689	0.151747	1.444070	1.639141
MSTRG.4089	-	chr2	+	15167537	15168758	0.196399	1.848936	2.098698
Zm00001eb072760	-	chr2	-	15171688	15174285	0.042725	0.402221	0.456555
Zm00001eb072770	-	chr2	+	15171838	15174038	0.050432	0.474776	0.538911
MSTRG.4083	-	chr2	+	15230554	15233585	0.449796	4.234462	4.806471
MSTRG.4092	-	chr2	-	15234393	15238267	0.858372	8.080871	9.172469
MSTRG.4085	-	chr2	+	15238298	15241371	0.092062	0.866689	0.983764
MSTRG.4086	-	chr2	-	15241357	15247286	0.359131	3.380925	3.837635
MSTRG.4087	-	chr2	+	15245686	15246586	0.044617	0.420033	0.476772
MSTRG.4099	-	chr2	+	15309005	15312211	0.700897	6.598372	7.489708
MSTRG.4158	-	chr2	-	15315847	15316427	6.586919	62.010460	70.387093
Zm00001eb072860	-	chr2	+	15339221	15347241	0.047585	0.447974	0.508488
MSTRG.4125	-	chr2	-	15375890	15379170	0.712628	6.776197	7.691555
MSTRG.4113	-	chr2	+	15382247	15384560	8.959943	84.350540	95.744972
Zm00001eb072890	-	chr2	-	15424678	15428121	0.902883	8.499906	9.648108
Zm00001eb072900	-	chr2	+	15455866	15456933	0.170758	1.607547	1.824701
Zm00001eb072910	-	chr2	-	15460499	15463811	0.296282	3.329928	3.779749
Zm00001eb072920	-	chr2	+	15496623	15500401	0.000000	0.000000	0.000000
MSTRG.4094	-	chr2	+	15517769	15524000	0.000000	0.000000	0.000000
MSTRG.4165	-	chr2	+	15553805	15554729	1.419783	13.366097	15.171646
Zm00001eb073000	-	chr2	-	15603210	15603994	0.330233	3.108874	3.528834
Zm00001eb073010	-	chr2	+	15684088	15686128	0.353748	3.330248	3.780113
MSTRG.4119	-	chr2	+	15774137	15777049	0.617347	6.154475	6.985847
Zm00001eb073040	-	chr2	+	15778669	15780293	0.422154	3.974235	4.511091
MSTRG.4107	-	chr2	+	15824964	15825850	1.865840	20.800610	23.610443
MSTRG.4101	-	chr2	+	15901885	15905885	0.940083	10.628915	12.064713
Zm00001eb073130	-	chr2	+	15973434	15976324	0.966793	9.101566	10.331044
Zm00001eb073140	-	chr2	-	16116776	16120768	0.000000	0.000000	0.000000
Zm00001eb073150	-	chr2	+	16116896	16119667	0.334416	3.148253	3.573533
Zm00001eb073180	-	chr2	+	16201773	16203967	0.295216	2.779217	3.154646
MSTRG.4103	-	chr2	-	16205404	16215923	1.344289	13.806907	15.672002
MSTRG.4106	-	chr2	-	16317099	16334843	4.288830	57.068577	64.777641
MSTRG.4102	-	chr2	-	16494355	16496465	1.078406	14.499104	16.457703
Zm00001eb073280	-	chr2	-	16510121	16511725	0.150436	1.481924	1.682109
MSTRG.4109	-	chr2	+	16523993	16526630	1.133599	10.671909	12.113515
MSTRG.4108	-	chr2	+	16596576	16601014	0.328327	3.259746	3.700086
MSTRG.4128	-	chr2	-	16605298	16608896	1.224490	11.589302	13.154834
MSTRG.4116	-	chr2	-	16613161	16619353	2.031808	24.634310	27.962015
Zm00001eb073370	-	chr2	-	16622633	16627070	0.424741	3.998590	4.538736
MSTRG.4117	-	chr2	-	16651445	16663087	0.404609	4.657743	5.286930
MSTRG.4178	-	chr2	-	16668481	16669509	8.154749	76.770302	87.140755
MSTRG.4114	-	chr2	+	16739030	16754369	0.366837	3.453471	3.919980
MSTRG.4115	-	chr2	-	16753435	16756746	0.000000	0.000000	0.000000
MSTRG.4112	-	chr2	-	16756902	16762973	0.248252	2.337090	2.652794
Zm00001eb073440	-	chr2	+	16849862	16851630	0.160543	1.511381	1.715545
Zm00001eb073480	-	chr2	+	16915114	16917496	0.526178	5.500726	6.243787
MSTRG.4150	-	chr2	-	16924783	16929348	0.864093	8.134729	9.233603
MSTRG.4145	-	chr2	-	16976540	16983872	1.366525	14.271789	16.199682
MSTRG.4120	-	chr2	-	16988873	16996910	2.152072	23.965969	27.203392
MSTRG.4129	-	chr2	+	17078944	17101556	1.189093	11.194339	12.706517
Zm00001eb073560	-	chr2	-	17180086	17181500	0.163958	1.543531	1.752037
Zm00001eb073580	-	chr2	-	17186895	17194957	0.000000	0.000000	0.000000
MSTRG.4121	-	chr2	-	17284895	17293467	2.140232	20.148537	22.870285
MSTRG.4122	-	chr2	+	17356277	17360651	0.541752	5.100152	5.789103
MSTRG.4123	-	chr2	+	17544033	17547090	3.203447	30.157837	34.231686
MSTRG.4130	-	chr2	+	17759150	17765179	0.549652	5.174524	5.873521
MSTRG.4131	-	chr2	-	17765228	17767229	1.048906	9.874593	11.208495
MSTRG.4127	-	chr2	+	17889740	17895847	1.799741	16.943092	19.231834
MSTRG.4126	-	chr2	+	17917539	17943708	0.533263	5.020236	5.698390
MSTRG.4151	-	chr2	-	17951192	17955479	1.080685	15.617122	17.726749
Zm00001eb073750	-	chr2	+	18104648	18113098	0.074346	0.712042	0.808227
MSTRG.4132	-	chr2	+	18196764	18231936	0.601841	6.669177	7.570077
MSTRG.4134	-	chr2	+	18376595	18391954	1.369437	29.933598	33.977158
MSTRG.4143	-	chr2	-	18519175	18526761	1.105195	11.079637	12.576321
MSTRG.4144	-	chr2	+	18525886	18526845	0.059952	0.564399	0.640640
MSTRG.4180	-	chr2	-	18664868	18682098	0.511746	8.828141	10.020683
MSTRG.4136	-	chr2	+	18757185	18771376	1.238463	12.068183	13.698403
MSTRG.4137	-	chr2	-	18771268	18779059	6.497980	61.173172	69.436707
MSTRG.4135	-	chr2	+	18900308	18904074	0.671770	6.324166	7.178461
MSTRG.4142	-	chr2	+	18968059	18972890	1.029261	9.712208	11.024174
Zm00001eb073940	-	chr2	-	18980322	18981421	0.000000	0.000000	0.000000
MSTRG.4146	-	chr2	+	19005592	19010923	0.688687	6.815850	7.736563
Zm00001eb074020	-	chr2	-	19101722	19102403	0.420821	3.961686	4.496847
Zm00001eb074030	-	chr2	+	19114137	19116553	0.000000	0.000000	0.000000
Zm00001eb074040	-	chr2	+	19137750	19140390	0.000000	0.000000	0.000000
MSTRG.4141	-	chr2	+	19221575	19226195	1.081479	10.573503	12.001815
MSTRG.4138	-	chr2	-	19227116	19229755	1.397895	13.160040	14.937753
MSTRG.4140	-	chr2	-	19324400	19327924	0.177944	1.845472	2.094766
MSTRG.4153	-	chr2	+	19403108	19414453	0.575784	5.420536	6.152765
MSTRG.4154	-	chr2	-	19408795	19410881	0.000000	0.000000	0.000000
Zm00001eb074140	-	chr2	+	19415547	19418740	0.077470	0.729317	0.827836
Zm00001eb074150	-	chr2	-	19419752	19421222	0.000000	0.000000	0.000000
Zm00001eb074160	-	chr2	+	19420656	19421213	0.209677	1.973938	2.240586
MSTRG.4148	-	chr2	+	19489225	19492192	0.912736	9.895841	11.232613
Zm00001eb074190	-	chr2	+	19530361	19534997	0.421010	3.963465	4.498867
Zm00001eb074200	-	chr2	+	19536309	19547236	0.384615	3.620836	4.109954
MSTRG.4170	-	chr2	-	19549303	19551311	72.499100	684.994141	777.526062
MSTRG.4171	-	chr2	+	19549936	19551291	0.000000	0.000000	0.000000
MSTRG.4147	-	chr2	+	19619934	19634881	0.157011	1.478130	1.677802
MSTRG.4156	-	chr2	+	19654958	19660999	1.053984	9.922399	11.262757
MSTRG.4157	-	chr2	-	19660011	19663478	0.000000	0.000000	0.000000
Zm00001eb074310	-	chr2	+	19752930	19753818	0.029246	0.275327	0.312520
MSTRG.4161	-	chr2	+	19822666	19827464	0.257198	2.421309	2.748390
Zm00001eb074330	-	chr2	-	19866206	19867838	0.505205	4.756092	5.398565
MSTRG.4152	-	chr2	-	19909668	19914402	0.434278	4.106598	4.661335
MSTRG.4176	-	chr2	-	20015902	20019402	6.897582	79.466232	90.200859
Zm00001eb074360	-	chr2	-	20020694	20027247	0.070909	0.668624	0.758944
MSTRG.4149	-	chr2	+	20219662	20223393	0.188600	1.775515	2.015359
MSTRG.4162	-	chr2	+	20224012	20227127	0.298387	2.998493	3.403542
MSTRG.4173	-	chr2	+	20395868	20435609	0.836078	11.192494	12.704423
MSTRG.4160	-	chr2	-	20453787	20457761	1.433750	24.995373	28.371851
Zm00001eb074460	-	chr2	-	20573349	20576237	0.696435	6.556366	7.442028
MSTRG.4166	-	chr2	+	20686099	20691165	0.798484	7.517075	8.532513
MSTRG.4155	-	chr2	+	20693596	20696065	1.133333	10.669404	12.110672
Zm00001eb074580	-	chr2	-	20791194	20800612	0.044338	6.927417	7.863202
Zm00001eb074590	-	chr2	-	20856594	20859543	0.089512	0.931816	1.057689
MSTRG.4195	-	chr2	-	20864810	20866112	1.663026	15.708591	17.830572
MSTRG.4163	-	chr2	+	20869152	20883333	0.342575	5.634595	6.395741
MSTRG.4164	-	chr2	-	20877327	20881060	0.000000	0.000000	0.000000
MSTRG.4159	-	chr2	+	21072773	21078539	0.854756	9.872155	11.205727
MSTRG.4169	-	chr2	-	21262267	21267662	0.652621	6.143894	6.973836
MSTRG.4172	-	chr2	-	21352398	21356610	0.457490	4.320498	4.904129
Zm00001eb074760	-	chr2	+	21540284	21541451	0.401438	3.779211	4.289722
Zm00001eb074770	-	chr2	-	21540400	21540952	0.123183	1.159667	1.316320
MSTRG.4168	-	chr2	+	21636942	21647521	0.000000	0.000000	0.000000
Zm00001eb074830	-	chr2	+	21844093	21845852	0.113636	1.230613	1.396849
Zm00001eb074850	-	chr2	+	21862306	21864014	0.136337	1.283501	1.456882
Zm00001eb074870	-	chr2	+	21963166	21966070	0.240542	2.491416	2.827967
Zm00001eb074880	-	chr2	-	21970127	21972992	0.214989	2.967397	3.368246
MSTRG.4167	-	chr2	-	21976654	21979409	0.349708	3.625496	4.115243
Zm00001eb074910	-	chr2	-	22047381	22048552	0.161263	1.518160	1.723239
MSTRG.4215	-	chr2	+	22116792	22119294	1.360311	14.939528	16.957621
MSTRG.4188	-	chr2	+	22219324	22220215	2.625561	24.717512	28.056458
MSTRG.4189	-	chr2	-	22219327	22220210	0.000000	0.000000	0.000000
Zm00001eb074960	-	chr2	+	22223301	22223615	0.000000	0.000000	0.000000
Zm00001eb074970	-	chr2	+	22227367	22228017	0.000000	0.000000	0.000000
Zm00001eb074980	-	chr2	+	22275938	22278455	0.000000	0.000000	0.000000
Zm00001eb074990	-	chr2	-	22315373	22317686	0.000000	0.000000	0.000000
Zm00001eb075000	-	chr2	+	22318365	22319646	0.000000	0.000000	0.000000
MSTRG.4198	-	chr2	+	22361010	22362146	2.929988	29.508936	33.495129
MSTRG.4174	-	chr2	+	22441439	22446498	1.174188	11.293309	12.818858
MSTRG.4175	-	chr2	-	22446047	22448711	0.000000	0.000000	0.000000
MSTRG.4177	-	chr2	-	22470148	22475834	1.821285	18.154499	20.606886
MSTRG.4191	-	chr2	+	22711361	22716191	0.706494	7.012588	7.959877
Zm00001eb075070	-	chr2	-	22719262	22722259	0.000000	0.000000	0.000000
Zm00001eb075080	-	chr2	+	22721194	22721820	0.000000	0.000000	0.000000
Zm00001eb075120	-	chr2	-	22736651	22739960	0.243505	2.292401	2.602068
MSTRG.4216	-	chr2	-	22776705	22779251	0.315860	2.973564	3.375245
Zm00001eb075140	-	chr2	-	22846020	22848410	0.224659	2.114981	2.400681
MSTRG.4181	-	chr2	-	22852194	22856014	0.917120	8.633936	9.800244
MSTRG.4194	-	chr2	-	22927407	22941258	0.514117	4.839992	5.493798
MSTRG.4187	-	chr2	-	22962932	22967728	0.234517	2.207786	2.506023
MSTRG.4192	-	chr2	-	22976055	22980481	1.339333	15.084158	17.121788
MSTRG.4179	-	chr2	+	23079646	23084734	0.496585	5.292786	6.007757
Zm00001eb075210	-	chr2	-	23090218	23092131	0.246539	2.320963	2.634489
MSTRG.4183	-	chr2	+	23230509	23234898	0.132098	1.563941	1.775204
Zm00001eb075270	-	chr2	+	23260716	23262234	0.910467	8.571303	9.729151
Zm00001eb075300	-	chr2	-	23345371	23349157	0.651891	6.137022	6.966036
MSTRG.4184	-	chr2	+	23473070	23477551	1.866896	17.839096	20.248875
Zm00001eb075320	-	chr2	-	23510007	23512456	0.926693	8.724057	9.902540
Zm00001eb075330	-	chr2	+	23545588	23548740	0.000000	0.000000	0.000000
MSTRG.4199	-	chr2	+	23610614	23631558	0.172741	2.652295	3.010579
MSTRG.4200	-	chr2	-	23630971	23632557	0.338293	3.184752	3.614962
Zm00001eb075390	-	chr2	+	23705975	23711715	0.467597	4.402044	4.996690
Zm00001eb075400	-	chr2	+	23729986	23731083	0.908015	8.548220	9.702949
Zm00001eb075420	-	chr2	+	23912099	23916269	0.317102	3.784031	4.295194
MSTRG.4209	-	chr2	+	24035629	24041324	1.916631	22.818972	25.901455
MSTRG.4210	-	chr2	-	24040659	24043588	0.000000	0.000000	0.000000
MSTRG.4190	-	chr2	-	24073106	24095811	0.610591	6.069616	6.889525
MSTRG.4202	-	chr2	-	24293612	24298216	0.629283	6.258088	7.103456
MSTRG.4186	-	chr2	-	24396070	24401827	0.937656	16.861940	19.139723
Zm00001eb075570	-	chr2	-	24407557	24412638	0.119782	1.127650	1.279977
MSTRG.4185	-	chr2	-	24416100	24419281	0.382305	3.825783	4.342586
Zm00001eb075600	-	chr2	-	24421799	24423439	0.136853	1.288359	1.462396
Zm00001eb075620	-	chr2	-	24425948	24426504	0.224684	2.115216	2.400949
MSTRG.4204	-	chr2	+	24434449	24439165	4.413970	41.553921	47.167202
MSTRG.4196	-	chr2	-	24624209	24628321	0.300464	2.828623	3.210725
MSTRG.4207	-	chr2	-	24668961	24673496	0.495743	5.252644	5.962193
MSTRG.4253	-	chr2	-	24810676	24813166	1.725111	20.592461	23.374178
MSTRG.4208	-	chr2	+	24916135	24920273	0.427571	4.025232	4.568977
MSTRG.4201	-	chr2	+	24920477	24924105	2.152218	20.261375	22.998365
MSTRG.4193	-	chr2	+	24970811	24974833	1.013830	15.496386	17.589703
Zm00001eb075770	-	chr2	-	24976397	24976690	0.918367	8.645676	9.813569
MSTRG.4203	-	chr2	+	24981922	24985603	0.586416	5.544163	6.293092
MSTRG.4218	-	chr2	.	24986885	24987529	5.573643	52.471298	59.559338
Zm00001eb075800	-	chr2	-	24988640	24992591	1.754041	16.512863	18.743490
MSTRG.4197	-	chr2	-	24999141	25002852	1.192440	12.978327	14.731494
Zm00001eb075840	-	chr2	+	25107004	25111569	0.518187	7.383873	8.381318
MSTRG.4217	-	chr2	-	25147081	25153201	1.256443	11.828384	13.426212
Zm00001eb075900	-	chr2	+	25177403	25179618	0.066787	0.628745	0.713679
Zm00001eb075910	-	chr2	+	25208205	25213089	0.182640	4.218420	4.788262
Zm00001eb075920	-	chr2	+	25285267	25287692	0.400857	3.773741	4.283514
MSTRG.4206	-	chr2	-	25318810	25333904	1.764107	22.684736	25.749084
Zm00001eb075960	-	chr2	-	25370918	25388926	0.041042	9.243965	10.492679
MSTRG.4205	-	chr2	+	25414573	25416700	0.726918	6.843338	7.767766
MSTRG.4221	-	chr2	-	25465313	25472219	1.137971	13.549758	15.380116
MSTRG.4220	-	chr2	-	25686694	25689413	0.856287	8.119592	9.216420
MSTRG.4213	-	chr2	-	25692916	25695055	0.234672	2.363007	2.682212
MSTRG.4214	-	chr2	+	25694955	25698519	1.816053	23.353397	26.508072
Zm00001eb076040	-	chr2	-	25698585	25701065	0.101975	0.960011	1.089694
Zm00001eb076050	-	chr2	-	25729106	25733504	0.166013	1.854010	2.104458
MSTRG.4238	-	chr2	+	26062128	26069646	3.462689	166.198044	188.648773
Zm00001eb076130	-	chr2	+	26091813	26093008	0.046488	0.437647	0.496766
Zm00001eb076140	-	chr2	-	26092045	26098038	0.462031	4.349645	4.937212
MSTRG.4211	-	chr2	+	26265883	26270556	1.422259	13.389406	15.198104
MSTRG.4229	-	chr2	-	26272077	26273979	8.765505	90.326759	102.528481
MSTRG.4212	-	chr2	-	26275877	26277476	0.857453	8.072220	9.162649
MSTRG.4226	-	chr2	-	26292971	26294428	17.679699	166.439926	188.923325
MSTRG.4233	-	chr2	+	26477849	26482695	0.266645	2.621379	2.975486
MSTRG.4234	-	chr2	+	26482735	26484420	1.301701	12.254452	13.909834
Zm00001eb076250	-	chr2	+	26486083	26501836	0.000000	0.000000	0.000000
Zm00001eb076260	-	chr2	+	26489803	26490698	0.000000	0.000000	0.000000
MSTRG.4219	-	chr2	+	26804975	26815741	2.675985	25.875963	29.371399
MSTRG.4230	-	chr2	+	26878551	26886029	3.449809	32.477135	36.864281
MSTRG.4231	-	chr2	-	26881864	26882525	0.000000	0.000000	0.000000
MSTRG.4245	-	chr2	+	26933532	26935048	1.974951	18.592550	21.104111
MSTRG.4246	-	chr2	-	26933847	26940106	0.000000	0.000000	0.000000
Zm00001eb076450	-	chr2	+	27227560	27230163	0.423611	3.987951	4.526661
MSTRG.4235	-	chr2	+	27252308	27265554	0.085865	0.947039	1.074969
Zm00001eb076470	-	chr2	-	27267378	27269187	0.000000	0.000000	0.000000
MSTRG.4224	-	chr2	+	27433895	27452456	2.950747	29.649424	33.654591
MSTRG.4222	-	chr2	-	27554454	27556545	0.669440	6.407679	7.273255
MSTRG.4263	-	chr2	-	27573664	27578105	0.744021	7.004350	7.950527
MSTRG.4228	-	chr2	+	27650552	27654431	0.269845	2.540370	2.883534
MSTRG.4251	-	chr2	+	27760910	27766381	1.042100	18.009792	20.442633
MSTRG.4252	-	chr2	-	27765547	27768722	1.024530	9.645114	10.948016
MSTRG.4223	-	chr2	-	27768922	27776156	2.732252	49.955288	56.703461
MSTRG.4244	-	chr2	+	27900067	27906756	0.271133	2.552496	2.897298
MSTRG.4236	-	chr2	+	27907052	27909432	6.560277	61.759647	70.102402
MSTRG.4225	-	chr2	-	27909735	27913108	5.136852	55.144291	62.593414
MSTRG.4241	-	chr2	+	27948946	27950294	0.346257	9.414183	10.685890
MSTRG.4227	-	chr2	+	27951999	27955709	5.804729	54.646782	62.028698
MSTRG.4239	-	chr2	+	27956209	27960216	1.043478	11.990592	13.610331
MSTRG.4242	-	chr2	+	28059698	28070159	0.257792	2.426901	2.754737
MSTRG.4243	-	chr2	-	28068294	28070249	0.000000	0.000000	0.000000
MSTRG.4237	-	chr2	-	28116117	28118410	0.530233	4.991711	5.666012
Zm00001eb076700	-	chr2	-	28122573	28127289	0.687742	6.491277	7.368146
MSTRG.4278	-	chr2	+	28213974	28214836	0.000000	0.000000	0.000000
MSTRG.4279	-	chr2	-	28214443	28219853	1.108126	15.590104	17.696081
MSTRG.4232	-	chr2	+	28226442	28227705	3.276014	30.840996	35.007126
MSTRG.4256	-	chr2	-	28285136	28288635	1.062531	15.098777	17.138384
MSTRG.4247	-	chr2	-	28335557	28372002	4.055648	45.714859	51.890213
Zm00001eb076790	-	chr2	-	28379859	28380906	0.195134	1.837027	2.085181
Zm00001eb076800	-	chr2	+	28379975	28380924	0.215263	2.026525	2.300277
MSTRG.4260	-	chr2	+	28385917	28390956	0.761714	7.415787	8.417543
MSTRG.4261	-	chr2	-	28390806	28397891	0.633046	11.389429	12.927961
Zm00001eb076840	-	chr2	-	28440938	28443966	0.564103	5.585040	6.339490
Zm00001eb076850	-	chr2	+	28481546	28485790	0.209922	1.976244	2.243203
MSTRG.4250	-	chr2	+	28505100	28506981	1.007936	9.488894	10.770694
MSTRG.4240	-	chr2	-	28580837	28599959	0.066667	0.627615	0.712396
MSTRG.4273	-	chr2	+	28625642	28630434	0.000000	0.000000	0.000000
MSTRG.4258	-	chr2	+	28754498	28763937	0.195911	4.707091	5.342945
Zm00001eb076950	-	chr2	-	28879228	28882191	0.146166	1.376034	1.561914
Zm00001eb076990	-	chr2	-	29061575	29066548	0.000000	0.000000	0.000000
MSTRG.4248	-	chr2	+	29101312	29107458	2.154050	20.278622	23.017942
MSTRG.4249	-	chr2	-	29106764	29108167	0.000000	0.000000	0.000000
Zm00001eb077060	-	chr2	-	29138404	29139475	0.257276	2.422043	2.749223
MSTRG.4255	-	chr2	+	29271966	29274939	1.291448	12.157928	13.800272
MSTRG.4254	-	chr2	-	29313961	29332237	0.206054	2.151000	2.441566
MSTRG.4282	-	chr2	-	29341754	29366133	0.322727	3.038211	3.448625
MSTRG.4269	-	chr2	-	29372597	29374841	15.529122	146.194000	165.942505
MSTRG.4275	-	chr2	-	29376486	29397238	0.826309	8.532393	9.684986
MSTRG.4288	-	chr2	+	29456936	29458055	0.953571	8.977092	10.189755
MSTRG.4265	-	chr2	-	29494265	29501176	0.217684	2.060765	2.339141
MSTRG.4270	-	chr2	+	29536186	29558437	2.904718	41.575996	47.192257
MSTRG.4301	-	chr2	+	29564492	29567298	3.059916	28.806610	32.697926
MSTRG.4267	-	chr2	+	29634795	29638394	1.470343	13.842078	15.711925
MSTRG.4268	-	chr2	-	29635659	29638140	3.204944	30.171928	34.247681
MSTRG.4257	-	chr2	+	29648741	29659678	0.493072	4.650757	5.279001
Zm00001eb077310	-	chr2	+	29745825	29749975	0.084112	0.791846	0.898812
MSTRG.4262	-	chr2	-	29897653	29910425	0.410877	3.868071	4.390587
MSTRG.4259	-	chr2	+	30069461	30074837	1.210264	17.135687	19.450447
MSTRG.4272	-	chr2	+	30128155	30134618	1.835708	17.889019	20.305542
MSTRG.4287	-	chr2	-	30151019	30153679	1.211149	11.401978	12.942205
MSTRG.4264	-	chr2	-	30161987	30166229	1.199627	11.293509	12.819083
Zm00001eb077470	-	chr2	-	30205711	30206112	0.823383	7.751478	8.798580
Zm00001eb077490	-	chr2	-	30222584	30228673	0.275329	2.627819	2.982795
Zm00001eb077530	-	chr2	-	30383690	30387112	0.688293	6.479716	7.355024
Zm00001eb077540	-	chr2	-	30418373	30422931	0.688066	6.649717	7.547989
MSTRG.4276	-	chr2	-	30424994	30429733	1.355948	12.765143	14.489511
MSTRG.4277	-	chr2	+	30749931	30751850	0.737013	8.198831	9.306363
MSTRG.4292	-	chr2	-	30787744	30791171	1.134181	25.213631	28.619593
MSTRG.4271	-	chr2	+	31036570	31039312	4.290698	40.393417	45.849930
MSTRG.4305	-	chr2	+	31057665	31059307	0.000000	0.000000	0.000000
MSTRG.4274	-	chr2	-	31103912	31108640	0.464025	4.368416	4.958520
MSTRG.4290	-	chr2	+	31137740	31155795	0.535775	5.043884	5.725233
MSTRG.4280	-	chr2	+	31191529	31194391	0.543022	8.278749	9.397076
MSTRG.4281	-	chr2	-	31194180	31198784	0.140925	1.326694	1.505909
MSTRG.4285	-	chr2	-	31206908	31208489	6.977435	79.159645	89.852867
MSTRG.4284	-	chr2	+	31350555	31355414	1.077928	10.147811	11.518620
MSTRG.4291	-	chr2	-	31459817	31463175	24.253485	228.326752	259.170074
MSTRG.4319	-	chr2	-	31589371	31596453	1.990152	18.735657	21.266546
MSTRG.4283	-	chr2	-	31675223	31676941	14.698039	138.370041	157.061630
MSTRG.4294	-	chr2	-	31776650	31779535	1.044670	10.316769	11.710401
MSTRG.4312	-	chr2	+	31864886	31889610	1.610566	18.071249	20.512390
Zm00001eb077920	-	chr2	+	31917546	31924058	0.089172	0.920726	1.045102
Zm00001eb077930	-	chr2	-	31941048	31942918	0.673437	6.339859	7.196274
MSTRG.4289	-	chr2	+	32100148	32104617	0.116686	1.098503	1.246894
MSTRG.4299	-	chr2	+	32153012	32160541	1.159638	11.503982	13.057987
Zm00001eb078000	-	chr2	+	32377642	32383391	0.050493	0.770221	0.874266
MSTRG.4336	-	chr2	-	32384392	32386323	1.140269	10.734702	12.184790
MSTRG.4286	-	chr2	+	32496667	32502295	6.917343	65.265640	74.082001
Zm00001eb078050	-	chr2	-	32531848	32532839	0.117944	1.110346	1.260337
Zm00001eb078060	-	chr2	+	32531921	32532902	0.119145	1.184361	1.344349
MSTRG.4293	-	chr2	+	32604827	32609284	0.374374	3.636746	4.128013
Zm00001eb078090	-	chr2	-	32609680	32614262	0.193315	1.891676	2.147212
MSTRG.4351	-	chr2	+	32714200	32729692	0.452568	5.619787	6.378932
MSTRG.4352	-	chr2	-	32729608	32737169	0.934326	9.240972	10.489281
MSTRG.4296	-	chr2	-	32768952	32788400	0.978223	9.929976	11.271359
Zm00001eb078130	-	chr2	+	32839664	32842500	0.000000	0.000000	0.000000
MSTRG.4326	-	chr2	-	32870011	32878172	0.469736	4.422181	5.019547
Zm00001eb078150	-	chr2	+	32878800	32879662	0.599652	5.645234	6.407815
Zm00001eb078170	-	chr2	+	33011767	33018261	0.409411	3.854270	4.374921
Zm00001eb078190	-	chr2	-	33151454	33154775	0.374188	3.562365	4.043584
MSTRG.4304	-	chr2	-	33157327	33162559	0.376934	3.548526	4.027875
MSTRG.4298	-	chr2	-	33207589	33209622	40.997387	394.629791	447.938049
MSTRG.4302	-	chr2	-	33379891	33386009	1.457293	17.752607	20.150703
Zm00001eb078330	-	chr2	+	33592210	33596785	0.086752	0.816699	0.927022
MSTRG.4310	-	chr2	-	33600173	33602240	0.418257	3.937548	4.469449
MSTRG.4295	-	chr2	+	33817057	33822483	5.766459	59.464024	67.496666
MSTRG.4315	-	chr2	+	33826750	33830293	2.116110	19.921448	22.612520
Zm00001eb078370	-	chr2	-	33831377	33835361	0.180511	1.699364	1.928921
