Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
MSTRG.5309	-	chr2	-	211528162	211535974	0.282181	3.436098	3.172073
Zm00001eb106780	-	chr2	-	211594841	211595284	0.000000	0.000000	0.000000
Zm00001eb106790	-	chr2	-	211638635	211640465	0.000000	0.000000	0.000000
Zm00001eb106800	-	chr2	+	211690705	211692455	0.000000	0.000000	0.000000
MSTRG.5300	-	chr2	-	211713026	211714573	0.945770	8.710947	8.041611
MSTRG.5301	-	chr2	+	211713278	211714616	1.127915	10.388580	9.590337
MSTRG.5299	-	chr2	-	211715294	211721179	0.197859	1.846884	1.704973
MSTRG.5327	-	chr2	-	211742410	211745171	0.660477	6.083276	5.615846
MSTRG.5295	-	chr2	-	211765249	211766938	0.280691	2.585284	2.386635
MSTRG.5296	-	chr2	+	211765787	211766672	0.082564	0.760450	0.702018
Zm00001eb106870	-	chr2	+	211784149	211784487	0.000000	0.000000	0.000000
Zm00001eb106880	-	chr2	+	211784525	211784893	0.000000	0.000000	0.000000
MSTRG.5315	-	chr2	-	211785172	211795714	0.843047	7.764824	7.168187
MSTRG.5340	-	chr2	+	211803543	211807632	1.259406	11.599669	10.708367
MSTRG.5305	-	chr2	+	211809741	211814549	0.366730	3.377740	3.118200
Zm00001eb106920	-	chr2	+	211815074	211817761	0.000000	0.000000	0.000000
Zm00001eb106930	-	chr2	-	211815884	211817736	0.000000	0.000000	0.000000
MSTRG.5346	-	chr2	+	211825956	211838415	0.308318	2.865650	2.645458
Zm00001eb106950	-	chr2	-	211843077	211844783	0.000000	0.000000	0.000000
MSTRG.5312	-	chr2	-	211871970	211876999	3.415613	43.089622	39.778683
Zm00001eb106990	-	chr2	+	211905386	211906490	0.000000	0.000000	0.000000
Zm00001eb107000	-	chr2	-	211905635	211906554	0.255435	2.352666	2.171890
MSTRG.5303	-	chr2	-	211906769	211911283	1.517321	13.975176	12.901344
Zm00001eb107020	-	chr2	+	212323282	212330211	0.000000	0.000000	0.000000
Zm00001eb107030	-	chr2	+	212330366	212339107	0.000000	0.000000	0.000000
MSTRG.5311	-	chr2	+	212398028	212408799	2.836505	26.125423	24.117987
Zm00001eb107050	-	chr2	-	212480459	212484122	0.968858	8.923596	8.237921
MSTRG.5319	-	chr2	+	212549923	212555498	0.000000	0.000000	0.000000
MSTRG.5320	-	chr2	-	212553921	212555498	0.635615	5.854286	5.404452
Zm00001eb107100	-	chr2	-	212556997	212557841	0.649704	5.984052	5.524246
MSTRG.5321	-	chr2	+	212609802	212614349	2.595874	28.234791	26.065269
MSTRG.5317	-	chr2	-	212628401	212640699	0.264604	21.715345	20.046770
Zm00001eb107160	-	chr2	-	212739397	212744955	1.430486	13.175388	12.163012
Zm00001eb107170	-	chr2	+	212745452	212748542	0.375132	3.676572	3.394070
MSTRG.5314	-	chr2	-	212763593	212767087	0.882883	11.320012	10.450199
MSTRG.5341	-	chr2	-	212768592	212772333	0.382970	3.527318	3.256284
MSTRG.5329	-	chr2	.	212785460	212786795	0.000000	0.000000	0.000000
Zm00001eb107210	-	chr2	-	212789892	212792230	0.313043	2.883260	2.661715
Zm00001eb107220	-	chr2	+	212792409	212798244	0.387766	4.011639	3.703391
MSTRG.5318	-	chr2	-	212799307	212800697	10.312006	102.397316	94.529259
Zm00001eb107240	-	chr2	-	212875251	212876868	0.175525	1.616660	1.492439
MSTRG.5313	-	chr2	-	212882204	212890641	0.912923	13.945030	12.873515
Zm00001eb107270	-	chr2	-	212909449	212910549	0.000000	0.000000	0.000000
Zm00001eb107280	-	chr2	+	212950651	212953283	0.188948	1.761706	1.626339
MSTRG.5324	-	chr2	+	213099247	213103030	0.894803	8.241519	7.608253
Zm00001eb107360	-	chr2	+	213113498	213113852	0.895238	8.245524	7.611951
Zm00001eb107370	-	chr2	+	213252061	213256202	0.654215	6.025600	5.562602
MSTRG.5322	-	chr2	+	213303119	213306430	0.648680	5.974620	5.515540
MSTRG.5325	-	chr2	+	213334686	213342146	0.662860	6.686200	6.172442
Zm00001eb107430	-	chr2	+	213342761	213343835	0.234419	2.159099	1.993197
Zm00001eb107450	-	chr2	-	213391871	213393888	0.026318	0.447866	0.413453
Zm00001eb107460	-	chr2	+	213392503	213393486	0.231142	2.128917	1.965334
MSTRG.5338	-	chr2	-	213433439	213433855	0.000000	0.000000	0.000000
MSTRG.5339	-	chr2	+	213433584	213434277	10.989914	101.221817	93.444084
MSTRG.5330	-	chr2	+	213472336	213475902	2.744248	25.275698	23.333551
MSTRG.5347	-	chr2	+	213697405	213713477	0.978987	9.016890	8.324045
MSTRG.5362	-	chr2	+	213740549	213748495	0.203982	5.472081	5.051615
MSTRG.5331	-	chr2	+	213749154	213752725	1.690947	15.991376	14.762622
Zm00001eb107550	-	chr2	+	213752887	213755183	0.328690	3.027375	2.794757
MSTRG.5323	-	chr2	+	213803967	213810604	1.962641	18.347763	16.937948
MSTRG.5353	-	chr2	+	213888341	213894422	5.362232	49.923569	46.087517
MSTRG.5337	-	chr2	-	213903803	213906639	3.667273	33.777153	31.181768
MSTRG.5328	-	chr2	+	214007330	214008115	0.562500	6.998497	6.460744
MSTRG.5332	-	chr2	+	214010546	214020973	0.703733	6.481683	5.983640
MSTRG.5376	-	chr2	+	214079396	214083329	3.629720	33.761810	31.167603
MSTRG.5334	-	chr2	-	214085348	214087113	1.990482	18.333191	16.924496
Zm00001eb107690	-	chr2	-	214095835	214097736	0.581121	5.663087	5.227944
MSTRG.5349	-	chr2	-	214110840	214115798	2.129566	19.614214	18.107088
MSTRG.5408	-	chr2	+	214125711	214129168	1.059530	9.758725	9.008880
MSTRG.5343	-	chr2	+	214203467	214216144	0.481506	4.605214	4.251356
Zm00001eb107730	-	chr2	+	214230355	214234172	0.000000	0.000000	0.000000
Zm00001eb107740	-	chr2	-	214230409	214233135	0.542721	4.998693	4.614601
MSTRG.5335	-	chr2	-	214236761	214238763	1.547996	14.257707	13.162166
Zm00001eb107760	-	chr2	-	214252312	214254275	0.636076	5.858532	5.408371
Zm00001eb107800	-	chr2	+	214429546	214430812	0.000000	0.000000	0.000000
MSTRG.5355	-	chr2	+	214451753	214453904	1.841078	16.996611	15.690617
Zm00001eb107850	-	chr2	-	214479081	214479460	0.318421	2.932794	2.707442
MSTRG.5377	-	chr2	-	214514679	214517087	3.303445	31.888309	29.438057
MSTRG.5336	-	chr2	-	214582101	214584399	3.679688	33.891502	31.287331
MSTRG.5364	-	chr2	+	214652841	214656989	0.586517	5.564637	5.137058
MSTRG.5350	-	chr2	+	214660681	214665707	0.362720	3.632418	3.353308
MSTRG.5351	-	chr2	-	214664832	214671196	0.965312	8.890937	8.207770
MSTRG.5342	-	chr2	+	214763553	214770570	1.277579	15.320203	14.143022
Zm00001eb107940	-	chr2	+	214776952	214780200	0.144476	1.330686	1.228438
MSTRG.5344	-	chr2	-	214862277	214867827	0.471620	9.720934	8.973992
MSTRG.5352	-	chr2	+	214871166	214873743	2.304112	26.535831	24.496859
MSTRG.5365	-	chr2	+	214966498	214973822	1.861662	17.146706	15.829177
MSTRG.5345	-	chr2	+	214977787	214979095	9.502763	87.524513	80.799263
MSTRG.5348	-	chr2	-	215002742	215008710	4.734089	57.582508	53.157955
MSTRG.5367	-	chr2	-	215028176	215028957	0.000000	0.000000	0.000000
MSTRG.5368	-	chr2	+	215028858	215041631	0.607371	5.594146	5.164301
Zm00001eb108090	-	chr2	+	215231254	215234153	0.050000	0.460521	0.425136
Zm00001eb108100	-	chr2	-	215259969	215263426	0.131900	1.244504	1.148878
MSTRG.5402	-	chr2	-	215344988	215349652	9.432870	87.854164	81.103584
MSTRG.5356	-	chr2	+	215388852	215394035	0.514149	6.434018	5.939638
MSTRG.5378	-	chr2	-	215577192	215582163	1.619966	15.610517	14.411027
MSTRG.5354	-	chr2	+	215614692	215621054	0.149969	1.526159	1.408891
Zm00001eb108280	-	chr2	-	215793407	215796135	0.896875	8.260603	7.625870
Zm00001eb108290	-	chr2	-	215818495	215821011	0.368117	3.390515	3.129993
MSTRG.5358	-	chr2	+	215831453	215832347	0.000000	0.000000	0.000000
MSTRG.5359	-	chr2	-	215832331	215842134	2.258333	20.800213	19.201956
MSTRG.5369	-	chr2	-	215842662	215848750	0.191142	1.840649	1.699216
Zm00001eb108330	-	chr2	-	215936630	215939393	0.000000	0.000000	0.000000
Zm00001eb108350	-	chr2	-	215950789	215955047	0.123889	1.141071	1.053393
MSTRG.5393	-	chr2	+	215958034	215959500	5.427481	54.120781	49.962219
MSTRG.5357	-	chr2	-	216067654	216080910	0.231390	2.302994	2.126035
MSTRG.5360	-	chr2	-	216094940	216101492	0.732883	7.382462	6.815205
MSTRG.5361	-	chr2	-	216107097	216109974	49.603813	456.872345	421.766968
Zm00001eb108420	-	chr2	+	216117515	216121355	0.315464	2.905559	2.682300
MSTRG.5366	-	chr2	-	216162506	216170694	1.142734	10.525070	9.716339
MSTRG.5363	-	chr2	-	216176048	216179240	0.736218	7.501765	6.925341
MSTRG.5417	-	chr2	+	216327990	216336124	0.705609	6.906790	6.376082
MSTRG.5382	-	chr2	+	216343669	216346290	1.860758	17.477201	16.134279
MSTRG.5383	-	chr2	-	216343744	216344584	1.682103	15.492889	14.302439
MSTRG.5388	-	chr2	-	216367977	216375767	9.379591	112.591774	103.940392
Zm00001eb108520	-	chr2	-	216380691	216381508	0.608802	5.607327	5.176468
Zm00001eb108530	-	chr2	+	216420729	216422876	0.000000	0.000000	0.000000
Zm00001eb108540	-	chr2	-	216421000	216421995	0.000000	0.000000	0.000000
MSTRG.5389	-	chr2	-	216423355	216447302	0.243714	32.283905	29.803257
MSTRG.5390	-	chr2	+	216440423	216441689	0.000000	0.000000	0.000000
MSTRG.5371	-	chr2	+	216471602	216483248	1.392440	18.591240	17.162716
MSTRG.5374	-	chr2	+	216659072	216660797	0.467532	9.454292	8.727839
MSTRG.5386	-	chr2	-	216661557	216674624	0.693298	6.755987	6.236867
MSTRG.5375	-	chr2	+	216734646	216743750	1.244399	14.219769	13.127143
Zm00001eb108660	-	chr2	+	216867852	216869884	0.861125	7.931330	7.321898
MSTRG.5372	-	chr2	+	216870555	216872404	0.000000	0.000000	0.000000
MSTRG.5373	-	chr2	-	216872092	216896022	0.636364	6.360620	5.871880
Zm00001eb108690	-	chr2	-	216914391	216945232	0.310429	3.237944	2.989146
Zm00001eb108710	-	chr2	+	217090138	217090976	0.000000	0.000000	0.000000
MSTRG.5412	-	chr2	+	217105854	217109604	2.168795	34.610237	31.950840
Zm00001eb108730	-	chr2	+	217151525	217168748	0.257457	2.371289	2.189083
Zm00001eb108740	-	chr2	-	217165408	217166497	0.000000	0.000000	0.000000
MSTRG.5385	-	chr2	-	217185510	217186499	1.080808	9.954705	9.189800
MSTRG.5403	-	chr2	+	217243306	217247578	1.007431	11.803781	10.896796
MSTRG.5392	-	chr2	-	217319532	217323155	0.239110	2.202306	2.033084
MSTRG.5380	-	chr2	-	217413839	217418358	0.953195	8.779333	8.104743
MSTRG.5387	-	chr2	-	217436946	217442495	0.663916	6.114950	5.645087
MSTRG.5379	-	chr2	+	217569339	217575580	1.841721	16.963039	15.659624
MSTRG.5394	-	chr2	-	217575734	217579941	0.560395	12.702479	11.726439
MSTRG.5381	-	chr2	+	217621306	217627160	2.005851	18.474747	17.055174
MSTRG.5384	-	chr2	-	217642482	217646336	0.642597	10.136694	9.357805
MSTRG.5410	-	chr2	+	217661200	217666806	0.668227	6.154657	5.681742
MSTRG.5424	-	chr2	-	217671689	217678272	0.187758	1.729332	1.596452
MSTRG.5425	-	chr2	+	217677745	217678161	0.000000	0.000000	0.000000
MSTRG.5391	-	chr2	-	217743814	217745961	0.199653	2.421026	2.234998
MSTRG.5398	-	chr2	-	217746301	217747179	8.691695	80.054237	73.902985
MSTRG.5397	-	chr2	+	217750018	217758561	0.054749	0.576812	0.532491
Zm00001eb109110	-	chr2	+	217816827	217819302	0.118677	1.115862	1.030121
Zm00001eb109130	-	chr2	+	217945088	217952353	0.046091	0.424518	0.391899
Zm00001eb109140	-	chr2	+	217953019	217965311	0.195691	2.635186	2.432703
Zm00001eb109150	-	chr2	-	217962238	217963641	0.000000	0.000000	0.000000
Zm00001eb109160	-	chr2	-	217964787	217967282	0.152826	1.407593	1.299436
Zm00001eb109170	-	chr2	-	217968427	217972384	0.000000	0.000000	0.000000
MSTRG.5395	-	chr2	+	217998376	218000989	3.419399	34.130512	31.507975
Zm00001eb109200	-	chr2	-	218027673	218028422	0.348837	3.212938	2.966061
MSTRG.5411	-	chr2	+	218067720	218077759	0.876214	8.077840	7.457151
MSTRG.5396	-	chr2	-	218186498	218191391	3.142805	34.438839	31.792612
MSTRG.5404	-	chr2	+	218271614	218277464	0.516341	10.695821	9.873971
MSTRG.5406	-	chr2	-	218289227	218291888	10.582547	97.469795	89.980354
MSTRG.5462	-	chr2	+	218292805	218293956	0.671304	6.182997	5.707905
Zm00001eb109360	-	chr2	+	218303111	218305164	0.540896	4.981884	4.599083
MSTRG.5399	-	chr2	-	218307337	218312687	1.976116	18.236574	16.835302
MSTRG.5416	-	chr2	-	218324662	218326466	0.494774	4.557081	4.206921
Zm00001eb109390	-	chr2	+	218382479	218383674	0.436455	4.019938	3.711051
Zm00001eb109400	-	chr2	-	218382495	218383676	0.441624	4.067546	3.755002
MSTRG.5434	-	chr2	-	218445148	218446454	0.000000	0.000000	0.000000
MSTRG.5415	-	chr2	+	218451265	218455797	0.289577	5.234747	4.832517
Zm00001eb109480	-	chr2	+	218506584	218508145	0.736876	6.786944	6.265445
Zm00001eb109490	-	chr2	-	218510575	218516693	0.154306	1.421224	1.312020
MSTRG.5407	-	chr2	-	218517625	218523738	0.964931	9.138522	8.436332
MSTRG.5420	-	chr2	+	218555687	218559042	0.484915	4.766388	4.400146
MSTRG.5405	-	chr2	+	218577027	218581965	1.194125	14.791763	13.655187
MSTRG.5409	-	chr2	+	218737236	218740753	1.613939	14.865069	13.722859
MSTRG.5419	-	chr2	+	218923773	218926565	20.550459	189.278534	174.734634
MSTRG.5418	-	chr2	-	218993201	218997267	13.091418	120.577568	111.312569
MSTRG.5447	-	chr2	-	219035122	219040094	0.375000	14.245465	13.150866
MSTRG.5426	-	chr2	-	219044906	219045301	6.292929	57.960571	53.506966
MSTRG.5413	-	chr2	+	219117312	219120067	0.738201	6.799148	6.276711
MSTRG.5453	-	chr2	+	219147404	219152242	0.497499	4.768672	4.402254
MSTRG.5414	-	chr2	-	219160197	219165537	2.445387	22.523062	20.792423
Zm00001eb109700	-	chr2	-	219167890	219172749	0.034967	0.322061	0.297314
MSTRG.5427	-	chr2	-	219203931	219206919	1.439440	14.135410	13.049266
Zm00001eb109750	-	chr2	-	219281730	219283212	0.705336	6.496447	5.997269
MSTRG.5451	-	chr2	+	219308579	219319038	0.808257	7.461506	6.888175
MSTRG.5422	-	chr2	-	219319810	219324349	0.931254	8.577249	7.918185
MSTRG.5423	-	chr2	-	219328012	219333245	0.875976	10.228180	9.442263
Zm00001eb109800	-	chr2	+	219336497	219340157	0.554700	5.109025	4.716455
Zm00001eb109810	-	chr2	-	219340463	219344068	0.402197	4.236134	3.910636
MSTRG.5435	-	chr2	-	219427428	219432383	0.830520	7.775332	7.177888
MSTRG.5456	-	chr2	-	219435882	219438778	4.759758	64.522713	59.564888
Zm00001eb109850	-	chr2	-	219461175	219461937	0.468825	4.318079	3.986284
MSTRG.5436	-	chr2	-	219575168	219577893	0.000000	0.000000	0.000000
MSTRG.5429	-	chr2	+	219580300	219585119	1.495471	13.773928	12.715560
MSTRG.5421	-	chr2	+	219585475	219587903	1.185246	10.916623	10.077806
MSTRG.5432	-	chr2	-	219589666	219593266	0.501722	4.632468	4.276516
Zm00001eb109910	-	chr2	-	219631480	219632780	0.000000	0.000000	0.000000
MSTRG.5448	-	chr2	+	219711682	219712660	1.099081	10.123008	9.345170
MSTRG.5452	-	chr2	-	219851662	219853176	2.923778	26.929247	24.860044
MSTRG.5440	-	chr2	+	219937096	219941587	0.000000	0.000000	0.000000
MSTRG.5441	-	chr2	-	219940446	219943284	3.196238	61.737587	56.993759
MSTRG.5442	-	chr2	+	219943171	219949148	0.000000	0.000000	0.000000
MSTRG.5443	-	chr2	-	219944804	219949850	1.553801	26.196613	24.183704
Zm00001eb110030	-	chr2	-	219950476	219956203	0.337159	3.294414	3.041276
Zm00001eb110040	-	chr2	-	219969460	219971574	0.407186	3.750358	3.462186
MSTRG.5428	-	chr2	-	219985803	219986273	4.600849	42.375790	39.119698
MSTRG.5430	-	chr2	-	219997067	220009047	3.226883	29.720972	27.437260
MSTRG.5438	-	chr2	-	220106217	220126589	1.221459	11.250161	10.385715
MSTRG.5431	-	chr2	.	220130201	220130448	12.399194	114.201889	105.426781
MSTRG.5437	-	chr2	.	220133200	220133516	22.495268	207.191055	191.270798
MSTRG.5433	-	chr2	-	220151828	220153725	6.702988	65.745056	60.693306
Zm00001eb110130	-	chr2	-	220182835	220183879	0.804785	7.412415	6.842855
MSTRG.5449	-	chr2	-	220185123	220197261	0.419312	3.862043	3.565289
Zm00001eb110160	-	chr2	+	220200517	220202714	1.424457	13.119859	12.111749
Zm00001eb110230	-	chr2	+	220356060	220357318	0.470494	4.333451	4.000475
Zm00001eb110240	-	chr2	-	220358385	220359382	0.272545	2.510256	2.317372
MSTRG.5439	-	chr2	-	220362737	220368624	1.003208	10.263650	9.475006
Zm00001eb110260	-	chr2	-	220376775	220399460	0.000000	0.000000	0.000000
MSTRG.5478	-	chr2	+	220419403	220421627	1.510638	13.969354	12.895970
MSTRG.5458	-	chr2	-	220422405	220426449	1.940268	25.555889	23.592213
MSTRG.5446	-	chr2	+	220549948	220582294	4.919914	45.314514	41.832615
MSTRG.5499	-	chr2	-	220585707	220586607	1.027919	9.467574	8.740101
MSTRG.5461	-	chr2	-	220596025	220599058	0.807049	7.433267	6.862106
MSTRG.5476	-	chr2	+	220621547	220626944	1.203233	11.082292	10.230744
Zm00001eb110350	-	chr2	+	220630472	220632667	0.510486	4.701795	4.340516
MSTRG.5450	-	chr2	+	220715293	220718667	1.831497	17.136379	15.819646
MSTRG.5483	-	chr2	-	220719053	220724303	0.267204	2.897205	2.674588
MSTRG.5466	-	chr2	+	220775632	220780674	0.474924	4.374253	4.038142
MSTRG.5460	-	chr2	-	220781861	220783242	11.162073	102.807472	94.907898
MSTRG.5481	-	chr2	+	220842492	220845995	2.850599	26.255239	24.237823
MSTRG.5552	-	chr2	-	220861770	220866133	0.758142	6.994961	6.457479
Zm00001eb110500	-	chr2	-	220959795	220960612	0.225313	2.075229	1.915772
MSTRG.5472	-	chr2	+	220962187	220968011	2.962621	31.865788	29.417269
MSTRG.5454	-	chr2	+	220985732	220987580	5.831223	53.708057	49.581215
MSTRG.5455	-	chr2	+	220989716	220995295	1.601538	16.333994	15.078915
MSTRG.5471	-	chr2	-	221042590	221051022	1.269550	11.693099	10.794619
MSTRG.5463	-	chr2	+	221267733	221273464	1.221878	12.125758	11.194034
MSTRG.5479	-	chr2	-	221286939	221291022	1.804714	16.622189	15.344965
MSTRG.5459	-	chr2	-	221292079	221297442	1.112435	10.246002	9.458715
MSTRG.5465	-	chr2	-	221344377	221348374	0.687554	6.793869	6.271839
MSTRG.5464	-	chr2	-	221376444	221379824	1.020418	9.398487	8.676322
MSTRG.5468	-	chr2	+	221433304	221435375	0.488269	4.497167	4.151611
MSTRG.5469	-	chr2	-	221435250	221439052	1.385168	17.729328	16.367033
MSTRG.5497	-	chr2	+	221638530	221658366	1.817482	23.699436	21.878407
Zm00001eb110660	-	chr2	+	221728089	221730025	0.415591	3.827771	3.533651
Zm00001eb110670	-	chr2	-	221728107	221731749	0.000000	0.000000	0.000000
MSTRG.5467	-	chr2	+	221732453	221735386	0.399345	3.678139	3.395516
MSTRG.5474	-	chr2	-	221756921	221761716	0.776485	7.491228	6.915613
MSTRG.5473	-	chr2	+	221818401	221826461	0.165096	1.520605	1.403764
Zm00001eb110730	-	chr2	-	221827206	221832490	0.000000	0.000000	0.000000
Zm00001eb110740	-	chr2	+	221852631	221853353	0.356846	3.286705	3.034159
MSTRG.5475	-	chr2	+	221887398	221888285	10.640766	100.440033	92.722374
MSTRG.5507	-	chr2	-	221889925	221893397	0.949813	8.748184	8.075987
MSTRG.5470	-	chr2	-	221922203	221925504	1.370195	12.620083	11.650374
MSTRG.5477	-	chr2	-	222054727	222058271	0.800574	7.373630	6.807051
Zm00001eb110790	-	chr2	-	222058692	222060708	0.252851	2.328866	2.149920
Zm00001eb110800	-	chr2	+	222058980	222060848	0.272873	2.513277	2.320161
MSTRG.5518	-	chr2	+	222086026	222091136	1.049275	9.706123	8.960320
MSTRG.5484	-	chr2	+	222091675	222100451	1.907171	28.058474	25.902502
MSTRG.5485	-	chr2	-	222094790	222101618	0.083279	0.773860	0.714398
MSTRG.5480	-	chr2	-	222137672	222148491	0.417275	3.843282	3.547969
MSTRG.5490	-	chr2	+	222202648	222212134	1.992624	20.059475	18.518135
MSTRG.5491	-	chr2	-	222208296	222208775	0.000000	0.000000	0.000000
MSTRG.5509	-	chr2	-	222276828	222284941	1.147619	11.501108	10.617380
MSTRG.5493	-	chr2	+	222314992	222318837	0.214131	1.972238	1.820694
MSTRG.5482	-	chr2	-	222320762	222323183	0.150723	4.809290	4.439751
Zm00001eb110940	-	chr2	+	222348967	222350297	0.000000	0.000000	0.000000
Zm00001eb110950	-	chr2	+	222350260	222352232	0.000000	0.000000	0.000000
Zm00001eb110960	-	chr2	-	222350920	222355295	0.325819	3.000932	2.770345
Zm00001eb110970	-	chr2	+	222352859	222355151	0.000000	0.000000	0.000000
MSTRG.5489	-	chr2	+	222439386	222443955	0.789428	7.270969	6.712279
MSTRG.5486	-	chr2	-	222449477	222454208	3.024141	28.474951	26.286978
MSTRG.5502	-	chr2	+	222619984	222624052	0.187237	1.758446	1.623329
MSTRG.5495	-	chr2	+	222677564	222681080	1.527505	15.301514	14.125770
Zm00001eb111080	-	chr2	-	222682960	222684338	0.160986	1.482750	1.368818
MSTRG.5494	-	chr2	+	222739726	222765409	0.408183	3.774406	3.484386
MSTRG.5487	-	chr2	-	222776191	222780085	0.831490	20.698410	19.107977
MSTRG.5488	-	chr2	+	222776201	222777924	0.000000	0.000000	0.000000
Zm00001eb111140	-	chr2	-	222807230	222808365	0.150822	1.389135	1.282396
Zm00001eb111150	-	chr2	-	222837257	222839430	0.081110	0.747058	0.689655
Zm00001eb111160	-	chr2	+	222927680	222929469	0.972369	9.678557	8.934872
MSTRG.5528	-	chr2	+	223021254	223029119	2.254582	24.876041	22.964603
Zm00001eb111210	-	chr2	+	223110543	223111229	0.068899	0.634589	0.585828
MSTRG.5496	-	chr2	+	223148147	223164726	0.943935	8.694045	8.026008
MSTRG.5513	-	chr2	+	223277106	223280534	1.383889	17.878178	16.504446
MSTRG.5500	-	chr2	-	223280948	223283488	0.632387	5.824555	5.377005
MSTRG.5492	-	chr2	-	223284762	223289393	0.161479	1.496022	1.381070
MSTRG.5501	-	chr2	+	223292861	223293631	0.871758	8.029264	7.412308
MSTRG.5498	-	chr2	+	223324158	223328543	0.103620	1.072831	0.990396
MSTRG.5520	-	chr2	+	223338239	223340216	10.598740	97.618935	90.118042
MSTRG.5503	-	chr2	+	223341216	223342722	5.222378	48.100338	44.404381
MSTRG.5504	-	chr2	-	223342316	223345761	0.000000	0.000000	0.000000
MSTRG.5506	-	chr2	-	223360812	223365767	0.158579	1.460581	1.348352
MSTRG.5519	-	chr2	+	223406471	223407009	6.802222	62.651375	57.837337
MSTRG.5515	-	chr2	+	223421534	223427907	1.776845	16.566042	15.293132
MSTRG.5511	-	chr2	+	223539821	223541923	2.769529	25.508549	23.548510
MSTRG.5505	-	chr2	+	223575349	223577062	5.277330	77.955772	71.965767
Zm00001eb111440	-	chr2	+	223580579	223582436	0.840735	7.743530	7.148528
Zm00001eb111490	-	chr2	+	223603674	223606230	0.118828	1.126509	1.039950
Zm00001eb111500	-	chr2	-	223607340	223609903	0.017764	0.209546	0.193445
Zm00001eb111510	-	chr2	+	223608167	223610631	0.146755	1.351676	1.247816
MSTRG.5514	-	chr2	-	223781937	223797411	0.711852	6.592741	6.086165
MSTRG.5508	-	chr2	.	223799847	223800165	6.206897	57.168175	52.775463
Zm00001eb111590	-	chr2	-	223802842	223805366	0.314059	3.037369	2.803982
