ENSEMBL_GeneID	T_6_Susc	T_6_Tol
Zm00001eb016780	1436	1364
Zm00001eb270250	1412	1383
Zm00001eb010070	751	1050
Zm00001eb294900	1508	1439
Zm00001eb431710	1523	1644
Zm00001eb056960	1597	1253
Zm00001eb252660	1745	1385
Zm00001eb220090	1502	1348
Zm00001eb341790	1578	1388
Zm00001eb325220	1294	1269
Zm00001eb130190	1555	1305
Zm00001eb283890	1517	2231
Zm00001eb034850	1586	951
Zm00001eb184930	1508	1375
Zm00001eb013980	1320	1525
Zm00001eb266020	1504	1269
Zm00001eb386560	1483	1461
Zm00001eb304110	1460	1435
Zm00001eb029710	1527	1591
Zm00001eb273870	1605	1343
Zm00001eb182330	1430	1368
Zm00001eb021600	2100	23
Zm00001eb042760	1581	1490
Zm00001eb310520	1347	1278
Zm00001eb155950	1084	1505
Zm00001eb171780	1474	1236
Zm00001eb126980	814	1170
Zm00001eb006870	1756	1226
Zm00001eb042590	1549	1156
Zm00001eb038670	1326	1289
Zm00001eb311180	1665	1292
Zm00001eb294790	1403	1010
Zm00001eb364680	1020	1646
Zm00001eb020330	1231	1133
Zm00001eb278610	1521	1343
Zm00001eb270080	1379	1377
Zm00001eb223490	1648	1403
Zm00001eb256960	1933	1000
Zm00001eb327110	697	724
Zm00001eb067210	1297	1465
Zm00001eb258290	1882	1128
Zm00001eb345060	1466	1559
Zm00001eb076640	1692	1045
Zm00001eb070940	1046	1465
Zm00001eb087950	2245	657
Zm00001eb073350	1608	1078
Zm00001eb290980	1444	1578
Zm00001eb297120	1884	1884
Zm00001eb190960	1332	1131
Zm00001eb176900	1381	1461
Zm00001eb231570	1122	1366
Zm00001eb338460	1325	1335
Zm00001eb243750	1441	1151
Zm00001eb258860	1524	1222
Zm00001eb195600	1353	1028
Zm00001eb351930	1209	1485
Zm00001eb238800	1506	853
Zm00001eb350280	1831	871
Zm00001eb308770	1437	1366
Zm00001eb043540	1399	1269
Zm00001eb208840	1376	1354
Zm00001eb252840	1455	918
Zm00001eb285900	1293	1238
Zm00001eb309110	917	1330
Zm00001eb319730	1642	1318
Zm00001eb409770	1129	1559
Zm00001eb028680	2307	764
Zm00001eb176090	1385	1125
Zm00001eb184310	1299	1233
Zm00001eb317350	1947	1081
Zm00001eb309520	1222	1414
Zm00001eb343780	1318	1571
Zm00001eb094340	1465	1340
Zm00001eb353760	1107	1017
Zm00001eb375140	1397	1240
Zm00001eb317140	1361	1507
Zm00001eb295460	1118	1646
Zm00001eb224230	2119	419
Zm00001eb157150	1823	1416
Zm00001eb107720	1227	1359
Zm00001eb281450	1413	1052
Zm00001eb063430	1247	1188
Zm00001eb267700	1468	1308
Zm00001eb333380	1124	1757
Zm00001eb139410	2503	1486
Zm00001eb211470	994	1407
Zm00001eb207450	1232	938
Zm00001eb045670	1217	1339
Zm00001eb257120	1154	745
Zm00001eb153490	1498	1485
Zm00001eb344790	1379	1273
Zm00001eb375710	1529	1286
Zm00001eb031340	1189	1078
Zm00001eb257290	1916	1425
Zm00001eb083200	1236	1435
Zm00001eb306220	1417	1406
Zm00001eb108220	1398	1248
Zm00001eb190150	1476	1347
Zm00001eb211480	1362	1119
Zm00001eb234190	1249	1666
Zm00001eb210350	912	953
Zm00001eb434430	967	945
Zm00001eb418340	292	1746
Zm00001eb144250	926	1068
Zm00001eb242490	1620	1373
Zm00001eb159160	1613	1325
Zm00001eb143150	1192	1284
Zm00001eb149420	1001	690
Zm00001eb364070	1457	1222
Zm00001eb337550	1047	1209
Zm00001eb343660	1634	1141
Zm00001eb082220	1281	1256
Zm00001eb125200	1277	1182
Zm00001eb159570	1513	1049
Zm00001eb183490	1440	1453
Zm00001eb258870	1473	1565
Zm00001eb326610	1505	1206
Zm00001eb206350	1577	1543
Zm00001eb041230	1232	1607
Zm00001eb067730	1355	1572
Zm00001eb066420	851	1211
Zm00001eb321200	1360	1489
Zm00001eb314020	1457	1385
Zm00001eb055640	1556	1445
Zm00001eb248950	1173	1176
Zm00001eb316620	1700	982
Zm00001eb023880	1244	931
Zm00001eb143890	1396	1412
Zm00001eb267090	1560	1400
Zm00001eb094350	1354	1242
Zm00001eb354420	1208	1728
Zm00001eb400160	1292	1170
Zm00001eb077550	1194	1492
Zm00001eb169340	949	1542
Zm00001eb028420	1506	1278
Zm00001eb060730	1432	1338
Zm00001eb068710	1281	1353
Zm00001eb278450	1382	1406
Zm00001eb267600	1259	1278
Zm00001eb279900	1473	1377
Zm00001eb166800	1446	1423
Zm00001eb227760	2347	1730
Zm00001eb188900	1387	1333
Zm00001eb331340	1303	1343
Zm00001eb049250	1314	1396
Zm00001eb061960	1066	1393
Zm00001eb336900	1412	1127
Zm00001eb317990	1457	1480
Zm00001eb340490	1503	1290
Zm00001eb078100	1042	1029
Zm00001eb131130	1078	1077
Zm00001eb279210	1014	2685
Zm00001eb394750	1405	1420
Zm00001eb175430	1230	1585
Zm00001eb419480	1523	1269
Zm00001eb051170	1370	1109
Zm00001eb068620	1055	837
Zm00001eb275770	1440	1227
Zm00001eb295910	1545	1531
Zm00001eb420220	1173	1277
Zm00001eb133060	1467	1504
Zm00001eb276590	1925	1645
Zm00001eb345510	1068	1073
Zm00001eb098040	1613	1393
Zm00001eb218140	1289	1778
Zm00001eb358690	1293	1469
Zm00001eb194690	1472	1296
Zm00001eb315410	1159	1293
Zm00001eb107810	750	821
Zm00001eb370320	1173	1075
Zm00001eb434550	796	1062
Zm00001eb022930	1433	1302
Zm00001eb248290	971	1750
Zm00001eb253500	1546	1272
Zm00001eb384280	1126	1491
Zm00001eb125450	1404	1097
Zm00001eb374150	1230	1370
Zm00001eb294640	1340	1461
Zm00001eb312440	1399	1227
Zm00001eb408960	1181	1368
Zm00001eb039650	533	1586
Zm00001eb236900	1066	956
Zm00001eb282410	1839	1363
Zm00001eb012710	1650	1209
Zm00001eb289450	858	753
Zm00001eb397550	943	1339
Zm00001eb321710	1248	1097
Zm00001eb041990	1068	1441
Zm00001eb110820	1255	1432
Zm00001eb093440	12	2904
Zm00001eb230820	1235	584
Zm00001eb173050	1240	1277
Zm00001eb287630	381	2412
Zm00001eb320430	1360	1174
Zm00001eb078900	1377	1225
Zm00001eb213190	1533	1945
Zm00001eb206030	1754	955
Zm00001eb360690	1499	1317
Zm00001eb077400	1994	932
Zm00001eb111360	1194	1922
Zm00001eb010360	1406	1017
Zm00001eb230870	1086	1102
Zm00001eb012920	1077	1286
Zm00001eb415450	1457	1129
Zm00001eb139400	1362	1269
Zm00001eb117070	1468	1199
Zm00001eb391630	1066	2958
Zm00001eb259900	1326	1375
Zm00001eb397290	1463	1464
Zm00001eb106660	808	1313
Zm00001eb253200	1141	1381
Zm00001eb075740	1177	1111
Zm00001eb055650	1187	1663
Zm00001eb425560	1098	1266
Zm00001eb003470	2158	1389
Zm00001eb066660	1363	866
Zm00001eb150100	1517	1151
Zm00001eb171410	1510	343
Zm00001eb305460	1432	1364
Zm00001eb122990	1469	1123
Zm00001eb427460	1001	1401
Zm00001eb162800	1268	1366
Zm00001eb303770	730	1682
Zm00001eb268080	1406	1210
Zm00001eb398830	347	1123
Zm00001eb122040	1450	1376
Zm00001eb407800	1764	1156
Zm00001eb122960	1448	1501
Zm00001eb249130	1118	1279
Zm00001eb221340	1543	1147
Zm00001eb370650	1046	1132
Zm00001eb111810	1605	1375
Zm00001eb352700	1369	1096
Zm00001eb008650	1653	1137
Zm00001eb352250	1182	1360
Zm00001eb048800	1598	1315
Zm00001eb064210	1288	1166
Zm00001eb224250	1510	1365
Zm00001eb056510	1309	834
Zm00001eb065770	1397	1363
Zm00001eb225030	1348	1207
Zm00001eb317460	1032	1065
Zm00001eb428220	1332	1263
Zm00001eb361460	1386	1466
Zm00001eb266860	1246	1200
Zm00001eb277410	1484	989
Zm00001eb253180	1483	1358
Zm00001eb347620	821	1931
Zm00001eb041250	1370	1318
Zm00001eb388190	1008	1384
Zm00001eb312260	1223	1387
Zm00001eb150740	2422	1348
Zm00001eb170740	1447	1090
Zm00001eb389850	1375	1413
Zm00001eb375250	1195	1299
Zm00001eb228070	1479	1438
Zm00001eb126930	1050	1131
Zm00001eb010280	1241	1445
Zm00001eb055230	1225	1368
Zm00001eb286030	1528	1342
Zm00001eb335560	3082	775
Zm00001eb018670	1537	1249
Zm00001eb055210	1404	1238
Zm00001eb301430	1135	1065
Zm00001eb017430	1445	981
Zm00001eb403920	1738	1622
Zm00001eb033440	1314	1758
Zm00001eb303380	1260	1209
Zm00001eb332870	2237	972
Zm00001eb008920	400	1177
Zm00001eb256270	1526	1777
Zm00001eb000190	1495	1206
Zm00001eb134290	966	731
Zm00001eb135750	1485	1087
Zm00001eb357200	1341	974
Zm00001eb356420	1073	1066
Zm00001eb033600	1192	1444
Zm00001eb228680	1430	1119
Zm00001eb067160	1270	1297
Zm00001eb279860	536	1789
Zm00001eb328350	1954	1504
Zm00001eb348400	1133	1286
Zm00001eb363720	1412	1390
Zm00001eb397980	229	222
Zm00001eb410030	1215	1194
Zm00001eb067920	1425	1085
Zm00001eb021760	1331	1015
Zm00001eb115110	843	1577
Zm00001eb326520	1557	1626
Zm00001eb395750	1366	1313
Zm00001eb306360	1296	1079
Zm00001eb013460	1589	1607
Zm00001eb163260	1314	1671
Zm00001eb255680	1649	1244
Zm00001eb428080	1576	1327
Zm00001eb386190	1753	1040
Zm00001eb051840	1561	863
Zm00001eb162920	1476	1240
Zm00001eb430470	1640	807
Zm00001eb394520	655	1293
Zm00001eb328460	1222	1628
Zm00001eb282390	1283	1148
Zm00001eb004790	1335	1079
Zm00001eb175810	1084	414
Zm00001eb176360	1545	1431
Zm00001eb209380	1374	1456
Zm00001eb003070	1936	1047
Zm00001eb318710	1204	1418
Zm00001eb336810	1397	1387
Zm00001eb287500	1599	1372
Zm00001eb250300	1301	1335
Zm00001eb148890	1435	1240
Zm00001eb384690	793	2159
Zm00001eb243060	1570	1238
Zm00001eb243610	1367	1116
Zm00001eb055080	1659	1368
Zm00001eb321340	1121	1428
Zm00001eb005530	1521	1140
Zm00001eb170240	1236	1235
Zm00001eb233940	1277	1489
Zm00001eb168440	1393	1295
Zm00001eb052260	1422	1305
Zm00001eb350340	1488	1368
Zm00001eb411910	1567	1035
Zm00001eb223050	898	952
Zm00001eb184540	1539	1046
Zm00001eb209850	1426	1115
Zm00001eb089650	1387	1188
Zm00001eb100310	1687	1149
Zm00001eb124800	914	1043
Zm00001eb172780	1645	825
Zm00001eb251930	1505	826
Zm00001eb066830	1022	1133
Zm00001eb020170	947	1086
Zm00001eb389870	1194	1493
Zm00001eb109960	1197	1901
Zm00001eb258070	1091	1016
Zm00001eb384820	1415	1120
Zm00001eb044860	795	1236
Zm00001eb237430	1270	1436
Zm00001eb087090	1386	1322
Zm00001eb350710	1263	1318
Zm00001eb220340	1074	2478
Zm00001eb273360	1214	991
Zm00001eb389440	1009	1293
Zm00001eb432950	1384	1263
Zm00001eb021260	1501	993
Zm00001eb237680	1012	946
Zm00001eb260230	1475	977
Zm00001eb322440	1699	2208
Zm00001eb171230	199	433
Zm00001eb203990	1292	1380
Zm00001eb061610	1041	1245
Zm00001eb352870	1549	1301
Zm00001eb140280	1408	1425
Zm00001eb076160	1081	1026
Zm00001eb154220	1195	1222
Zm00001eb003170	805	1144
Zm00001eb345620	1499	1180
Zm00001eb212180	1321	1294
Zm00001eb377750	1387	1410
Zm00001eb063680	735	1689
Zm00001eb290360	910	1198
Zm00001eb180790	1277	1075
Zm00001eb206380	718	928
Zm00001eb433610	721	763
Zm00001eb202130	1231	1382
Zm00001eb029020	1173	1352
Zm00001eb138710	1429	1187
Zm00001eb349430	1474	1690
Zm00001eb114970	1117	1499
Zm00001eb172640	1226	1250
Zm00001eb141940	1386	884
Zm00001eb394940	1065	2164
Zm00001eb280980	1487	1165
Zm00001eb366430	1442	1284
Zm00001eb294280	1233	1593
Zm00001eb204230	1343	1292
Zm00001eb214610	1196	1231
Zm00001eb279970	1190	1071
Zm00001eb397260	1311	1566
Zm00001eb184450	875	1832
Zm00001eb378430	1702	1352
Zm00001eb418980	1499	1371
Zm00001eb230740	1436	1102
Zm00001eb138080	1884	606
Zm00001eb113140	1646	965
Zm00001eb148620	1321	1178
Zm00001eb221130	745	975
Zm00001eb347670	1769	1097
Zm00001eb350660	1259	1213
Zm00001eb224770	1242	1191
Zm00001eb380650	1296	1025
Zm00001eb334480	1359	1028
Zm00001eb124960	216	630
Zm00001eb207080	1036	1259
Zm00001eb279290	905	1449
Zm00001eb285640	993	960
Zm00001eb302370	825	662
Zm00001eb021530	1591	1409
Zm00001eb007170	1151	1168
Zm00001eb064640	1236	482
Zm00001eb179660	1205	1405
Zm00001eb058470	1353	1193
Zm00001eb421940	1548	1264
Zm00001eb145730	1350	1474
Zm00001eb169050	1053	1397
Zm00001eb334740	1877	1235
Zm00001eb280200	2200	317
Zm00001eb208060	1537	1023
Zm00001eb219300	1464	661
Zm00001eb324300	1359	1255
Zm00001eb378990	1723	664
Zm00001eb325810	1195	1684
Zm00001eb335820	1398	1128
Zm00001eb045660	1898	1196
Zm00001eb351350	1049	1373
Zm00001eb073490	974	1215
Zm00001eb154730	1593	1096
Zm00001eb324230	927	2437
Zm00001eb026860	1319	1220
Zm00001eb384740	356	462
Zm00001eb246710	1083	1000
Zm00001eb133110	1512	1192
Zm00001eb316310	1922	1345
Zm00001eb242080	1311	1435
Zm00001eb141020	1632	897
Zm00001eb294740	1199	1543
Zm00001eb378340	1049	835
Zm00001eb249950	1262	1170
Zm00001eb129520	1720	1612
Zm00001eb430560	759	711
Zm00001eb210850	1230	1429
Zm00001eb114130	1322	1304
Zm00001eb101500	991	1043
Zm00001eb326030	1350	1270
Zm00001eb018610	1325	1233
Zm00001eb051600	1691	1063
Zm00001eb010440	1267	793
Zm00001eb417990	1324	1393
Zm00001eb199950	1369	850
Zm00001eb054010	1169	1174
Zm00001eb280020	1160	1527
Zm00001eb192850	1635	888
Zm00001eb274970	1207	1280
Zm00001eb078220	1587	1084
Zm00001eb177690	1198	963
Zm00001eb393900	1148	1115
Zm00001eb293370	1390	1149
Zm00001eb370430	1267	1159
Zm00001eb252250	1811	1137
Zm00001eb179330	1265	1262
Zm00001eb364210	1063	1601
Zm00001eb308560	1272	1234
Zm00001eb139520	1217	1247
Zm00001eb190770	1178	1126
Zm00001eb246720	1366	1010
Zm00001eb392740	1519	1418
Zm00001eb342290	1382	1182
Zm00001eb024900	1237	1017
Zm00001eb198960	2036	1501
Zm00001eb252210	1148	1030
Zm00001eb309900	1198	1373
Zm00001eb026030	1411	1123
Zm00001eb208480	1683	526
Zm00001eb286460	919	739
Zm00001eb297550	1318	1046
Zm00001eb337840	1321	1197
Zm00001eb408730	1512	947
Zm00001eb005630	1438	1073
Zm00001eb355080	1133	1697
Zm00001eb194240	1348	1387
Zm00001eb143050	1247	1288
Zm00001eb203090	1485	1108
Zm00001eb364910	1122	1346
Zm00001eb017140	1361	1394
Zm00001eb028760	1288	1167
Zm00001eb405040	1280	1364
Zm00001eb106840	1998	1435
Zm00001eb175960	1275	1300
Zm00001eb259470	1401	1211
Zm00001eb432470	1514	1125
Zm00001eb137200	1427	1128
Zm00001eb153500	1223	1284
Zm00001eb361900	1671	1084
Zm00001eb315340	1169	1177
Zm00001eb022940	1098	1150
Zm00001eb139750	1386	1194
Zm00001eb431430	1332	1186
Zm00001eb099960	1312	954
Zm00001eb324590	1012	1194
Zm00001eb211610	1757	1385
Zm00001eb272330	1273	1119
Zm00001eb037520	1150	1560
Zm00001eb110870	1513	1042
Zm00001eb046790	1602	1041
Zm00001eb141500	1162	549
Zm00001eb012770	1347	1311
Zm00001eb086720	1470	1297
Zm00001eb330720	1241	1118
Zm00001eb194120	1153	1290
Zm00001eb235320	1248	1279
Zm00001eb378840	1378	1852
Zm00001eb083610	1550	657
Zm00001eb225670	1528	954
Zm00001eb160810	1390	1229
Zm00001eb056130	1163	1540
Zm00001eb212150	1677	832
Zm00001eb110810	718	805
Zm00001eb388650	1400	1154
Zm00001eb160310	1277	1046
Zm00001eb288850	1019	1049
Zm00001eb368680	277	1499
Zm00001eb015720	1120	792
Zm00001eb305930	1380	1503
Zm00001eb330890	784	1340
Zm00001eb151380	1124	1266
Zm00001eb126070	1201	950
Zm00001eb384970	1388	1267
Zm00001eb203280	1470	1362
Zm00001eb124530	1289	1141
Zm00001eb160770	1473	1198
Zm00001eb312830	1363	1358
Zm00001eb394960	1424	999
Zm00001eb050700	1745	1518
Zm00001eb094960	1096	1297
Zm00001eb311800	1515	1010
Zm00001eb179310	1270	969
Zm00001eb065340	1176	912
Zm00001eb056180	1386	1395
Zm00001eb226530	663	1092
Zm00001eb397280	931	813
Zm00001eb248650	1404	1144
Zm00001eb080890	1546	1006
Zm00001eb200620	1210	1201
Zm00001eb001040	1080	1303
Zm00001eb275640	1325	958
Zm00001eb329760	1651	1016
Zm00001eb195450	1272	1218
Zm00001eb063290	1221	1175
Zm00001eb239690	1063	1765
Zm00001eb012790	1054	1086
Zm00001eb036020	1187	1617
Zm00001eb094870	1344	1018
Zm00001eb354480	892	809
Zm00001eb110640	977	1076
Zm00001eb255560	1422	1405
Zm00001eb343760	1397	1210
Zm00001eb103330	817	1985
Zm00001eb030710	1345	1377
Zm00001eb110080	1275	1349
Zm00001eb197640	1660	1027
Zm00001eb171710	1274	1303
Zm00001eb151110	1221	1514
Zm00001eb332910	1281	1353
Zm00001eb402300	1206	1157
Zm00001eb123270	1538	1171
Zm00001eb175470	1217	1140
Zm00001eb207530	1166	729
Zm00001eb346570	930	1040
Zm00001eb072360	755	1150
Zm00001eb398370	609	1518
Zm00001eb364810	1240	1273
Zm00001eb156320	1410	1011
Zm00001eb069500	832	1547
Zm00001eb128150	2416	623
Zm00001eb216990	1303	1367
Zm00001eb220750	758	1299
Zm00001eb019850	1009	1438
Zm00001eb209080	1405	951
Zm00001eb350460	1359	1164
Zm00001eb106740	1461	954
Zm00001eb289970	1509	1272
Zm00001eb050310	1371	923
Zm00001eb128960	1291	1505
Zm00001eb198990	1292	1181
Zm00001eb312980	1176	1192
Zm00001eb013230	1647	831
Zm00001eb137000	1356	1217
Zm00001eb396670	1232	1405
Zm00001eb114430	1108	1179
Zm00001eb135920	1212	1102
Zm00001eb241780	1109	1299
Zm00001eb073760	1239	1176
Zm00001eb098990	1114	1399
Zm00001eb370720	1226	1246
Zm00001eb210140	1166	1412
Zm00001eb070100	958	904
Zm00001eb074070	1082	910
Zm00001eb162180	1064	1008
Zm00001eb308130	1440	1169
Zm00001eb378370	1130	1062
Zm00001eb140080	1310	1347
Zm00001eb201740	900	861
Zm00001eb389230	1447	1223
Zm00001eb019830	468	585
Zm00001eb148850	1149	1090
Zm00001eb302300	1150	2069
Zm00001eb231060	1109	1186
Zm00001eb250580	1216	1206
Zm00001eb007670	1632	1717
Zm00001eb323450	1042	626
Zm00001eb309980	1208	1192
Zm00001eb013120	1380	1200
Zm00001eb217290	1541	928
Zm00001eb271660	1991	673
Zm00001eb380690	1247	1070
Zm00001eb394400	991	1587
Zm00001eb309370	1600	998
Zm00001eb409880	1417	1250
Zm00001eb120320	1112	968
Zm00001eb227130	1348	696
Zm00001eb309020	1053	1136
Zm00001eb146500	1359	798
Zm00001eb282720	1627	1094
Zm00001eb220640	847	1581
Zm00001eb323170	1275	1518
Zm00001eb219520	1288	1235
Zm00001eb077010	1263	920
Zm00001eb016800	1050	859
Zm00001eb310980	1039	1240
Zm00001eb195480	844	1205
Zm00001eb370590	1257	1332
Zm00001eb067450	1124	1283
Zm00001eb378830	1488	925
Zm00001eb159200	1400	1575
Zm00001eb063860	81	2411
Zm00001eb271770	1122	1518
Zm00001eb365330	1385	1290
Zm00001eb391380	1309	1148
Zm00001eb321770	1606	1021
Zm00001eb042240	1007	813
Zm00001eb008370	1479	705
Zm00001eb306930	819	958
Zm00001eb393040	1308	1268
Zm00001eb043800	1545	1627
Zm00001eb282080	1352	1356
Zm00001eb094380	1030	1158
Zm00001eb312210	1284	821
Zm00001eb033000	1077	1155
Zm00001eb062630	1018	1256
Zm00001eb428430	1129	1112
Zm00001eb208580	769	1006
Zm00001eb324100	883	1005
Zm00001eb201440	1481	1057
Zm00001eb229260	1343	1084
Zm00001eb306060	1170	1168
Zm00001eb162910	1391	1154
Zm00001eb282360	930	1199
Zm00001eb365810	1587	1321
Zm00001eb377830	1431	1383
Zm00001eb419960	1256	1235
Zm00001eb117520	1727	318
Zm00001eb153760	1239	1820
Zm00001eb276190	1003	1313
Zm00001eb328780	1612	1306
Zm00001eb405270	640	1707
Zm00001eb430940	669	1426
Zm00001eb106640	1377	1131
Zm00001eb127300	1270	1170
Zm00001eb233000	1166	1294
Zm00001eb142740	1395	972
Zm00001eb368510	997	1388
Zm00001eb146280	1512	1032
Zm00001eb157380	563	2167
Zm00001eb172300	1100	1178
Zm00001eb277000	1258	922
Zm00001eb296480	1830	1421
Zm00001eb421090	1356	1265
Zm00001eb113880	1195	1233
Zm00001eb000770	1033	759
Zm00001eb039630	838	1087
Zm00001eb126820	1065	612
Zm00001eb200990	1179	1080
Zm00001eb075060	1174	939
Zm00001eb257960	1265	1355
Zm00001eb258590	1025	946
Zm00001eb244590	1468	1208
Zm00001eb237920	1143	1165
Zm00001eb260390	1025	1226
Zm00001eb397950	1477	1137
Zm00001eb062010	1225	1075
Zm00001eb125880	803	936
Zm00001eb415710	1434	1220
Zm00001eb068580	1536	617
Zm00001eb071650	2152	1116
Zm00001eb207950	1184	1262
Zm00001eb354190	1236	1172
Zm00001eb259660	1116	1148
Zm00001eb300320	1150	1145
Zm00001eb166440	1190	1007
Zm00001eb042390	1358	1098
Zm00001eb344260	1692	1981
Zm00001eb001910	1253	1176
Zm00001eb337140	1398	965
Zm00001eb078140	1399	1310
Zm00001eb399330	1196	1016
Zm00001eb404000	1051	1494
Zm00001eb195140	1250	1084
Zm00001eb358060	1503	1207
Zm00001eb246000	1379	2159
Zm00001eb038900	1106	1254
Zm00001eb278620	860	1894
Zm00001eb318480	1164	1281
Zm00001eb159080	1199	768
Zm00001eb175840	1215	1026
Zm00001eb118950	999	955
Zm00001eb299370	695	311
Zm00001eb428840	750	1089
Zm00001eb351750	1382	1207
Zm00001eb016290	1376	1080
Zm00001eb108720	1379	1075
Zm00001eb133430	1325	1174
Zm00001eb062480	1081	1058
Zm00001eb302760	1298	1242
Zm00001eb425850	1288	1207
Zm00001eb144350	176	1036
Zm00001eb110590	1373	1060
Zm00001eb143640	1031	1033
Zm00001eb277460	634	1669
Zm00001eb432440	1291	1231
Zm00001eb159890	1249	1189
Zm00001eb077670	1487	1024
Zm00001eb021780	840	1208
Zm00001eb226150	1113	1105
Zm00001eb023400	895	2177
Zm00001eb168270	1345	938
Zm00001eb159590	1412	1204
Zm00001eb421500	1595	1097
Zm00001eb028520	1630	1152
Zm00001eb233610	1783	1085
Zm00001eb256240	1314	1193
Zm00001eb059050	626	1088
Zm00001eb082080	1429	1103
Zm00001eb289310	1247	989
Zm00001eb050670	1153	1231
Zm00001eb344970	1497	1050
Zm00001eb184090	967	1501
Zm00001eb324900	703	1229
Zm00001eb156740	1191	1286
Zm00001eb234270	1188	1047
Zm00001eb195390	1199	950
Zm00001eb333950	999	1130
Zm00001eb419590	1158	1155
Zm00001eb354100	857	987
Zm00001eb375200	1018	886
Zm00001eb131320	1286	1121
Zm00001eb249340	1173	1101
Zm00001eb339860	1410	1452
Zm00001eb232640	1388	1456
Zm00001eb236990	1154	1147
Zm00001eb010200	865	1194
Zm00001eb183750	1665	1236
Zm00001eb218980	1325	1358
Zm00001eb130180	941	1433
Zm00001eb039340	1221	1197
Zm00001eb394830	1340	1047
Zm00001eb228340	1132	1444
Zm00001eb093490	1310	1272
Zm00001eb103490	2844	1558
Zm00001eb119150	1009	1223
Zm00001eb201210	1146	1242
Zm00001eb258450	1309	1147
Zm00001eb139880	1091	1233
Zm00001eb363500	1201	1213
Zm00001eb260580	1267	1086
Zm00001eb286740	2109	1807
Zm00001eb012390	1364	910
Zm00001eb423870	1173	1361
Zm00001eb129100	1118	1429
Zm00001eb210740	1247	1304
Zm00001eb376480	885	1198
Zm00001eb403300	1210	1188
Zm00001eb127580	1055	1225
Zm00001eb005920	1278	678
Zm00001eb137780	1287	1162
Zm00001eb039590	1731	1663
Zm00001eb138590	1213	1016
Zm00001eb184240	879	1463
Zm00001eb372410	1355	892
Zm00001eb133640	1225	1255
Zm00001eb141230	1098	1158
Zm00001eb269830	1113	964
Zm00001eb272880	1276	1081
Zm00001eb328450	672	334
Zm00001eb136040	1091	1185
Zm00001eb162060	993	1294
Zm00001eb316990	1212	1169
Zm00001eb354880	1085	1155
Zm00001eb164230	1306	1199
Zm00001eb363870	1000	1188
Zm00001eb079940	1286	1000
Zm00001eb359850	2712	3136
Zm00001eb369590	1130	1074
Zm00001eb183760	1245	1176
Zm00001eb111350	1105	1002
Zm00001eb064770	1158	1325
Zm00001eb222730	1480	1969
Zm00001eb183830	1167	1345
Zm00001eb057430	1040	1114
