ENSEMBL_GeneID	name_C_24_II	name_C_24_III	name_C_6_II	name_C_6_III	name_T_24_II	name_T_24_III	name_T_6_II	name_T_6_III
Zm00001eb066430	0	0	0	0	0	0	0	0
Zm00001eb066440	32	33	13	15	20	43	27	33
Zm00001eb066460	277	286	235	402	253	198	213	238
Zm00001eb066470	767	966	527	1070	747	1015	516	886
Zm00001eb066480	1644	1466	869	831	523	391	224	311
Zm00001eb066490	33	28	21	21	16	33	11	21
Zm00001eb066500	0	0	0	0	0	0	0	0
Zm00001eb066510	2106	1842	1445	2053	1541	1897	1814	2061
Zm00001eb066520	94	60	24	38	65	44	60	58
Zm00001eb066530	895	595	446	416	888	439	543	551
Zm00001eb066540	207	193	169	214	98	224	212	298
Zm00001eb066550	179	2	175	8	74	7	103	4
Zm00001eb066560	443	327	271	277	299	236	298	357
Zm00001eb066570	36	108	47	122	33	147	42	120
Zm00001eb066580	837	623	627	648	606	715	915	819
Zm00001eb066590	1339	1377	994	1244	1148	1740	1409	1602
Zm00001eb066600	68	73	112	108	66	53	80	67
Zm00001eb066610	698	603	678	703	457	395	486	488
Zm00001eb066620	368	322	264	355	149	134	290	307
Zm00001eb066630	233	230	359	308	293	231	312	310
Zm00001eb066640	2536	1879	1888	2081	2885	2207	3115	3838
Zm00001eb066650	1447	1557	805	1111	1341	1448	1437	1630
Zm00001eb066660	1311	1584	1227	1435	865	1065	866	1363
Zm00001eb066670	3548	4939	2286	4382	3245	3638	3811	4710
Zm00001eb066680	1408	772	2295	3605	2818	3377	1396	2210
Zm00001eb066690	2010	1402	1327	1255	990	755	1456	1389
Zm00001eb066700	0	2	0	0	2	3	0	3
Zm00001eb066710	0	0	0	0	0	0	0	0
Zm00001eb066720	2	0	1	0	3	2	6	1
Zm00001eb066730	162	74	109	74	100	48	119	82
Zm00001eb066740	0	0	0	0	0	0	0	0
Zm00001eb066750	0	0	0	0	0	0	0	0
Zm00001eb066760	15	0	7	0	5	0	1	0
Zm00001eb066770	54	27	31	19	43	9	33	39
Zm00001eb066780	2128	1999	1929	2345	1775	2011	2064	2246
Zm00001eb066790	1945	1862	1856	2880	2939	2075	2177	2097
Zm00001eb066800	200	305	150	255	173	255	172	299
Zm00001eb066810	2077	1725	1453	1493	1603	1766	2173	2111
Zm00001eb066820	1489	677	665	399	1310	513	1213	644
Zm00001eb066830	1521	1324	1035	1348	888	1259	1133	1022
Zm00001eb066840	1421	1450	962	1151	1348	1105	1665	1704
Zm00001eb066850	74	38	51	40	28	22	35	36
Zm00001eb066860	833	567	747	476	573	357	710	450
Zm00001eb066870	552	407	311	353	507	388	456	330
Zm00001eb066880	19	1	3	2	5	1	2	7
Zm00001eb066890	180	279	126	196	83	230	235	458
Zm00001eb066900	472	738	301	821	523	556	434	627
Zm00001eb066910	96	103	110	42	69	34	108	42
Zm00001eb066920	411	391	377	360	370	220	423	357
Zm00001eb066930	0	5	0	12	0	4	1	14
Zm00001eb066940	11257	10512	8709	10256	9815	9718	11476	10944
Zm00001eb066950	581	642	900	765	532	405	560	530
Zm00001eb066960	1363	513	998	767	446	434	957	318
Zm00001eb066970	84	53	135	115	44	46	69	105
Zm00001eb066980	635	427	394	476	630	458	659	577
Zm00001eb066990	646	445	389	412	567	473	550	597
Zm00001eb067000	141	161	113	149	135	168	179	174
Zm00001eb067010	747	214	429	213	809	261	781	312
Zm00001eb067030	13	2	6	0	3	1	1	0
Zm00001eb067040	179	85	164	137	67	102	305	324
Zm00001eb067060	1	0	0	0	0	0	3	0
Zm00001eb067080	1229	818	1147	844	1092	734	1157	938
Zm00001eb067090	139	180	70	178	54	119	82	143
Zm00001eb067110	6	6	1	9	1	9	1	9
Zm00001eb067120	1	0	0	3	0	0	0	0
Zm00001eb067130	2305	1561	1433	1153	2449	1438	2634	1829
Zm00001eb067140	14	4	7	4	14	5	19	12
Zm00001eb067150	1135	905	669	649	1037	707	885	753
Zm00001eb067160	1462	1127	813	937	1713	1003	1297	1270
Zm00001eb067170	2	0	1	0	0	0	2	0
Zm00001eb067180	1705	1037	1312	944	1619	995	1722	1161
Zm00001eb067190	58	167	36	109	64	69	50	50
Zm00001eb067200	370	408	459	490	354	409	409	500
Zm00001eb067210	1904	1389	968	818	1369	791	1465	1297
Zm00001eb067220	794	1061	393	834	594	907	637	913
Zm00001eb067230	511	909	590	1010	323	851	677	842
Zm00001eb067240	0	0	0	0	0	0	0	0
Zm00001eb067250	32	97	39	258	26	189	37	307
Zm00001eb067260	13	35	17	31	1	34	34	94
Zm00001eb067270	622	227	290	137	338	112	253	188
Zm00001eb067280	877	1207	851	1119	847	852	925	1119
Zm00001eb067290	163	227	227	326	124	195	147	201
Zm00001eb067310	0	1	2	3	0	1	2	8
Zm00001eb067320	272	343	183	254	177	191	141	255
Zm00001eb067330	102	72	54	60	61	34	61	40
Zm00001eb067340	720	460	431	415	760	636	646	578
Zm00001eb067350	4338	2494	2847	1820	2834	2101	3582	2109
Zm00001eb067360	0	4	0	18	0	9	1	10
Zm00001eb067370	3586	3001	2274	3310	2026	2038	2449	2269
Zm00001eb067380	2257	567	710	682	379	94	7	60
Zm00001eb067390	0	0	0	0	0	0	0	0
Zm00001eb067400	2	11	0	4	0	1	0	5
Zm00001eb067410	3362	4085	2515	4328	2464	3012	3007	4559
Zm00001eb067420	110	35	85	30	78	17	104	29
Zm00001eb067430	149	424	171	524	122	485	139	329
Zm00001eb067440	3170	3064	2238	2581	2887	2682	3353	3430
Zm00001eb067450	1443	1274	883	1222	1026	752	1283	1124
Zm00001eb067460	487	462	541	572	453	376	373	555
Zm00001eb067470	20	11	13	12	16	2	10	9
Zm00001eb067480	164	222	176	203	126	102	206	179
Zm00001eb067490	401	499	233	364	283	253	270	380
Zm00001eb067500	406	392	263	347	336	351	361	454
Zm00001eb067510	0	4	4	9	0	8	4	6
Zm00001eb067520	0	0	0	0	1	0	0	0
Zm00001eb067530	3123	2830	2791	2905	1937	2188	2841	2947
Zm00001eb067540	40	19	26	20	30	33	57	42
Zm00001eb067550	3543	2905	2874	2810	3305	3378	3658	4055
Zm00001eb067560	351	424	284	461	398	488	296	572
Zm00001eb067570	264	131	206	119	161	233	326	237
Zm00001eb067580	1148	654	750	704	921	674	971	736
Zm00001eb067590	635	543	452	623	155	228	454	344
Zm00001eb067600	267	32	225	83	182	59	196	64
Zm00001eb067610	2196	2005	1555	1931	1466	1260	1856	1787
Zm00001eb067620	942	1781	958	2222	1104	2469	1572	2173
Zm00001eb067630	33	22	13	7	19	5	10	9
Zm00001eb067640	8	0	6	1	4	0	4	3
Zm00001eb067650	281	302	276	231	444	382	302	374
Zm00001eb067660	373	340	140	238	208	225	188	335
Zm00001eb067680	6	6	8	2	12	8	5	3
Zm00001eb067690	137	163	141	208	124	137	136	136
Zm00001eb067700	6076	5299	4244	5896	4891	4526	5296	6066
Zm00001eb067710	5835	5933	2948	9925	4808	6356	3112	4563
Zm00001eb067720	1668	1363	1707	1784	1092	1297	1410	1918
Zm00001eb067730	2617	1367	812	627	930	592	1572	1355
Zm00001eb067740	3	1	9	0	4	0	8	1
Zm00001eb067750	7980	6948	11239	12067	6672	9360	8999	8873
Zm00001eb067760	0	0	0	0	0	0	0	0
Zm00001eb067770	0	0	0	0	0	0	0	0
Zm00001eb067780	1	0	0	0	0	0	0	0
Zm00001eb067790	0	0	0	0	1	0	0	0
Zm00001eb067800	24	22	9	15	11	28	2	10
Zm00001eb067810	911	883	598	917	514	383	600	711
Zm00001eb067820	91	13	45	34	36	34	22	17
Zm00001eb067840	19	30	16	76	24	29	15	20
Zm00001eb067850	5	0	0	4	3	0	3	0
Zm00001eb067860	81	24	117	74	93	26	53	13
Zm00001eb067870	0	1	1	2	5	1	3	2
Zm00001eb067880	54	91	64	158	74	49	76	62
Zm00001eb067890	97	67	33	50	51	46	74	69
Zm00001eb067900	130	128	148	259	64	94	69	85
Zm00001eb067910	371	324	632	816	280	692	401	505
Zm00001eb067920	1102	955	1199	1432	1132	1281	1085	1425
Zm00001eb067930	0	0	0	0	0	0	0	0
Zm00001eb067940	0	0	0	0	0	0	0	0
Zm00001eb067950	8	0	0	5	3	8	5	4
Zm00001eb067960	8120	7842	5389	7835	5445	4758	6588	6833
Zm00001eb067970	0	0	0	0	0	0	0	0
Zm00001eb067980	378	140	230	126	456	133	342	181
Zm00001eb067990	0	0	0	1	0	3	0	0
Zm00001eb068000	863	936	457	655	310	692	464	747
Zm00001eb068020	2521	1885	1562	1398	2357	1713	2540	2516
Zm00001eb068030	5	2	11	4	14	2	3	5
Zm00001eb068040	4792	4070	3189	3415	5029	3671	4924	4609
Zm00001eb068050	1799	823	944	874	1086	696	1197	896
Zm00001eb068060	0	1	0	2	0	0	0	2
Zm00001eb068070	0	0	0	0	0	0	0	1
Zm00001eb068080	4	3	0	8	0	4	0	11
Zm00001eb068100	802	486	466	382	713	352	714	475
Zm00001eb068110	2790	2383	1646	2018	2119	2157	2777	2796
Zm00001eb068120	1080	1712	758	1424	1109	4803	1666	3202
Zm00001eb068130	715	661	431	837	601	704	683	913
Zm00001eb068140	2	0	1	0	1	0	2	0
Zm00001eb068150	0	0	0	0	0	0	0	0
Zm00001eb068160	331	90	240	64	178	72	245	74
Zm00001eb068170	27	16	5	21	3	9	4	7
Zm00001eb068210	24	3	20	4	0	4	11	1
Zm00001eb068220	0	0	0	0	0	0	0	0
Zm00001eb068230	0	0	0	0	0	0	0	0
Zm00001eb068240	1017	866	1093	1412	585	582	1023	874
Zm00001eb068250	0	0	0	0	0	2	0	2
Zm00001eb068260	0	0	0	0	0	0	0	0
Zm00001eb068270	2262	2391	1799	1643	1736	2301	2174	2590
Zm00001eb068280	1802	571	860	430	341	212	838	584
Zm00001eb068290	867	1009	480	865	462	567	670	1079
Zm00001eb068300	158	76	90	93	79	73	51	90
Zm00001eb068310	15	9	23	117	5	0	2	10
Zm00001eb068320	18	15	6	42	3	6	3	15
Zm00001eb068330	293	305	122	117	235	180	218	266
Zm00001eb068340	326	356	216	293	241	297	256	373
Zm00001eb068350	537	453	217	317	581	649	548	714
Zm00001eb068360	1	128	5	122	1	134	2	174
Zm00001eb068370	230	156	143	127	128	90	92	102
Zm00001eb068380	0	0	0	0	0	0	0	0
Zm00001eb068390	447	656	529	701	347	761	610	866
Zm00001eb068400	13996	10147	13422	20579	9381	13626	10707	15897
Zm00001eb068410	655	190	779	319	446	317	651	260
Zm00001eb068420	0	0	0	0	0	0	0	0
Zm00001eb068430	0	0	0	0	0	0	0	0
Zm00001eb068440	308	225	343	263	282	227	261	394
Zm00001eb068460	1642	1540	756	1074	2352	1794	1208	999
Zm00001eb068470	20	62	29	100	292	501	108	230
Zm00001eb068480	8	1	5	9	125	25	55	17
Zm00001eb068500	3	1	1	2	1	1	0	2
Zm00001eb068510	22	27	32	65	17	12	17	13
Zm00001eb068520	587	330	289	309	449	439	497	503
Zm00001eb068530	701	638	597	754	783	755	1899	1157
Zm00001eb068540	1773	1445	1139	1244	1356	1597	1622	1756
Zm00001eb068550	370	227	192	127	171	167	238	293
Zm00001eb068560	90	71	29	40	40	24	50	83
Zm00001eb068570	341	263	316	323	237	163	313	321
Zm00001eb068580	790	1441	799	1762	488	1492	617	1536
Zm00001eb068590	154	161	118	168	148	133	161	203
Zm00001eb068600	623	513	787	522	436	564	668	633
Zm00001eb068610	6	32	5	23	5	21	7	13
Zm00001eb068620	2115	1377	1361	1030	1287	756	837	1055
Zm00001eb068630	736	700	374	477	406	571	523	702
Zm00001eb068640	912	603	550	662	702	460	701	723
Zm00001eb068650	437	455	132	170	43	62	47	41
Zm00001eb068660	2941	2594	944	1015	1299	1411	1363	1801
Zm00001eb068670	342	240	227	286	165	196	211	234
Zm00001eb068680	280	39	41	14	149	11	120	11
Zm00001eb068700	0	14	3	0	0	0	0	8
Zm00001eb068710	1373	1074	1175	1174	1297	1124	1353	1281
Zm00001eb068720	30	33	38	42	14	24	10	39
Zm00001eb068730	40	33	30	10	17	9	47	16
Zm00001eb068750	0	0	0	0	0	0	0	0
Zm00001eb068760	687	558	636	447	376	397	689	681
Zm00001eb068770	2658	1558	1317	1311	1605	953	1382	1250
Zm00001eb068780	4416	2493	3002	2738	3433	2777	4256	3443
Zm00001eb068790	0	0	0	0	4	0	2	4
Zm00001eb068810	0	0	0	0	0	0	0	0
Zm00001eb068820	27	41	15	31	15	54	18	43
Zm00001eb068830	61	56	37	66	43	45	28	84
Zm00001eb068840	6	0	4	0	1	0	3	3
Zm00001eb068850	9	6	7	6	21	9	14	17
Zm00001eb068860	803	1418	394	771	700	1053	658	1966
Zm00001eb068870	0	0	0	5	0	2	0	4
Zm00001eb068880	513	952	673	954	340	571	409	1389
Zm00001eb068890	13	5	23	3	14	2	16	8
Zm00001eb068900	2	137	12	125	4	66	3	67
Zm00001eb068910	2237	1550	1995	2123	1841	1853	2085	1605
Zm00001eb068930	10	8	1	12	7	2	9	26
Zm00001eb068940	0	2	0	6	0	1	0	1
Zm00001eb068950	0	0	0	0	0	0	1	0
Zm00001eb068960	2588	1339	1849	882	1788	942	2146	1622
Zm00001eb068970	0	0	0	0	0	0	0	0
Zm00001eb068980	904	463	966	811	665	527	871	738
Zm00001eb068990	30	1	23	10	17	5	27	17
Zm00001eb069000	426	422	261	331	155	305	285	390
Zm00001eb069010	247	289	143	152	111	115	129	257
Zm00001eb069020	167	128	55	90	103	63	41	77
Zm00001eb069030	0	0	0	0	0	0	0	0
Zm00001eb069040	816	593	436	308	95	286	667	507
Zm00001eb069050	35	13	76	119	11	16	87	29
Zm00001eb069060	0	111	0	115	0	113	3	98
Zm00001eb069070	562	1200	406	1192	358	880	456	1085
Zm00001eb069080	41	53	51	76	97	75	87	97
Zm00001eb069090	109	133	30	58	151	105	72	128
Zm00001eb069100	0	0	0	0	0	0	0	0
Zm00001eb069110	2	0	0	0	0	0	0	0
Zm00001eb069120	657	449	510	449	462	480	515	566
Zm00001eb069130	2649	2185	1852	1971	2175	2129	1926	2203
Zm00001eb069140	637	429	420	525	314	611	437	360
Zm00001eb069150	28	20	15	24	26	8	11	21
Zm00001eb069160	884	1009	527	844	882	1034	1003	1200
Zm00001eb069180	40	37	10	38	16	45	37	45
Zm00001eb069190	226	158	98	167	123	89	91	87
Zm00001eb069200	888	838	913	925	843	846	1043	943
Zm00001eb069210	357	152	180	135	152	161	238	220
Zm00001eb069220	630	708	537	503	662	684	717	839
Zm00001eb069230	0	0	0	0	0	0	0	0
Zm00001eb069240	0	0	1	0	0	0	0	0
Zm00001eb069250	0	0	0	0	1	0	0	0
Zm00001eb069260	923	697	577	665	561	481	547	550
Zm00001eb069270	420	416	244	359	249	319	265	567
Zm00001eb069280	3827	4084	2500	3118	4527	3869	4171	4019
Zm00001eb069290	1083	753	891	738	1263	492	1046	789
Zm00001eb069300	6	10	22	18	9	5	8	17
Zm00001eb069310	1387	272	750	156	45	31	79	42
Zm00001eb069320	1766	692	1012	496	46	65	139	107
Zm00001eb069330	4022	3071	3442	2583	786	1063	2158	2062
Zm00001eb069350	1255	738	600	575	675	756	877	830
Zm00001eb069360	148	192	136	219	55	98	65	130
Zm00001eb069370	44	63	54	80	37	18	48	49
Zm00001eb069380	149	115	111	145	96	72	85	157
Zm00001eb069390	2305	1785	1914	1522	2057	2025	1980	2424
Zm00001eb069400	48	60	19	58	7	47	25	96
Zm00001eb069410	19	63	20	91	7	113	6	93
Zm00001eb069420	2578	2006	1758	1768	1718	1887	1607	2347
Zm00001eb069440	41	4	10	3	26	7	42	9
Zm00001eb069450	18	12	9	6	7	5	3	12
Zm00001eb069460	41	72	23	71	19	50	19	58
Zm00001eb069470	0	0	0	0	0	2	0	0
Zm00001eb069480	3	0	1	1	2	0	0	0
Zm00001eb069490	60	152	37	173	17	48	56	95
Zm00001eb069500	1762	771	1218	842	1275	852	1547	832
Zm00001eb069510	0	0	1	1	0	0	0	0
Zm00001eb069520	43	48	30	58	9	18	11	24
Zm00001eb069530	12	65	20	26	8	11	10	29
Zm00001eb069540	9	44	7	55	4	38	13	43
Zm00001eb069550	0	179	2	200	0	101	0	202
Zm00001eb069560	0	0	0	3	0	0	0	0
Zm00001eb069570	477	327	425	404	378	314	376	326
Zm00001eb069580	613	327	318	223	434	190	502	300
Zm00001eb069590	0	0	0	0	0	0	0	0
Zm00001eb069600	3696	2482	2101	2063	2229	2374	2781	2623
Zm00001eb069610	30	13	18	29	33	21	22	34
Zm00001eb069620	1762	542	1048	551	1389	491	1465	884
Zm00001eb069630	981	305	354	137	834	140	1023	289
Zm00001eb069640	1301	1258	399	542	501	636	545	1387
Zm00001eb069650	0	0	0	0	0	0	0	0
Zm00001eb069670	4	19	5	3	4	6	1	13
Zm00001eb069680	0	0	0	0	1	0	0	0
Zm00001eb069690	4	4	3	0	1	0	2	1
Zm00001eb069700	597	485	558	730	438	677	730	748
Zm00001eb069710	0	0	0	0	0	0	0	0
Zm00001eb069720	0	0	0	0	0	0	0	0
Zm00001eb069730	0	0	0	0	0	0	0	0
Zm00001eb069740	0	0	0	0	0	0	0	0
Zm00001eb069750	0	0	0	0	0	0	0	0
Zm00001eb069770	4	9	12	13	2	7	3	7
Zm00001eb069780	3	0	0	0	1	0	3	0
Zm00001eb069790	0	0	0	0	0	0	0	0
Zm00001eb069800	0	0	0	0	0	0	0	0
Zm00001eb069810	0	0	0	0	0	0	0	0
Zm00001eb069820	4	0	2	0	2	0	2	0
Zm00001eb069840	7	8	5	10	6	1	1	3
Zm00001eb069850	0	0	0	0	0	0	0	0
Zm00001eb069860	4	7	0	5	0	0	5	3
Zm00001eb069870	0	3	1	5	0	2	0	2
Zm00001eb069880	5	10	17	25	0	3	5	12
Zm00001eb069890	0	3	11	9	0	0	1	5
Zm00001eb069900	0	0	0	0	0	0	0	0
Zm00001eb069910	0	0	0	0	0	0	0	0
Zm00001eb069920	0	0	0	0	0	0	0	0
Zm00001eb069930	0	0	1	1	0	0	1	0
Zm00001eb069940	0	0	0	0	0	0	0	0
Zm00001eb069950	0	0	0	0	0	2	0	0
Zm00001eb069960	0	0	0	0	0	0	0	0
Zm00001eb069970	0	4	0	0	0	1	0	0
Zm00001eb069980	0	0	0	0	0	0	0	0
Zm00001eb069990	0	0	0	0	0	0	0	0
Zm00001eb070000	0	2	4	0	0	0	0	0
Zm00001eb070010	0	0	0	0	0	0	0	0
Zm00001eb070020	2	0	2	0	0	0	2	1
Zm00001eb070030	13	1	7	2	2	1	10	6
Zm00001eb070040	32	2	20	10	19	3	21	11
Zm00001eb070050	722	560	319	453	642	455	345	578
Zm00001eb070060	1195	794	876	980	518	489	741	793
Zm00001eb070070	0	0	0	0	0	0	0	0
Zm00001eb070080	0	0	0	0	0	0	0	0
Zm00001eb070100	1888	1352	1021	1065	1179	698	904	958
Zm00001eb070110	612	399	346	361	460	408	561	558
Zm00001eb070120	1111	659	596	525	657	584	948	823
Zm00001eb070130	7441	7199	4542	6215	6983	6113	7464	7669
Zm00001eb070140	2	5	0	9	0	17	3	19
Zm00001eb070150	2315	2772	1581	2846	1766	2091	2003	3020
Zm00001eb070160	0	0	0	0	0	0	1	0
Zm00001eb070170	55	4	21	7	29	4	44	2
Zm00001eb070180	2954	1962	2391	1502	2496	1449	2723	2664
Zm00001eb070190	699	536	619	542	643	466	602	694
Zm00001eb070200	3900	2940	2209	2000	2928	1842	3327	2808
Zm00001eb070220	49	31	32	11	58	14	55	35
Zm00001eb070230	905	776	587	323	916	495	611	621
Zm00001eb070240	2966	2205	2284	2416	1961	1988	2529	1940
Zm00001eb070250	3852	2373	3105	3805	2186	2961	3402	2396
Zm00001eb070260	1373	2010	895	1948	1280	1765	1510	2390
Zm00001eb070270	303	38	404	249	573	29	373	16
Zm00001eb070280	5359	3351	4303	3687	3573	3066	5206	4158
Zm00001eb070290	12	0	3	0	12	0	3	2
Zm00001eb070300	0	0	0	1	0	0	0	1
Zm00001eb070310	4302	4341	3364	4690	1811	3099	2858	3093
Zm00001eb070320	123	188	145	252	122	171	92	136
Zm00001eb070330	0	0	0	0	0	0	4	1
Zm00001eb070340	36	57	13	51	4	25	16	32
Zm00001eb070350	7	9	8	2	15	9	16	6
Zm00001eb070360	3948	3096	2447	2613	3387	2793	4116	3948
Zm00001eb070390	930	624	468	447	1042	308	585	506
Zm00001eb070400	16203	10391	13328	13104	16751	17253	18409	21892
Zm00001eb070410	274	257	150	180	137	129	190	169
Zm00001eb070420	20	6	6	9	6	3	16	18
Zm00001eb070430	3571	6213	2214	5232	1581	3663	3706	5958
Zm00001eb070440	0	0	0	0	0	0	0	0
Zm00001eb070450	177	428	254	636	181	397	177	378
Zm00001eb070460	74	68	74	84	35	70	43	81
Zm00001eb070480	1730	2736	832	1420	745	1598	1082	2430
Zm00001eb070490	37	94	24	38	19	54	31	51
Zm00001eb070500	146	104	111	151	117	75	151	121
Zm00001eb070510	168	37	228	162	88	128	134	75
Zm00001eb070520	410	133	205	104	325	65	186	79
Zm00001eb070540	4	3	1	3	3	3	3	1
Zm00001eb070550	1767	1661	1607	1910	1263	1865	1836	2521
Zm00001eb070560	52	88	16	39	29	40	33	142
Zm00001eb070570	1011	688	614	623	623	532	802	921
Zm00001eb070580	6	2	0	1	1	3	4	0
Zm00001eb070600	58	56	106	157	40	98	49	80
Zm00001eb070610	0	0	0	1	0	0	0	0
Zm00001eb070620	0	0	0	0	0	0	0	0
Zm00001eb070630	0	365	0	396	0	114	0	279
Zm00001eb070640	0	69	0	114	0	26	1	49
Zm00001eb070660	1	0	1	3	0	2	3	0
Zm00001eb070670	0	8	0	3	3	9	1	9
Zm00001eb070680	1	0	5	0	0	0	1	1
Zm00001eb070690	0	0	0	0	0	0	0	0
Zm00001eb070700	74	4	67	0	61	0	57	4
Zm00001eb070720	58	0	61	2	48	2	58	3
Zm00001eb070730	1102	519	978	593	862	412	990	593
Zm00001eb070740	281	250	156	128	289	231	265	267
Zm00001eb070750	240	212	208	324	57	110	135	222
Zm00001eb070760	194	465	189	318	187	932	177	519
Zm00001eb070770	204	321	214	445	263	346	161	438
Zm00001eb070780	947	0	612	10	578	0	1127	1
Zm00001eb070790	1880	1629	1596	1713	1371	1303	1534	1213
Zm00001eb070800	0	0	0	0	0	0	0	0
Zm00001eb070810	43	0	45	0	35	0	45	0
Zm00001eb070820	1673	1517	1888	1743	1107	912	1545	1850
Zm00001eb070830	20	3	19	3	11	4	15	6
Zm00001eb070840	11963	9540	6935	6272	8206	10661	10923	12212
Zm00001eb070860	4815	5945	2412	5704	3791	5485	4182	5843
Zm00001eb070880	3	74	3	82	1	117	2	97
Zm00001eb070890	192	47	125	58	132	53	178	53
Zm00001eb070900	296	328	275	249	196	220	267	324
Zm00001eb070910	350	432	295	403	246	478	443	812
Zm00001eb070920	2883	1789	2131	1703	2320	1221	2411	1826
Zm00001eb070930	1	6	7	9	8	7	5	6
Zm00001eb070940	1567	1129	1176	1497	904	1209	1465	1046
Zm00001eb070950	14776	12319	8574	7193	15481	10886	17236	14477
Zm00001eb070960	829	823	859	762	904	642	986	1016
Zm00001eb070970	216	270	176	269	222	272	228	352
Zm00001eb070980	1642	1204	1345	1790	1078	2464	1747	1331
Zm00001eb071010	23	50	33	69	36	28	11	46
Zm00001eb071020	1095	692	746	717	949	711	1237	820
Zm00001eb071030	135	93	126	133	87	45	111	82
Zm00001eb071040	1923	234	1331	223	1071	131	927	181
Zm00001eb071050	208	158	483	181	102	96	145	31
Zm00001eb071060	50	36	45	44	49	91	66	82
Zm00001eb071070	558	543	310	458	243	190	293	434
Zm00001eb071080	5	388	6	839	6	463	13	1209
Zm00001eb071090	9	19	7	25	0	0	1	8
Zm00001eb071100	822	786	490	635	991	796	902	953
Zm00001eb071110	8033	2717	6683	2812	5863	1511	4963	1769
Zm00001eb071120	531	317	281	273	380	204	416	326
Zm00001eb071130	138	146	108	155	175	117	164	153
Zm00001eb071140	1998	1586	1526	1335	925	959	1044	1197
Zm00001eb071150	1316	989	825	998	829	950	898	1034
Zm00001eb071160	22	11	22	6	47	12	14	19
Zm00001eb071170	689	400	393	272	440	282	373	330
Zm00001eb071180	0	0	3	0	0	1	3	1
Zm00001eb071190	114	126	83	154	85	129	120	184
Zm00001eb071200	0	3	0	1	0	0	0	7
Zm00001eb071210	1982	4194	2120	4259	1699	3268	2093	3997
Zm00001eb071220	1	0	0	1	0	0	0	0
Zm00001eb071230	77	11	14	3	38	6	7	0
Zm00001eb071240	495	237	427	270	447	152	467	156
Zm00001eb071250	435	2050	271	2059	38	473	220	866
Zm00001eb071280	630	821	601	886	559	745	661	734
Zm00001eb071290	55	19	48	21	63	43	63	46
Zm00001eb071300	4838	3953	2721	2880	4015	3182	4360	4430
Zm00001eb071310	52	71	20	47	37	35	57	70
Zm00001eb071320	0	0	0	0	0	0	0	0
Zm00001eb071330	0	3	0	4	0	1	0	1
Zm00001eb071340	0	0	0	0	0	0	0	0
Zm00001eb071350	42	34	20	58	18	21	30	45
Zm00001eb071360	855	567	705	819	592	443	788	587
Zm00001eb071370	139	79	94	31	31	10	296	36
Zm00001eb071380	0	0	0	0	0	0	0	1
Zm00001eb071390	628	829	452	644	444	521	585	612
Zm00001eb071400	377	381	305	459	182	259	325	402
Zm00001eb071410	1	0	0	0	1	0	0	0
Zm00001eb071420	0	0	0	0	0	0	0	0
Zm00001eb071430	162	362	142	233	122	258	118	214
Zm00001eb071440	254	322	153	245	193	179	199	229
Zm00001eb071460	1303	1663	1033	1601	1648	2015	1653	1948
Zm00001eb071470	335	315	268	257	211	195	215	202
Zm00001eb071480	3207	2836	2134	3024	3538	3201	3557	3617
Zm00001eb071490	1452	1369	925	1368	1376	909	1282	1465
Zm00001eb071500	2231	1199	1502	1089	1640	1174	2368	1580
Zm00001eb071510	32	14	44	28	10	17	26	1
Zm00001eb071530	15	13	7	4	5	9	8	19
Zm00001eb071540	5972	5304	2827	2813	5862	5045	6276	5990
Zm00001eb071550	897	1279	608	766	508	599	449	1039
Zm00001eb071570	21	36	21	61	5	54	4	49
Zm00001eb071580	127	349	86	194	105	179	99	296
Zm00001eb071590	370	475	462	792	272	581	447	471
Zm00001eb071600	291	305	283	507	352	618	547	552
Zm00001eb071610	0	0	0	0	0	0	0	0
Zm00001eb071620	0	1	1	1	0	1	0	1
Zm00001eb071630	19	485	2	415	2	244	9	360
Zm00001eb071640	138	91	67	44	34	48	101	91
Zm00001eb071650	396	1073	389	1281	405	2113	1116	2152
Zm00001eb071660	22	104	18	16	16	15	20	29
Zm00001eb071670	0	0	0	0	0	0	0	0
Zm00001eb071680	1	0	0	0	0	0	0	0
Zm00001eb071700	88	114	41	123	15	36	6	49
Zm00001eb071710	118	258	85	240	32	288	150	249
Zm00001eb071720	3111	2222	2333	2437	2076	1917	2659	2605
Zm00001eb071730	528	297	329	286	637	312	704	440
Zm00001eb071740	274	315	183	219	266	256	259	308
Zm00001eb071750	70	61	49	36	71	40	43	52
Zm00001eb071760	1369	226	774	217	699	190	913	277
Zm00001eb071770	373	346	271	236	336	168	293	312
Zm00001eb071780	32	5	18	12	15	5	29	22
Zm00001eb071790	12	27	1	38	9	11	4	25
Zm00001eb071800	1738	1301	1207	782	1366	670	787	700
Zm00001eb071810	0	0	0	0	1	0	0	0
Zm00001eb071820	1373	2424	930	2342	763	1195	1149	1823
Zm00001eb071830	550	374	549	525	1450	588	766	524
Zm00001eb071850	32	26	15	28	16	35	24	28
Zm00001eb071860	1253	1006	928	897	1061	1070	1250	1111
Zm00001eb071870	117	198	38	254	147	320	94	107
Zm00001eb071880	16	186	38	209	8	104	23	33
Zm00001eb071890	343	492	207	351	584	1527	231	289
Zm00001eb071900	8	0	9	0	8	0	7	0
Zm00001eb071910	33	0	28	0	35	0	47	1
Zm00001eb071920	58	22	63	11	44	8	54	8
